# Guliya Ice Cap Ice Thickness Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/25130 
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/trop/guliya/guliya2018summit-thickness.txt
#       Description: NOAA location of the template
#
# Original_Source_URL:  
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Core
#
# Dataset DOI: 
#
# Parameter_Keywords: physical properties
#--------------------
# Contribution_Date
#	Date: 2018-11-15
#--------------------
# File_Last_Modified_Date
#	Date: 2018-11-15
#--------------------
# Title
#	Study_Name: Guliya Ice Cap Ice Thickness Data
#--------------------
# Investigators
#	Investigators: Kutuzov, S.; Thompson, L.G.; Lavrentiev, I.; Tian, L. 
#--------------------
# Description_Notes_and_Keywords
#	Description: Ground-penetrating radar (GPR) ice thickness measurements for two areas (Plateau and Summit) of the Guliya Ice Cap, Tibetan Plateau, China
#--------------------
# Publication 
#	Authors: Stanislav Kutuzov, Lonnie G. Thompson, Ivan Lavrentiev, and Lide Tian 
#	Published_Date_or_Year: 2018-11-22    
#	Published_Title: Ice thickness measurements of Guliya ice cap, western Kunlun Mountains (Tibetan Plateau), China
#	Journal_Name: Journal of Glaciology
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages:
#	Report_Number: 
#	DOI: 10.1017/jog.2018.91 
#	Online_Resource: https://www.cambridge.org/core/journals/journal-of-glaciology/article/ice-thickness-measurements-of-guliya-ice-cap-western-kunlun-mountains-tibetan-plateau-china/F3E348AF818A9D2FEA83BDBDB6603751 
#	Full_Citation: 
#	Abstract: Despite their high value and importance for various glaciological applications, detailed ice thickness measurements of alpine glaciers are still very limited. Knowledge of bedrock topography is essential for paleoglaciological studies. The Guliya ice cap located on the Tibetan Plateau is one of the highest and largest ice caps in mid-low latitude regions. A detailed ground-penetrating radar (GPR) survey was conducted on the Guliya ice cap in 2015 using 20 and 40 MHz frequency antennas. An empirical Bayesian kriging method was used for ice thickness interpolation and uncertainty assessment. GPR measurements revealed complex basal topography of the Guliya glacier with a maximum thickness of 371.12 ± 13 m. The internal reflections caused by changes in the dielectric properties were registered on the 40 MHz radargrams at the summit and were attributed to density variations. As a result of this fieldwork, one of the largest ice thickness datasets in High Mountain Asia was obtained. Guliya glacier elevation changes were assessed by differencing digital elevation models. The glacier gained mass from 2000 to 2015 with an average rate of 0.270 ± 0.11 m w.e. a-1 at the summit and 0.279 ± 0.11 m w.e. a-1 at the lower elevations.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation
#	Grant: 1502919 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Chinese Academy of Sciences
#	Grant: 
#------------------
# Site_Information 
#	Site_Name: Guliya Summit
#	Location: Asia>Eastern Asia>China
#	Country: China
#	Northernmost_Latitude: 35.2896
# 	Southernmost_Latitude: 35.2896
# 	Easternmost_Longitude: 81.4955
# 	Westernmost_Longitude: 81.4955
# 	Elevation: 6650 m
#------------------
# Data_Collection   
#	Collection_Name: GS2018thick
#	Earliest_Year: 2015
#	Most_Recent_Year: 2015
#	Time_Unit: AD
#	Core_Length: 
#	Notes: 
#------------------
# Chronology_Information
#	Chronology: 
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, free text) 
#
## FID	ID,,,,,,,,N,	
## lat	latitude, , , decimal degrees, , , , ,N,
## long	longitude, , , decimal degrees, , , , ,N,
## elev	elevation, , , m asl, , , , ,N, Elevation_HMA8 m filled by DEM_SRTM_X 
## depth_m	depth, , , m, , , , ,N,
## depth_err	depth error, , , m, , , , ,N, error estimation (Kutuzov et al. 2018) egpr(m)
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
FID	lat	long	elev	depth_m	depth_err
871	35.287	81.495	6607	88.5	4.8
872	35.287	81.495	6606	87.1	4.8
873	35.286	81.495	6605	85.8	4.8
874	35.286	81.495	6604	85.2	4.7
875	35.286	81.495	6603	85.2	4.7
876	35.286	81.495	6603	84.5	4.7
877	35.286	81.495	6603	84.5	4.7
878	35.286	81.495	6602	83.9	4.7
879	35.286	81.494	6601	82.5	4.7
880	35.286	81.494	6601	82.5	4.7
881	35.286	81.494	6600	82.5	4.7
882	35.286	81.494	6599	82.5	4.7
883	35.286	81.494	6598	82.5	4.7
884	35.286	81.494	6598	81.2	4.7
885	35.286	81.494	6596	81.2	4.7
886	35.285	81.494	6595	78.6	4.7
887	35.285	81.494	6595	78.6	4.7
888	35.285	81.494	6594	78.6	4.7
889	35.285	81.494	6593	79.3	4.7
890	35.285	81.494	6593	79.9	4.7
891	35.285	81.494	6593	79.9	4.7
892	35.285	81.494	6593	78.6	4.7
893	35.285	81.494	6593	77.9	4.7
894	35.285	81.495	6593	76.6	4.7
895	35.285	81.495	6593	76.0	4.7
896	35.285	81.495	6593	76.0	4.7
897	35.286	81.494	6599	81.9	4.7
898	35.286	81.494	6599	81.9	4.7
899	35.285	81.495	6595	74.7	4.7
900	35.285	81.495	6595	74.7	4.7
901	35.285	81.495	6595	74.0	4.7
902	35.285	81.495	6595	74.0	4.7
903	35.285	81.495	6595	74.0	4.7
904	35.285	81.495	6595	74.0	4.7
905	35.285	81.495	6596	74.0	4.7
906	35.285	81.495	6596	74.0	4.7
907	35.285	81.495	6597	74.0	4.7
908	35.285	81.495	6597	74.0	4.7
909	35.285	81.495	6597	74.0	4.7
910	35.285	81.495	6597	74.0	4.7
911	35.285	81.495	6598	74.0	4.7
912	35.285	81.495	6598	74.0	4.7
913	35.285	81.495	6598	74.0	4.7
914	35.285	81.495	6599	74.0	4.7
915	35.285	81.495	6599	74.0	4.7
916	35.286	81.495	6600	76.0	4.7
917	35.286	81.496	6600	76.0	4.7
918	35.286	81.496	6601	76.0	4.7
919	35.286	81.496	6602	75.3	4.7
920	35.286	81.496	6603	75.3	4.7
921	35.286	81.496	6603	74.7	4.7
922	35.286	81.496	6603	74.7	4.7
923	35.286	81.496	6603	74.7	4.7
924	35.286	81.496	6604	74.7	4.7
925	35.286	81.496	6604	74.0	4.7
926	35.286	81.496	6606	73.4	4.7
927	35.286	81.496	6605	74.0	4.7
928	35.286	81.496	6605	73.4	4.7
929	35.286	81.496	6606	72.7	4.7
930	35.286	81.496	6607	72.7	4.7
931	35.286	81.496	6607	72.7	4.7
932	35.286	81.496	6607	72.7	4.7
933	35.286	81.496	6607	72.7	4.7
934	35.286	81.496	6608	72.7	4.7
935	35.286	81.496	6608	72.7	4.7
936	35.286	81.496	6609	73.4	4.7
937	35.286	81.496	6609	73.4	4.7
938	35.286	81.496	6609	73.4	4.7
939	35.286	81.496	6609	73.4	4.7
940	35.286	81.496	6610	73.4	4.7
941	35.286	81.497	6610	73.4	4.7
942	35.286	81.497	6610	73.4	4.7
943	35.286	81.497	6611	74.7	4.7
944	35.287	81.497	6611	74.7	4.7
945	35.287	81.497	6611	74.7	4.7
946	35.287	81.497	6612	74.0	4.7
947	35.287	81.497	6612	74.0	4.7
948	35.287	81.497	6612	74.0	4.7
949	35.287	81.497	6612	73.4	4.7
950	35.287	81.497	6612	73.4	4.7
951	35.287	81.497	6613	73.4	4.7
952	35.287	81.497	6612	72.7	4.7
953	35.287	81.497	6613	72.7	4.7
954	35.287	81.497	6613	71.4	4.7
955	35.287	81.497	6613	70.7	4.6
956	35.287	81.497	6613	70.1	4.6
957	35.287	81.497	6613	69.4	4.6
958	35.287	81.497	6613	68.8	4.6
959	35.287	81.497	6613	68.1	4.6
960	35.287	81.497	6613	67.4	4.6
961	35.287	81.497	6613	67.4	4.6
962	35.287	81.497	6614	66.8	4.6
963	35.287	81.497	6614	66.1	4.6
964	35.287	81.498	6614	65.5	4.6
965	35.287	81.498	6614	64.8	4.6
966	35.287	81.498	6614	64.2	4.6
967	35.287	81.498	6614	62.8	4.6
968	35.287	81.498	6614	62.2	4.6
969	35.287	81.498	6614	60.9	4.6
970	35.287	81.498	6614	60.2	4.6
971	35.287	81.498	6614	59.6	4.6
972	35.287	81.498	6614	58.9	4.6
973	35.287	81.498	6614	57.6	4.6
974	35.287	81.498	6613	56.3	4.6
975	35.287	81.498	6614	55.0	4.6
976	35.287	81.498	6614	54.3	4.6
977	35.287	81.498	6613	53.0	4.6
978	35.287	81.498	6613	52.3	4.6
979	35.287	81.498	6613	52.3	4.6
980	35.287	81.498	6613	51.7	4.5
981	35.288	81.498	6613	51.0	4.5
982	35.288	81.498	6613	49.7	4.5
983	35.288	81.498	6613	48.4	4.5
984	35.288	81.498	6613	47.1	4.5
985	35.288	81.498	6612	45.8	4.5
986	35.288	81.498	6612	44.5	4.5
987	35.288	81.499	6612	43.8	4.5
988	35.288	81.499	6612	43.1	4.5
989	35.288	81.499	6612	41.2	4.5
990	35.288	81.499	6612	39.9	4.5
991	35.288	81.499	6611	38.6	4.5
992	35.288	81.499	6611	37.9	4.5
993	35.288	81.499	6610	37.2	4.5
994	35.288	81.499	6610	35.9	4.5
995	35.288	81.499	6609	35.3	4.5
996	35.288	81.499	6609	35.3	4.5
997	35.288	81.499	6609	35.3	4.5
998	35.288	81.499	6607	37.9	4.5
999	35.288	81.499	6607	38.6	4.5
1000	35.287	81.499	6607	38.6	4.5
1001	35.287	81.499	6606	41.2	4.5
1002	35.287	81.499	6606	43.8	4.5
1003	35.287	81.499	6606	45.1	4.5
1004	35.287	81.499	6606	45.8	4.5
1005	35.287	81.499	6606	47.7	4.5
1006	35.287	81.499	6606	48.4	4.5
1007	35.287	81.499	6606	49.1	4.5
1008	35.287	81.499	6607	49.1	4.5
1009	35.287	81.499	6607	49.7	4.5
1010	35.287	81.499	6606	49.7	4.5
1011	35.287	81.499	6606	49.7	4.5
1012	35.287	81.499	6606	49.1	4.5
1013	35.287	81.499	6607	49.1	4.5
1014	35.287	81.499	6607	49.1	4.5
1015	35.287	81.499	6606	50.4	4.5
1016	35.287	81.499	6606	50.4	4.5
1017	35.287	81.499	6607	49.7	4.5
1018	35.287	81.499	6606	49.1	4.5
1019	35.287	81.499	6607	48.4	4.5
1020	35.287	81.499	6607	47.7	4.5
1021	35.287	81.499	6606	48.4	4.5
1022	35.287	81.499	6606	48.4	4.5
1023	35.287	81.499	6606	48.4	4.5
1024	35.286	81.499	6606	49.1	4.5
1025	35.286	81.499	6606	49.7	4.5
1026	35.286	81.499	6605	50.4	4.5
1027	35.286	81.499	6605	51.7	4.5
1028	35.286	81.499	6605	53.0	4.6
1029	35.286	81.498	6605	55.0	4.6
1030	35.286	81.498	6604	56.3	4.6
1031	35.286	81.498	6605	56.9	4.6
1032	35.286	81.498	6605	58.9	4.6
1033	35.286	81.498	6606	60.9	4.6
1034	35.286	81.498	6606	61.5	4.6
1035	35.286	81.498	6607	62.8	4.6
1036	35.286	81.498	6608	64.2	4.6
1037	35.286	81.498	6608	65.5	4.6
1038	35.286	81.498	6609	66.1	4.6
1039	35.286	81.498	6608	66.8	4.6
1040	35.286	81.498	6609	67.4	4.6
1041	35.286	81.498	6609	67.4	4.6
1042	35.286	81.498	6610	68.1	4.6
1043	35.287	81.498	6610	67.4	4.6
1044	35.287	81.498	6611	68.1	4.6
1045	35.287	81.497	6611	69.4	4.6
1046	35.287	81.497	6611	69.4	4.6
1047	35.287	81.497	6611	70.7	4.6
1048	35.287	81.497	6612	72.0	4.7
1049	35.287	81.497	6612	72.7	4.7
1050	35.287	81.497	6612	74.0	4.7
1051	35.287	81.497	6613	76.6	4.7
1052	35.287	81.497	6613	77.3	4.7
1053	35.287	81.497	6613	77.3	4.7
1054	35.287	81.497	6613	77.3	4.7
1055	35.287	81.497	6613	76.0	4.7
1056	35.287	81.497	6613	75.3	4.7
1057	35.287	81.497	6613	77.9	4.7
1058	35.287	81.497	6613	74.7	4.7
1059	35.287	81.496	6613	73.4	4.7
1060	35.287	81.496	6613	72.7	4.7
1061	35.287	81.496	6613	71.4	4.7
1062	35.287	81.496	6613	70.1	4.6
1063	35.287	81.496	6613	69.4	4.6
1064	35.287	81.496	6614	66.1	4.6
1065	35.287	81.496	6614	64.2	4.6
1066	35.287	81.496	6613	62.8	4.6
1067	35.287	81.496	6614	62.2	4.6
1068	35.287	81.496	6614	62.2	4.6
1069	35.287	81.496	6614	61.5	4.6
1070	35.287	81.496	6614	60.9	4.6
1071	35.287	81.496	6614	60.2	4.6
1072	35.287	81.496	6614	59.6	4.6
1073	35.287	81.496	6615	58.9	4.6
1074	35.288	81.496	6615	58.3	4.6
1075	35.288	81.495	6615	57.6	4.6
1076	35.288	81.495	6615	57.6	4.6
1077	35.288	81.495	6615	58.3	4.6
1078	35.288	81.495	6616	58.3	4.6
1079	35.288	81.495	6616	58.3	4.6
1080	35.288	81.495	6615	59.6	4.6
1081	35.288	81.495	6615	58.9	4.6
1082	35.288	81.495	6616	59.6	4.6
1083	35.288	81.495	6615	59.6	4.6
1084	35.288	81.495	6615	59.6	4.6
1085	35.288	81.495	6616	59.6	4.6
1086	35.288	81.495	6616	59.6	4.6
1087	35.288	81.495	6616	60.9	4.6
1088	35.288	81.495	6615	59.6	4.6
1089	35.288	81.495	6616	57.6	4.6
1090	35.288	81.495	6616	57.6	4.6
1091	35.288	81.494	6615	56.9	4.6
1092	35.288	81.494	6615	55.6	4.6
1093	35.288	81.494	6614	55.0	4.6
1094	35.288	81.494	6615	54.3	4.6
1095	35.288	81.494	6614	53.7	4.6
1096	35.288	81.494	6614	53.0	4.6
1097	35.288	81.494	6615	53.0	4.6
1098	35.288	81.494	6615	53.0	4.6
1099	35.288	81.494	6614	54.3	4.6
1100	35.288	81.494	6614	53.0	4.6
1101	35.288	81.494	6614	53.0	4.6
1102	35.288	81.494	6614	56.3	4.6
1103	35.288	81.494	6613	56.9	4.6
1104	35.288	81.494	6613	58.3	4.6
1105	35.288	81.493	6613	58.9	4.6
1106	35.288	81.493	6613	59.6	4.6
1107	35.288	81.493	6613	61.5	4.6
1108	35.288	81.493	6613	62.2	4.6
1109	35.288	81.493	6612	62.8	4.6
1110	35.288	81.493	6612	63.5	4.6
1111	35.288	81.493	6612	63.5	4.6
1112	35.288	81.493	6613	64.2	4.6
1113	35.288	81.493	6613	64.2	4.6
1114	35.288	81.493	6613	64.8	4.6
1115	35.288	81.493	6612	65.5	4.6
1116	35.288	81.493	6612	66.1	4.6
1117	35.288	81.493	6610	68.8	4.6
1118	35.288	81.493	6611	69.4	4.6
1119	35.288	81.493	6610	70.1	4.6
1120	35.288	81.492	6610	70.7	4.6
1121	35.288	81.492	6609	70.7	4.6
1122	35.288	81.492	6610	70.7	4.6
1123	35.288	81.492	6609	70.7	4.6
1124	35.288	81.492	6609	70.7	4.6
1125	35.288	81.492	6608	70.7	4.6
1126	35.288	81.492	6608	70.1	4.6
1127	35.288	81.492	6608	69.4	4.6
1128	35.288	81.492	6608	68.8	4.6
1129	35.288	81.492	6608	68.1	4.6
1130	35.288	81.492	6607	69.4	4.6
1131	35.288	81.492	6607	67.4	4.6
1132	35.288	81.492	6607	66.8	4.6
1133	35.288	81.492	6607	66.1	4.6
1134	35.288	81.492	6606	63.5	4.6
1135	35.288	81.491	6606	62.8	4.6
1136	35.288	81.491	6605	62.2	4.6
1137	35.288	81.491	6604	62.2	4.6
1138	35.289	81.491	6605	62.2	4.6
1139	35.289	81.491	6605	62.2	4.6
1140	35.289	81.491	6605	62.2	4.6
1141	35.289	81.491	6604	62.2	4.6
1142	35.289	81.491	6603	61.5	4.6
1143	35.289	81.491	6603	61.5	4.6
1144	35.289	81.491	6603	61.5	4.6
1145	35.289	81.491	6603	61.5	4.6
1146	35.289	81.491	6602	61.5	4.6
1147	35.289	81.491	6602	61.5	4.6
1148	35.289	81.491	6601	60.9	4.6
1149	35.289	81.491	6601	60.9	4.6
1150	35.289	81.491	6600	60.9	4.6
1151	35.289	81.491	6600	60.9	4.6
1152	35.289	81.491	6600	61.5	4.6
1153	35.289	81.491	6600	61.5	4.6
1154	35.289	81.491	6599	62.2	4.6
1155	35.289	81.490	6598	62.8	4.6
1156	35.289	81.490	6598	63.5	4.6
1157	35.289	81.490	6597	64.2	4.6
1158	35.289	81.490	6597	64.2	4.6
1159	35.289	81.490	6596	64.2	4.6
1160	35.289	81.490	6595	64.8	4.6
1161	35.289	81.490	6595	64.8	4.6
1162	35.289	81.490	6594	64.8	4.6
1163	35.287	81.496	6614	67.4	4.6
1164	35.288	81.493	6612	66.1	4.6
1165	35.288	81.493	6612	66.1	4.6
1166	35.288	81.493	6611	66.8	4.6
1167	35.288	81.493	6611	67.4	4.6
1168	35.288	81.493	6611	67.4	4.6
1169	35.288	81.492	6609	71.4	4.7
1170	35.289	81.490	6595	64.2	4.6
1171	35.289	81.490	6595	64.2	4.6
1172	35.289	81.490	6595	64.2	4.6
1173	35.289	81.490	6595	64.8	4.6
1174	35.289	81.490	6594	65.5	4.6
1175	35.289	81.490	6594	65.5	4.6
1176	35.289	81.490	6594	65.5	4.6
1177	35.289	81.490	6593	66.1	4.6
1178	35.289	81.490	6593	66.1	4.6
1179	35.289	81.490	6592	66.1	4.6
1180	35.289	81.490	6592	66.1	4.6
1181	35.289	81.490	6591	66.1	4.6
1182	35.289	81.490	6590	66.1	4.6
1183	35.289	81.490	6590	66.1	4.6
1184	35.289	81.490	6589	65.5	4.6
1185	35.288	81.490	6587	64.8	4.6
1186	35.289	81.490	6589	65.5	4.6
1187	35.289	81.490	6588	65.5	4.6
1188	35.288	81.490	6587	65.5	4.6
1189	35.288	81.490	6587	64.8	4.6
1190	35.288	81.490	6587	64.8	4.6
1191	35.288	81.489	6586	64.2	4.6
1192	35.288	81.489	6586	63.5	4.6
1193	35.288	81.489	6585	63.5	4.6
1194	35.288	81.489	6585	63.5	4.6
1195	35.288	81.489	6583	62.8	4.6
1196	35.288	81.489	6583	62.2	4.6
1197	35.288	81.489	6583	62.2	4.6
1198	35.288	81.489	6582	62.2	4.6
1199	35.288	81.489	6582	62.2	4.6
1200	35.288	81.490	6582	62.2	4.6
1201	35.288	81.490	6581	62.2	4.6
1202	35.288	81.490	6582	62.2	4.6
1203	35.288	81.490	6582	61.5	4.6
1204	35.288	81.490	6582	61.5	4.6
1205	35.288	81.490	6582	60.9	4.6
1206	35.288	81.490	6582	60.9	4.6
1207	35.288	81.490	6583	60.9	4.6
1208	35.288	81.490	6583	60.2	4.6
1209	35.288	81.490	6583	58.9	4.6
1210	35.288	81.490	6584	58.3	4.6
1211	35.288	81.490	6585	58.3	4.6
1212	35.288	81.490	6586	55.6	4.6
1213	35.288	81.490	6587	55.6	4.6
1214	35.288	81.490	6587	55.6	4.6
1215	35.288	81.490	6588	55.6	4.6
1216	35.288	81.490	6589	54.3	4.6
1217	35.288	81.490	6590	54.3	4.6
1218	35.288	81.490	6591	55.0	4.6
1219	35.288	81.490	6591	55.0	4.6
1220	35.288	81.491	6593	55.6	4.6
1221	35.288	81.491	6593	56.3	4.6
1222	35.288	81.491	6593	56.3	4.6
1223	35.288	81.491	6594	56.3	4.6
1224	35.288	81.491	6595	58.3	4.6
1225	35.288	81.491	6597	58.3	4.6
1226	35.288	81.491	6597	58.9	4.6
1227	35.288	81.491	6597	58.9	4.6
1228	35.288	81.491	6598	59.6	4.6
1229	35.288	81.491	6599	59.6	4.6
1230	35.288	81.491	6601	61.5	4.6
1231	35.288	81.491	6601	61.5	4.6
1232	35.288	81.491	6603	61.5	4.6
1233	35.288	81.491	6603	61.5	4.6
1234	35.288	81.491	6604	61.5	4.6
1235	35.289	81.491	6606	62.8	4.6
1236	35.289	81.491	6606	62.8	4.6
1237	35.289	81.491	6607	63.5	4.6
1238	35.289	81.491	6607	64.2	4.6
1239	35.289	81.491	6608	64.8	4.6
1240	35.289	81.492	6608	64.8	4.6
1241	35.289	81.492	6609	64.8	4.6
1242	35.289	81.492	6609	65.5	4.6
1243	35.289	81.492	6610	65.5	4.6
1244	35.289	81.492	6610	68.8	4.6
1245	35.289	81.492	6611	69.4	4.6
1246	35.289	81.492	6611	69.4	4.6
1247	35.289	81.492	6611	69.4	4.6
1248	35.289	81.492	6612	70.1	4.6
1249	35.289	81.492	6612	70.1	4.6
1250	35.289	81.492	6612	70.1	4.6
1251	35.289	81.492	6613	70.7	4.6
1252	35.289	81.492	6614	71.4	4.7
1253	35.289	81.492	6615	72.0	4.7
1254	35.289	81.492	6615	72.0	4.7
1255	35.289	81.492	6615	72.0	4.7
1256	35.289	81.492	6616	72.0	4.7
1257	35.290	81.492	6616	72.0	4.7
1258	35.290	81.492	6617	72.0	4.7
1259	35.290	81.492	6617	74.0	4.7
1260	35.290	81.492	6618	74.7	4.7
1261	35.290	81.492	6618	74.7	4.7
1262	35.290	81.492	6617	74.7	4.7
1263	35.290	81.492	6618	74.7	4.7
1264	35.290	81.492	6618	75.3	4.7
1265	35.290	81.492	6619	75.3	4.7
1266	35.290	81.493	6619	74.7	4.7
1267	35.290	81.493	6620	74.0	4.7
1268	35.290	81.493	6620	74.0	4.7
1269	35.290	81.493	6620	74.0	4.7
1270	35.290	81.493	6620	72.7	4.7
1271	35.290	81.493	6620	72.7	4.7
1272	35.290	81.493	6621	72.0	4.7
1273	35.290	81.493	6621	72.0	4.7
1274	35.290	81.493	6622	70.1	4.6
1275	35.290	81.493	6623	67.4	4.6
1276	35.290	81.493	6623	63.5	4.6
1277	35.290	81.493	6623	63.5	4.6
1278	35.290	81.493	6623	63.5	4.6
1279	35.290	81.493	6623	63.5	4.6
1280	35.289	81.493	6623	62.2	4.6
1281	35.289	81.493	6622	62.2	4.6
1282	35.289	81.493	6622	62.2	4.6
1283	35.289	81.493	6622	62.2	4.6
1284	35.289	81.493	6621	62.2	4.6
1285	35.289	81.493	6621	62.2	4.6
1286	35.289	81.493	6621	62.2	4.6
1287	35.289	81.493	6620	62.2	4.6
1288	35.289	81.493	6619	62.8	4.6
1289	35.289	81.493	6619	62.8	4.6
1290	35.290	81.493	6622	68.8	4.6
1291	35.290	81.493	6623	64.8	4.6
1292	35.290	81.493	6623	67.4	4.6
1293	35.290	81.493	6623	63.5	4.6
1294	35.289	81.493	6618	64.2	4.6
1295	35.289	81.493	6618	64.8	4.6
1296	35.289	81.493	6616	66.1	4.6
1297	35.289	81.493	6616	66.8	4.6
1298	35.289	81.493	6614	67.4	4.6
1299	35.289	81.493	6613	68.1	4.6
1300	35.289	81.492	6613	68.1	4.6
1301	35.288	81.492	6612	68.8	4.6
1302	35.288	81.492	6611	69.4	4.6
1303	35.288	81.492	6610	70.1	4.6
1304	35.288	81.492	6610	70.1	4.6
1305	35.288	81.492	6609	70.7	4.6
1306	35.288	81.492	6608	70.7	4.6
1307	35.288	81.492	6607	71.4	4.7
1308	35.288	81.492	6606	71.4	4.7
1309	35.288	81.492	6606	72.0	4.7
1310	35.288	81.492	6604	72.0	4.7
1311	35.288	81.492	6603	72.0	4.7
1312	35.288	81.492	6603	72.0	4.7
1313	35.288	81.492	6602	72.0	4.7
1314	35.288	81.492	6600	73.4	4.7
1315	35.288	81.492	6599	72.0	4.7
1316	35.288	81.492	6599	72.0	4.7
1317	35.288	81.492	6598	72.0	4.7
1318	35.288	81.492	6596	70.7	4.6
1319	35.288	81.492	6596	70.7	4.6
1320	35.287	81.492	6594	71.4	4.7
1321	35.287	81.491	6593	72.0	4.7
1322	35.287	81.491	6592	72.0	4.7
1323	35.287	81.491	6592	72.0	4.7
1324	35.287	81.491	6589	73.4	4.7
1325	35.287	81.491	6588	75.3	4.7
1326	35.287	81.491	6588	76.0	4.7
1327	35.287	81.491	6587	77.3	4.7
1328	35.287	81.492	6585	97.0	4.8
1329	35.287	81.492	6586	96.3	4.8
1330	35.287	81.492	6587	95.7	4.8
1331	35.286	81.492	6587	95.7	4.8
1332	35.286	81.492	6588	94.4	4.8
1333	35.286	81.492	6589	92.4	4.8
1334	35.286	81.492	6589	92.4	4.8
1335	35.287	81.492	6590	92.4	4.8
1336	35.287	81.492	6590	92.4	4.8
1337	35.287	81.492	6590	92.4	4.8
1338	35.287	81.492	6590	92.4	4.8
1339	35.287	81.492	6590	92.4	4.8
1340	35.287	81.492	6590	92.4	4.8
1341	35.287	81.491	6584	97.6	4.8
1342	35.287	81.491	6585	97.0	4.8
1343	35.287	81.491	6584	97.6	4.8
1344	35.287	81.491	6584	97.6	4.8
1345	35.287	81.491	6586	79.3	4.7
1346	35.287	81.491	6586	82.5	4.7
1347	35.286	81.492	6590	92.4	4.8
1348	35.286	81.492	6590	92.4	4.8
1349	35.286	81.492	6590	92.4	4.8
1350	35.286	81.492	6590	92.4	4.8
1351	35.286	81.492	6590	93.1	4.8
1352	35.286	81.492	6590	93.1	4.8
1353	35.287	81.492	6591	94.4	4.8
1354	35.287	81.492	6592	95.0	4.8
1355	35.287	81.492	6593	95.7	4.8
1356	35.287	81.492	6593	95.0	4.8
1357	35.287	81.492	6594	95.0	4.8
1358	35.287	81.492	6594	93.7	4.8
1359	35.287	81.493	6597	84.5	4.7
1360	35.287	81.493	6598	81.9	4.7
1361	35.287	81.493	6599	79.9	4.7
1362	35.287	81.493	6600	77.9	4.7
1363	35.287	81.493	6601	75.3	4.7
1364	35.287	81.493	6602	73.4	4.7
1365	35.287	81.493	6603	70.7	4.6
1366	35.287	81.493	6604	69.4	4.6
1367	35.288	81.493	6606	66.1	4.6
1368	35.288	81.493	6605	68.8	4.6
1369	35.288	81.493	6606	66.8	4.6
1370	35.288	81.493	6607	64.8	4.6
1371	35.288	81.493	6607	64.2	4.6
1372	35.288	81.493	6608	61.5	4.6
1373	35.288	81.493	6610	60.2	4.6
1374	35.288	81.493	6610	58.9	4.6
1375	35.288	81.493	6612	57.6	4.6
1376	35.288	81.493	6612	58.9	4.6
1377	35.288	81.493	6613	56.9	4.6
1378	35.288	81.493	6613	56.9	4.6
1379	35.288	81.494	6614	55.0	4.6
1380	35.288	81.494	6616	52.3	4.6
1381	35.288	81.494	6616	52.3	4.6
1382	35.288	81.494	6618	51.0	4.5
1383	35.288	81.494	6619	51.7	4.5
1384	35.288	81.494	6620	51.7	4.5
1385	35.289	81.494	6620	51.7	4.5
1386	35.289	81.494	6621	51.0	4.5
1387	35.289	81.494	6622	51.0	4.5
1388	35.289	81.494	6623	51.0	4.5
1389	35.289	81.494	6624	51.0	4.5
1390	35.289	81.494	6624	51.0	4.5
1391	35.289	81.494	6625	50.4	4.5
1392	35.289	81.494	6626	49.7	4.5
1393	35.289	81.494	6627	49.7	4.5
1394	35.289	81.494	6627	49.1	4.5
1395	35.289	81.494	6628	49.1	4.5
1396	35.289	81.495	6629	53.0	4.6
1397	35.290	81.495	6630	52.3	4.6
1398	35.290	81.495	6630	52.3	4.6
1399	35.289	81.494	6628	52.3	4.6
1400	35.290	81.495	6629	53.0	4.6
1401	35.290	81.495	6630	53.7	4.6
1402	35.290	81.495	6630	54.3	4.6
1403	35.290	81.495	6630	54.3	4.6
1404	35.290	81.495	6630	53.7	4.6
1405	35.290	81.495	6629	52.3	4.6
1406	35.290	81.495	6629	51.7	4.5
1407	35.290	81.495	6628	51.0	4.5
1408	35.290	81.495	6628	49.7	4.5
1409	35.290	81.495	6626	49.7	4.5
1410	35.290	81.495	6626	50.4	4.5
1411	35.291	81.495	6626	50.4	4.5
1412	35.291	81.495	6626	50.4	4.5
1413	35.291	81.495	6625	49.7	4.5
