# Guliya Ice Cap Ice Thickness Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/25130 
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/trop/guliya/guliya2018plateau-thickness.txt
#       Description: NOAA location of the template
#
# Original_Source_URL:  
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Core
#
# Dataset DOI: 
#
# Parameter_Keywords: physical properties
#--------------------
# Contribution_Date
#	Date: 2018-11-15
#--------------------
# File_Last_Modified_Date
#	Date: 2018-11-15
#--------------------
# Title
#	Study_Name: Guliya Ice Cap Ice Thickness Data
#--------------------
# Investigators
#	Investigators: Kutuzov, S.; Thompson, L.G.; Lavrentiev, I.; Tian, L. 
#--------------------
# Description_Notes_and_Keywords
#	Description: Ground-penetrating radar (GPR) ice thickness measurements for two areas (Plateau and Summit) of the Guliya Ice Cap, Tibetan Plateau, China
#--------------------
# Publication 
#	Authors: Stanislav Kutuzov, Lonnie G. Thompson, Ivan Lavrentiev, and Lide Tian 
#	Published_Date_or_Year: 2018-11-22    
#	Published_Title: Ice thickness measurements of Guliya ice cap, western Kunlun Mountains (Tibetan Plateau), China
#	Journal_Name: Journal of Glaciology
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages:
#	Report_Number: 
#	DOI: 10.1017/jog.2018.91 
#	Online_Resource: https://www.cambridge.org/core/journals/journal-of-glaciology/article/ice-thickness-measurements-of-guliya-ice-cap-western-kunlun-mountains-tibetan-plateau-china/F3E348AF818A9D2FEA83BDBDB6603751 
#	Full_Citation: 
#	Abstract: Despite their high value and importance for various glaciological applications, detailed ice thickness measurements of alpine glaciers are still very limited. Knowledge of bedrock topography is essential for paleoglaciological studies. The Guliya ice cap located on the Tibetan Plateau is one of the highest and largest ice caps in mid-low latitude regions. A detailed ground-penetrating radar (GPR) survey was conducted on the Guliya ice cap in 2015 using 20 and 40 MHz frequency antennas. An empirical Bayesian kriging method was used for ice thickness interpolation and uncertainty assessment. GPR measurements revealed complex basal topography of the Guliya glacier with a maximum thickness of 371.12 ± 13 m. The internal reflections caused by changes in the dielectric properties were registered on the 40 MHz radargrams at the summit and were attributed to density variations. As a result of this fieldwork, one of the largest ice thickness datasets in High Mountain Asia was obtained. Guliya glacier elevation changes were assessed by differencing digital elevation models. The glacier gained mass from 2000 to 2015 with an average rate of 0.270 ± 0.11 m w.e. a-1 at the summit and 0.279 ± 0.11 m w.e. a-1 at the lower elevations.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation
#	Grant: 1502919 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Chinese Academy of Sciences
#	Grant: 
#------------------
# Site_Information 
#	Site_Name: Guliya Plateau
#	Location: Asia>Eastern Asia>China
#	Country: China
#	Northernmost_Latitude: 35.233
# 	Southernmost_Latitude: 35.233
# 	Easternmost_Longitude: 81.4683
# 	Westernmost_Longitude: 81.4683
# 	Elevation: 6050 m
#------------------
# Data_Collection   
#	Collection_Name: GP2018thick
#	Earliest_Year: 2015
#	Most_Recent_Year: 2015
#	Time_Unit: AD
#	Core_Length: 
#	Notes: 
#------------------
# Chronology_Information
#	Chronology: 
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, free text) 
#
## FID	ID,,,,,,,,N,	
## lat	latitude, , , decimal degrees, , , , ,N,
## long	longitude, , , decimal degrees, , , , ,N,
## elev	elevation, , , m asl, , , , ,N, Elevation_HMA8 m filled by DEM_SRTM_X 
## depth_m	depth, , , m, , , , ,N,
## depth_err	depth error, , , m, , , , ,N, error estimation (Kutuzov et al. 2018) egpr(m)
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
FID	lat	long	elev	depth_m	depth_err
3270	35.221	81.465	5969	117.0	11.0
3271	35.221	81.465	5969	117.0	11.0
3272	35.221	81.466	5973	115.0	10.9
3273	35.221	81.466	5973	115.0	10.9
3274	35.221	81.466	5973	115.0	10.9
3275	35.221	81.466	5973	115.0	10.9
3276	35.221	81.466	5973	115.0	10.9
3277	35.221	81.466	5973	121.0	11.0
3278	35.221	81.466	5973	119.0	11.0
3279	35.221	81.466	5976	117.0	11.0
3280	35.221	81.466	5976	121.0	11.0
3281	35.221	81.466	5976	124.9	11.0
3282	35.221	81.466	5976	122.9	11.0
3283	35.221	81.466	5975	128.8	11.0
3284	35.222	81.466	5975	126.9	11.0
3285	35.222	81.466	5975	128.8	11.0
3286	35.222	81.466	5980	130.8	11.0
3287	35.222	81.466	5980	134.7	11.0
3288	35.222	81.466	5980	130.8	11.0
3289	35.222	81.466	5980	134.7	11.0
3290	35.222	81.466	5980	138.7	11.1
3291	35.222	81.466	5975	138.7	11.1
3292	35.222	81.466	5975	142.6	11.1
3293	35.222	81.466	5975	140.6	11.1
3294	35.222	81.466		144.6	11.1
3295	35.222	81.466		144.6	11.1
3296	35.222	81.467		150.5	11.1
3297	35.222	81.467		152.5	11.1
3298	35.222	81.467		152.5	11.1
3299	35.222	81.467	5980.9	160.3	11.2
3300	35.222	81.467	5980.9	162.3	11.2
3301	35.222	81.467	5979.225098	166.3	11.2
3302	35.222	81.467	5979.225098	168.2	11.2
3303	35.222	81.467	5979.2	172.2	11.2
3304	35.222	81.467	5979.2	170.2	11.2
3305	35.222	81.467	5982.5	172.2	11.2
3306	35.222	81.467	5982.5	174.1	11.3
3307	35.222	81.467	5982.9	176.1	11.3
3308	35.222	81.467	5982.9	178.1	11.3
3309	35.222	81.467	5982.9	193.8	11.4
3310	35.222	81.467	5981.8	197.8	11.4
3311	35.222	81.467	5981.8	201.7	11.4
3312	35.222	81.468	5981.8	193.8	11.4
3313	35.223	81.468	5981.8	195.8	11.4
3314	35.223	81.468	5982.1	197.8	11.4
3315	35.223	81.468	5982.1	191.9	11.4
3316	35.223	81.468	5982.1	193.8	11.4
3317	35.223	81.468	5982.4	193.8	11.4
3318	35.223	81.468	5983.7	193.8	11.4
3319	35.223	81.468	5983.7	193.8	11.4
3320	35.223	81.468	5981.7	195.8	11.4
3321	35.223	81.468	5981.7	189.9	11.4
3322	35.223	81.469	5982.384766	191.9	11.4
3323	35.223	81.469	5982.2	191.9	11.4
3324	35.223	81.469	5982.2	191.9	11.4
3325	35.223	81.469	5982.2	189.9	11.4
3326	35.223	81.469	5985.759766	189.9	11.4
3327	35.223	81.469	5985.759766	195.8	11.4
3328	35.223	81.469	5987.409668	197.8	11.4
3329	35.223	81.469	5987.409668	195.8	11.4
3330	35.223	81.469	5987.409668	201.7	11.4
3331	35.223	81.469	5987.409668	205.7	11.5
3332	35.223	81.469	5985.748535	203.7	11.4
3333	35.224	81.469	5985.748535	205.7	11.5
3334	35.224	81.469	5985.748535	209.6	11.5
3335	35.224	81.470	5985.748535	213.5	11.5
3336	35.224	81.470	5986.493652	221.4	11.6
3337	35.224	81.470	5988.796875	223.4	11.6
3338	35.224	81.470	5988.192871	225.4	11.6
3339	35.224	81.470	5988.192871	235.2	11.7
3340	35.224	81.470	5988.192871	235.2	11.7
3341	35.224	81.470	5988.552734	237.2	11.7
3342	35.224	81.470	5987.640137	237.2	11.7
3343	35.224	81.470	5987.640137	239.1	11.7
3344	35.224	81.470	5987.640137	237.2	11.7
3345	35.224	81.470	5987.640137	241.1	11.7
3346	35.224	81.470	5987.640137	241.1	11.7
3347	35.224	81.470	5987.640137	241.1	11.7
3348	35.224	81.470	5987.640137	241.1	11.7
3349	35.224	81.470	5987.640137	241.1	11.7
3350	35.224	81.470	5987.640137	241.1	11.7
3351	35.224	81.470	5987.640137	241.1	11.7
3352	35.224	81.470	5987.640137	241.1	11.7
3353	35.224	81.470	5987.640137	241.1	11.7
3354	35.224	81.470	5987.640137	241.1	11.7
3355	35.224	81.470	5987.640137	241.1	11.7
3356	35.224	81.470	5987.640137	241.1	11.7
3357	35.224	81.470	5987.640137	241.1	11.7
3358	35.224	81.470	5987.640137	241.1	11.7
3359	35.224	81.470	5987.640137	239.1	11.7
3360	35.224	81.470	5987.640137	239.1	11.7
3361	35.224	81.470	5987.640137	243.1	11.8
3362	35.224	81.470	5987.640137	243.1	11.8
3363	35.224	81.470	5987.640137	241.1	11.7
3364	35.224	81.470	5987.640137	241.1	11.7
3365	35.224	81.470	5987.640137	241.1	11.7
3366	35.224	81.470	5987.640137	243.1	11.8
3367	35.224	81.470	5987.640137	237.2	11.7
3368	35.224	81.470	5987.640137	237.2	11.7
3369	35.224	81.470	5987.640137	237.2	11.7
3370	35.224	81.470	5987.640137	237.2	11.7
3371	35.224	81.470	5987.640137	233.2	11.7
3372	35.224	81.470	5987.640137	233.2	11.7
3373	35.224	81.470	5987.640137	233.2	11.7
3374	35.224	81.470	5987.640137	235.2	11.7
3375	35.224	81.470	5987.640137	235.2	11.7
3376	35.224	81.470	5987.640137	233.2	11.7
3377	35.224	81.470	5987.640137	237.2	11.7
3378	35.224	81.470	5987.640137	241.1	11.7
3379	35.224	81.470	5987.640137	239.1	11.7
3380	35.224	81.470	5987.640137	241.1	11.7
3381	35.232	81.486	5970.149414	128.8	11.0
3382	35.232	81.486	5970.149414	128.8	11.0
3383	35.232	81.486	5970.149414	126.9	11.0
3384	35.232	81.486	5970.149414	126.9	11.0
3385	35.232	81.486	5970.149414	126.9	11.0
3386	35.232	81.486	5970.149414	128.8	11.0
3387	35.232	81.486	5970.149414	126.9	11.0
3388	35.232	81.486	5970.149414	126.9	11.0
3389	35.232	81.486	5970.149414	126.9	11.0
3390	35.232	81.487	5961.921387	122.9	11.0
3391	35.232	81.487	5961.921387	122.9	11.0
3392	35.232	81.487	5961.168457	124.9	11.0
3393	35.232	81.487	5961.168457	126.9	11.0
3394	35.232	81.487	5961.168457	126.9	11.0
3395	35.232	81.487	5961.168457	121.0	11.0
3396	35.232	81.487	5959.020508	121.0	11.0
3397	35.232	81.487	5959.020508	122.9	11.0
3398	35.232	81.487	5959.020508	122.9	11.0
3399	35.232	81.487	5959.020508	122.9	11.0
3400	35.232	81.487	5954.511719	121.0	11.0
3401	35.232	81.487	5954.511719	119.0	11.0
3402	35.232	81.487	5954.511719	121.0	11.0
3403	35.232	81.487	5954.811523	124.9	11.0
3404	35.232	81.488	5954.811523	124.9	11.0
3405	35.232	81.488	5954.811523	122.9	11.0
3406	35.232	81.488	5954.811523	122.9	11.0
3407	35.232	81.488	5954.811523	122.9	11.0
3408	35.232	81.488	5951.578125	126.9	11.0
3409	35.232	81.488	5951.578125	124.9	11.0
3410	35.232	81.488	5951.578125	124.9	11.0
3411	35.232	81.488	5951.578125	124.9	11.0
3412	35.232	81.488	5951.578125	126.9	11.0
3413	35.232	81.488	5951.578125	132.8	11.0
3414	35.232	81.488	5951.578125	130.8	11.0
3415	35.232	81.488	5947.013672	130.8	11.0
3416	35.232	81.488	5947.013672	134.7	11.0
3417	35.232	81.488	5947.013672	130.8	11.0
3418	35.232	81.488	5947.013672	130.8	11.0
3419	35.232	81.488	5947.013672	132.8	11.0
3420	35.232	81.488	5945.900391	132.8	11.0
3421	35.232	81.488	5945.900391	132.8	11.0
3422	35.232	81.488	5945.900391	132.8	11.0
3423	35.232	81.489	5945.900391	136.7	11.0
3424	35.232	81.489	5945.900391	136.7	11.0
3425	35.232	81.489	5945.900391	136.7	11.0
3426	35.232	81.489	5945.900391	136.7	11.0
3427	35.232	81.489	5945.161133	130.8	11.0
3428	35.232	81.489	5945.161133	132.8	11.0
3429	35.232	81.489	5945.161133	132.8	11.0
3430	35.232	81.489	5941.081543	132.8	11.0
3431	35.232	81.489	5941.081543	130.8	11.0
3432	35.232	81.489	5941.081543	130.8	11.0
3433	35.232	81.489	5941.081543	136.7	11.0
3434	35.232	81.489	5941.081543	136.7	11.0
3435	35.232	81.489	5940.869141	134.7	11.0
3436	35.232	81.489	5940.869141	140.6	11.1
3437	35.232	81.489	5940.869141	140.6	11.1
3438	35.232	81.490	5940.869141	142.6	11.1
3439	35.232	81.490	5936.816406	138.7	11.1
3440	35.232	81.490	5936.816406	138.7	11.1
3441	35.232	81.490	5936.816406	144.6	11.1
3442	35.232	81.490	5936.816406	142.6	11.1
3443	35.232	81.490	5936.816406	140.6	11.1
3444	35.232	81.490	5936.816406	144.6	11.1
3445	35.232	81.490	5935.592773	142.6	11.1
3446	35.232	81.490	5935.592773	148.5	11.1
3447	35.232	81.490	5935.592773	146.6	11.1
3448	35.232	81.490	5935.592773	146.6	11.1
3449	35.232	81.490	5935.592773	146.6	11.1
3450	35.232	81.490	5935.592773	150.5	11.1
3451	35.232	81.490	5935.592773	150.5	11.1
3452	35.232	81.490	5934.325195	148.5	11.1
3453	35.233	81.490	5934.325195	154.4	11.1
3454	35.233	81.490	5932.196289	152.5	11.1
3455	35.233	81.490	5932.196289	156.4	11.1
3456	35.233	81.490	5932.196289	158.4	11.2
3457	35.233	81.490	5932.196289	154.4	11.1
3458	35.233	81.490	5932.196289	158.4	11.2
3459	35.233	81.490	5932.196289	162.3	11.2
3460	35.233	81.491	5931.621094	164.3	11.2
3461	35.233	81.491	5929.539063	166.3	11.2
3462	35.233	81.491	5929.539063	166.3	11.2
3463	35.233	81.491	5929.539063	168.2	11.2
3464	35.233	81.491	5929.539063	168.2	11.2
3465	35.233	81.491	5929.539063	170.2	11.2
3466	35.233	81.491	5928.819336	170.2	11.2
3467	35.233	81.491	5928.819336	172.2	11.2
3468	35.233	81.491	5928.819336	176.1	11.3
3469	35.233	81.491	5928.819336	174.1	11.3
3470	35.233	81.491	5927.152344	174.1	11.3
3471	35.233	81.491	5926.494141	178.1	11.3
3472	35.233	81.491	5926.494141	184.0	11.3
3473	35.233	81.491	5926.494141	184.0	11.3
3474	35.233	81.491	5926.494141	187.9	11.3
3475	35.234	81.491	5925.349609	184.0	11.3
3476	35.234	81.491	5925.349609	186.0	11.3
3477	35.234	81.491	5925.349609	191.9	11.4
3478	35.234	81.491	5925.349609	195.8	11.4
3479	35.234	81.491	5924.995117	193.8	11.4
3480	35.234	81.491	5923.84668	197.8	11.4
3481	35.234	81.492	5923.84668	195.8	11.4
3482	35.234	81.492	5923.84668	195.8	11.4
3483	35.234	81.492	5923.051758	195.8	11.4
3484	35.234	81.492	5923.051758	195.8	11.4
3485	35.234	81.492	5923.051758	195.8	11.4
3486	35.234	81.492	5923.051758	195.8	11.4
3487	35.234	81.492	5921.65625	201.7	11.4
3488	35.234	81.492	5921.045898	199.7	11.4
3489	35.234	81.492	5921.045898	201.7	11.4
3490	35.234	81.492	5921.045898	199.7	11.4
3491	35.234	81.492	5921.045898	199.7	11.4
3492	35.235	81.492	5918.097656	203.7	11.4
3493	35.235	81.492	5918.097656	203.7	11.4
3494	35.235	81.492	5918.097656	201.7	11.4
3495	35.235	81.492	5918.243164	207.6	11.5
3496	35.235	81.492	5917.22168	207.6	11.5
3497	35.235	81.493	5917.22168	207.6	11.5
3498	35.235	81.493	5916.229492	209.6	11.5
3499	35.235	81.493	5916.229492	217.5	11.5
3500	35.235	81.493	5914.029297	217.5	11.5
3501	35.235	81.493	5914.029297	215.5	11.5
3502	35.235	81.493	5912.6875	219.4	11.6
3503	35.235	81.493	5912.6875	225.4	11.6
3504	35.235	81.493	5910.384766	225.4	11.6
3505	35.236	81.493	5909.458984	223.4	11.6
3506	35.236	81.493	5909.458984	227.3	11.6
3507	35.236	81.493	5909.458984	231.3	11.7
3508	35.236	81.493	5906.136719	233.2	11.7
3509	35.236	81.493	5906.136719	231.3	11.7
3510	35.236	81.493	5906.136719	235.2	11.7
3511	35.236	81.494	5906.136719	235.2	11.7
3512	35.236	81.494	5906.136719	233.2	11.7
3513	35.236	81.494	5904.999023	233.2	11.7
3514	35.236	81.494	5904.999023	237.2	11.7
3515	35.236	81.494	5904.999023	235.2	11.7
3516	35.236	81.494	5904.999023	235.2	11.7
3517	35.236	81.494	5904.999023	237.2	11.7
3518	35.236	81.494	5902.015625	241.1	11.7
3519	35.236	81.494	5902.015625	239.1	11.7
3520	35.236	81.494	5902.015625	245.1	11.8
3521	35.236	81.494	5902.015625	241.1	11.7
3522	35.237	81.494	5902.645508	251.0	11.8
3523	35.237	81.494	5902.645508	252.9	11.8
3524	35.237	81.494	5902.645508	252.9	11.8
3525	35.237	81.494	5904.969727	249.0	11.8
3526	35.237	81.494	5905.040039	249.0	11.8
3527	35.237	81.494	5905.040039	247.0	11.8
3528	35.237	81.494	5905.040039	247.0	11.8
3529	35.237	81.494	5905.999023	243.1	11.8
3530	35.237	81.494	5905.999023	243.1	11.8
3531	35.237	81.493	5905.458984	241.1	11.7
3532	35.237	81.493	5908.953125	237.2	11.7
3533	35.237	81.493	5908.953125	239.1	11.7
3534	35.237	81.493	5908.953125	235.2	11.7
3535	35.237	81.493	5908.953125	235.2	11.7
3536	35.237	81.493	5908.953125	235.2	11.7
3537	35.237	81.493	5908.953125	235.2	11.7
3538	35.237	81.493	5908.953125	235.2	11.7
3539	35.237	81.493	5908.953125	235.2	11.7
3540	35.237	81.493	5908.953125	235.2	11.7
3541	35.237	81.493	5908.953125	235.2	11.7
3542	35.237	81.493	5908.953125	233.2	11.7
3543	35.237	81.493	5908.953125	233.2	11.7
3544	35.237	81.493	5908.953125	233.2	11.7
3545	35.237	81.493	5908.953125	235.2	11.7
3546	35.237	81.493	5908.953125	235.2	11.7
3547	35.237	81.493	5908.953125	235.2	11.7
3548	35.237	81.493	5908.953125	235.2	11.7
3549	35.237	81.493	5908.953125	235.2	11.7
3550	35.237	81.493	5908.953125	233.2	11.7
3551	35.237	81.493	5908.953125	235.2	11.7
3552	35.237	81.493	5908.953125	235.2	11.7
3553	35.237	81.493	5908.953125	235.2	11.7
3554	35.237	81.493	5911.678711	235.2	11.7
3555	35.237	81.493	5911.678711	233.2	11.7
3556	35.236	81.493	5910.957031	239.1	11.7
3557	35.236	81.493	5910.957031	239.1	11.7
3558	35.236	81.493	5910.957031	243.1	11.8
3559	35.236	81.493	5910.957031	243.1	11.8
3560	35.236	81.493	5911.15918	245.1	11.8
3561	35.236	81.493	5911.15918	241.1	11.7
3562	35.236	81.493	5911.15918	243.1	11.8
3563	35.236	81.493	5911.15918	243.1	11.8
3564	35.236	81.493	5911.698242	241.1	11.7
3565	35.236	81.493	5911.698242	239.1	11.7
3566	35.236	81.493	5914.064453	237.2	11.7
3567	35.236	81.493	5914.064453	235.2	11.7
3568	35.236	81.493	5914.271484	233.2	11.7
3569	35.236	81.493	5914.271484	229.3	11.6
3570	35.236	81.493	5914.271484	227.3	11.6
3571	35.235	81.493	5914.880859	227.3	11.6
3572	35.235	81.493	5914.880859	221.4	11.6
3573	35.235	81.493	5914.880859	221.4	11.6
3574	35.235	81.493	5914.880859	219.4	11.6
3575	35.235	81.493	5916.229492	215.5	11.5
3576	35.235	81.493	5916.229492	213.5	11.5
3577	35.235	81.493	5916.229492	211.6	11.5
3578	35.235	81.492	5916.229492	207.6	11.5
3579	35.235	81.492	5917.22168	205.7	11.5
3580	35.235	81.492	5917.22168	203.7	11.4
3581	35.235	81.492	5917.22168	203.7	11.4
3582	35.235	81.492	5917.22168	201.7	11.4
3583	35.235	81.492	5918.097656	195.8	11.4
3584	35.235	81.492	5918.097656	197.8	11.4
3585	35.235	81.492	5918.097656	193.8	11.4
3586	35.234	81.492	5919.901367	193.8	11.4
3587	35.234	81.492	5919.901367	189.9	11.4
3588	35.234	81.492	5919.901367	189.9	11.4
3589	35.234	81.492	5920.214844	189.9	11.4
3590	35.234	81.492	5920.214844	186.0	11.3
3591	35.234	81.492	5920.214844	184.0	11.3
3592	35.234	81.492	5921.412109	182.0	11.3
3593	35.234	81.492	5921.412109	184.0	11.3
3594	35.234	81.492	5921.412109	187.9	11.3
3595	35.234	81.492	5921.818359	182.0	11.3
3596	35.234	81.492	5921.818359	178.1	11.3
3597	35.233	81.492	5922.704102	178.1	11.3
3598	35.233	81.492	5922.704102	174.1	11.3
3599	35.233	81.492	5922.704102	172.2	11.2
3600	35.233	81.492	5923.294922	170.2	11.2
3601	35.233	81.492	5923.294922	170.2	11.2
3602	35.233	81.492	5923.294922	172.2	11.2
3603	35.233	81.492	5924.311523	164.3	11.2
3604	35.233	81.492	5924.719727	162.3	11.2
3605	35.233	81.492	5924.719727	160.3	11.2
3606	35.233	81.492	5924.719727	156.4	11.1
3607	35.233	81.492	5924.951172	154.4	11.1
3608	35.233	81.492	5924.951172	152.5	11.1
3609	35.232	81.492	5925.353516	150.5	11.1
3610	35.232	81.492	5925.353516	148.5	11.1
3611	35.232	81.492	5925.353516	148.5	11.1
3612	35.232	81.492	5925.662109	150.5	11.1
3613	35.232	81.492	5925.662109	146.6	11.1
3614	35.232	81.492	5925.662109	142.6	11.1
3615	35.232	81.492	5925.662109	140.6	11.1
3616	35.232	81.492	5926.032227	136.7	11.0
3617	35.232	81.492	5926.032227	136.7	11.0
3618	35.232	81.492	5926.032227	132.8	11.0
3619	35.232	81.492	5926.032227	128.8	11.0
3620	35.232	81.492	5926.186523	126.9	11.0
3621	35.232	81.492	5926.186523	126.9	11.0
3622	35.232	81.492	5926.186523	121.0	11.0
3623	35.231	81.492	5926.510742	119.0	11.0
3624	35.231	81.492	5926.5	115.0	10.9
3625	35.231	81.492	5926.5	113.1	10.9
3626	35.231	81.492	5927.1	109.1	10.9
3627	35.231	81.492	5927.1	109.1	10.9
3628	35.231	81.492	5927.8	113.1	10.9
3629	35.231	81.492	5927.8	113.1	10.9
3630	35.231	81.492	5927.8	121.0	11.0
3631	35.231	81.492	5927.8	119.0	11.0
3632	35.231	81.492	5927.8	119.0	11.0
3633	35.231	81.492	5928.2	117.0	11.0
3634	35.231	81.492	5928.2	117.0	11.0
3635	35.231	81.492	5928.2	121.0	11.0
3636	35.230	81.492	5929.4	122.9	11.0
3637	35.230	81.492	5929.4	128.8	11.0
3638	35.230	81.492	5929.4	126.9	11.0
3639	35.230	81.492	5930.6	128.8	11.0
3640	35.230	81.492	5930.6	132.8	11.0
3641	35.230	81.492	5930.6	130.8	11.0
3642	35.230	81.492	5930.6	132.8	11.0
3643	35.230	81.492	5932.6	132.8	11.0
3644	35.230	81.492	5932.6	138.7	11.1
3645	35.230	81.492	5933.3	138.7	11.1
3646	35.230	81.492	5933.3	136.7	11.0
3647	35.229	81.492	5933.3	142.6	11.1
3648	35.229	81.492	5934.8	144.6	11.1
3649	35.229	81.492	5934.8	146.6	11.1
3650	35.229	81.492	5934.8	150.5	11.1
3651	35.229	81.492	5936.2	146.6	11.1
3652	35.229	81.492	5937.5	150.5	11.1
3653	35.229	81.492	5937.5	152.5	11.1
3654	35.229	81.492	5937.5	154.4	11.1
3655	35.229	81.492	5938.2	164.3	11.2
3656	35.228	81.492	5938.2	160.3	11.2
3657	35.228	81.492	5939.5	164.3	11.2
3658	35.228	81.492	5939.5	162.3	11.2
3659	35.228	81.492	5939.5	160.3	11.2
3660	35.228	81.492	5940.8	164.3	11.2
3661	35.228	81.492	5940.8	164.3	11.2
3662	35.228	81.492	5942.9	162.3	11.2
3663	35.228	81.492	5945.8	164.3	11.2
3664	35.228	81.492	5945.8	164.3	11.2
3665	35.228	81.492	5941.9	166.3	11.2
3666	35.228	81.492	5941.9	166.3	11.2
3667	35.227	81.492	5943.3	164.3	11.2
3668	35.227	81.492	5943.3	164.3	11.2
3669	35.227	81.492	5943.3	166.3	11.2
3670	35.227	81.492	5940.5	164.3	11.2
3671	35.227	81.492	5940.5	166.3	11.2
3672	35.227	81.492	5940.5	164.3	11.2
3673	35.227	81.492	5951.3	166.3	11.2
3674	35.227	81.491	5951.3	162.3	11.2
3675	35.226	81.491	5951.3	162.3	11.2
3676	35.226	81.491	5952.2	162.3	11.2
3677	35.227	81.492	5944.0	168.2	11.2
3678	35.227	81.492	5944.0	168.2	11.2
3679	35.219	81.491	5978.897949	219.4	11.6
3680	35.219	81.491	5978.897949	219.4	11.6
3681	35.219	81.491	5978.897949	219.4	11.6
3682	35.219	81.491	5978.897949	217.5	11.5
3683	35.219	81.491	5978.897949	217.5	11.5
3684	35.219	81.491	5978.897949	221.4	11.6
3685	35.219	81.491	5978.897949	221.4	11.6
3686	35.219	81.491	5978.897949	223.4	11.6
3687	35.219	81.491	5977.527344	223.4	11.6
3688	35.219	81.491	5977.527344	223.4	11.6
3689	35.218	81.491	5976.728516	221.4	11.6
3690	35.218	81.491	5976.728516	219.4	11.6
3691	35.218	81.491	5976.728516	221.4	11.6
3692	35.218	81.491	5976.728516	225.4	11.6
3693	35.218	81.491	5976.728516	223.4	11.6
3694	35.218	81.491	5976.728516	227.3	11.6
3695	35.219	81.491	5976.728516	229.3	11.6
3696	35.219	81.491	5980.506348	229.3	11.6
3697	35.219	81.491	5980.506348	223.4	11.6
3698	35.219	81.491	5978.304199	223.4	11.6
3699	35.219	81.491	5978.304199	225.4	11.6
3700	35.219	81.491	5981.606445	225.4	11.6
3701	35.219	81.491	5981.606445	227.3	11.6
3702	35.219	81.491	5981.606445	227.3	11.6
3703	35.219	81.491	5981.606445	227.3	11.6
3704	35.219	81.491	5980.908203	227.3	11.6
3705	35.219	81.491	5980.908203	229.3	11.6
3706	35.219	81.491	5980.908203	225.4	11.6
3707	35.219	81.491	5979.196289	225.4	11.6
3708	35.220	81.491	5979.196289	225.4	11.6
3709	35.220	81.490	5980.120117	221.4	11.6
3710	35.220	81.490	5980.033691	221.4	11.6
3711	35.220	81.490	5980.402344	219.4	11.6
3712	35.220	81.490	5980.402344	219.4	11.6
3713	35.220	81.490	5980.339355	221.4	11.6
3714	35.220	81.490	5980.339355	221.4	11.6
3715	35.220	81.490	5980.339355	223.4	11.6
3716	35.220	81.490	5978.475098	225.4	11.6
3717	35.220	81.490	5978.475098	225.4	11.6
3718	35.221	81.490	5978.475098	231.3	11.7
3719	35.221	81.490	5978.438477	231.3	11.7
3720	35.221	81.490	5978.438477	233.2	11.7
3721	35.221	81.490	5980.220703	227.3	11.6
3722	35.221	81.490	5980.220703	223.4	11.6
3723	35.221	81.490	5979.482422	229.3	11.6
3724	35.221	81.490	5979.482422	225.4	11.6
3725	35.221	81.490	5977.87207	227.3	11.6
3726	35.221	81.490	5977.87207	229.3	11.6
3727	35.222	81.490	5977.87207	229.3	11.6
3728	35.222	81.490	5979.493652	235.2	11.7
3729	35.222	81.490	5979.493652	235.2	11.7
3730	35.222	81.490	5976.465332	235.2	11.7
3731	35.222	81.490	5976.465332	231.3	11.7
3732	35.222	81.490	5976.465332	225.4	11.6
3733	35.222	81.490	5980.032715	225.4	11.6
3734	35.222	81.490	5980.032715	229.3	11.6
3735	35.222	81.490	5980.032715	223.4	11.6
3736	35.222	81.490	5979.142578	225.4	11.6
3737	35.223	81.490	5979.567871	225.4	11.6
3738	35.223	81.490	5975.89502	217.5	11.5
3739	35.223	81.489	5975.89502	211.6	11.5
3740	35.223	81.489	5975.89502	209.6	11.5
3741	35.223	81.489	5976.230469	209.6	11.5
3742	35.223	81.489	5976.230469	205.7	11.5
3743	35.223	81.489	5976.230469	201.7	11.4
3744	35.223	81.489	5976.053711	197.8	11.4
3745	35.223	81.489	5976.053711	197.8	11.4
3746	35.223	81.489	5976.053711	195.8	11.4
3747	35.223	81.489	5974.55127	189.9	11.4
3748	35.224	81.489	5974.55127	187.9	11.3
3749	35.224	81.489	5974.55127	182.0	11.3
