% Antarctica 2K 2017 temperature reconstruction
% weighting method : based on composite plus scaling (CPS)
% Temperature scaling method : based on CPS using NB2014 dataset as a target
% smoothing : 10-year binned averages
% col 1 : time, in year AD
% col 2 : East Antarctic Plateau
% col 3 : Wilkes Land Coast
% col 4 : Weddell Sea Coast
% col 5 : Antarctic Peninsula
% col 6 : West Antarctic Ice Sheet
% col 7 : Victoria Land Coast
% col 8 : Dronning Maud Land Coast
% col 9 : West Antarctica : WAIS+Peninsula
% col 10 : East Antarctica
% col 11 : Whole Antarctica


Time (year AD)	1. East Antarctic Plateau	2. Wilkes Land Coast	3. Weddell Sea Coast	4. Antarctic Peninsula	5. West Antarctic Ice Sheet	6. Victoria Land Coast	7. Dronning Maud Land Coast	West Antarctica	East Antarctica	All Antarctica
910	0.424205758	0.069066889	NaN	-0.733103776	0.854902693	NaN	NaN	0.677442058	0.327821308	0.561031705
920	0.064690492	0.582150208	NaN	-0.281679851	0.834799365	NaN	NaN	0.724204576	0.406389739	0.609974887
930	0.275436015	0.470567561	NaN	0.285692	0.595850151	NaN	NaN	0.562429575	0.481018345	0.523938474
940	0.282371409	0.026919725	NaN	-0.641376083	0.736128628	NaN	NaN	0.610260059	0.212485913	0.447158501
950	0.161088177	-0.012202576	NaN	-0.781544243	0.594781074	NaN	NaN	0.450793131	0.107517446	0.332872005
960	0.045422141	-0.042829159	NaN	-0.621793767	0.977608813	NaN	NaN	0.806492064	0.003034827	0.500953294
970	0.095834275	0.133090253	NaN	-0.38422935	0.598330694	NaN	NaN	0.499580386	0.127678391	0.394257201
980	-0.251802866	0.439951973	NaN	0.200663521	0.587543738	NaN	NaN	0.561002018	0.085122738	0.306828423
990	-0.09215644	0.53368407	NaN	-0.519759592	0.641452177	NaN	NaN	0.529247327	0.261605909	0.442546133
1000	-0.384957013	-0.009838006	0.389989696	-0.083280067	0.576889212	NaN	NaN	0.498019273	-0.27344475	0.137625938
1010	0.048195218	0.431318143	-0.414615334	0.287753296	0.740544209	NaN	NaN	0.6905796	0.291236675	0.486602886
1020	-0.072530967	0.333435685	0.282440991	-0.54707177	0.434631877	NaN	NaN	0.339690125	0.167084419	0.282875766
1030	-0.191898539	0.341488743	-0.000502564	-0.672810854	1.352432732	NaN	NaN	1.1229437	0.075071819	0.724713391
1040	-0.099190311	0.404313284	0.110061525	-0.261066886	0.511231054	NaN	NaN	0.430788721	0.192489238	0.349448274
1050	-0.214574468	0.482006727	0.737261449	-0.556862928	0.517920541	NaN	NaN	0.41326455	0.155620166	0.344120516
1060	-0.112855255	0.053337872	-0.085435887	-0.877909852	0.946525032	NaN	NaN	0.76098366	-0.036268106	0.440594681
1070	0.149451708	0.380288345	0.380943543	-0.364131709	0.722844364	NaN	NaN	0.610727833	0.34591285	0.519627407
