Date,Time (GMT),Predicted (m),Verified (m),Preliminary (m),Forecast Guidance(m)
2017/09/01,02:12,-0.262,0.269,-,-
2017/09/01,02:18,-0.267,0.265,-,-
2017/09/01,02:24,-0.273,0.262,-,-
2017/09/01,02:30,-0.278,0.259,-,-
2017/09/01,02:36,-0.284,0.255,-,-
2017/09/01,02:42,-0.289,0.251,-,-
2017/09/01,02:48,-0.295,0.245,-,-
2017/09/01,02:54,-0.3,0.24,-,-
2017/09/01,03:00,-0.305,0.239,-,-
2017/09/01,03:06,-0.31,0.233,-,-
2017/09/01,03:12,-0.315,0.228,-,-
2017/09/01,03:18,-0.32,0.224,-,-
2017/09/01,03:24,-0.325,0.221,-,-
2017/09/01,03:30,-0.33,0.215,-,-
2017/09/01,03:36,-0.334,0.211,-,-
2017/09/01,03:42,-0.338,0.204,-,-
2017/09/01,03:48,-0.342,0.202,-,-
2017/09/01,03:54,-0.346,0.197,-,-
2017/09/01,04:00,-0.35,0.193,-,-
2017/09/01,04:06,-0.354,0.19,-,-
2017/09/01,04:12,-0.357,0.182,-,-
2017/09/01,04:18,-0.36,0.178,-,-
2017/09/01,04:24,-0.362,0.174,-,-
2017/09/01,04:30,-0.365,0.17,-,-
2017/09/01,04:36,-0.367,0.167,-,-
2017/09/01,04:42,-0.369,0.165,-,-
2017/09/01,04:48,-0.37,0.157,-,-
2017/09/01,04:54,-0.371,0.154,-,-
2017/09/01,05:00,-0.372,0.149,-,-
2017/09/01,05:06,-0.372,0.144,-,-
2017/09/01,05:12,-0.372,0.142,-,-
2017/09/01,05:18,-0.372,0.135,-,-
2017/09/01,05:24,-0.371,0.133,-,-
2017/09/01,05:30,-0.37,0.131,-,-
2017/09/01,05:36,-0.368,0.126,-,-
2017/09/01,05:42,-0.366,0.123,-,-
2017/09/01,05:48,-0.364,0.12,-,-
2017/09/01,05:54,-0.361,0.115,-,-
2017/09/01,06:00,-0.358,0.111,-,-
2017/09/01,06:06,-0.354,0.106,-,-
2017/09/01,06:12,-0.351,0.1,-,-
2017/09/01,06:18,-0.347,0.095,-,-
2017/09/01,06:24,-0.342,0.091,-,-
2017/09/01,06:30,-0.337,0.089,-,-
2017/09/01,06:36,-0.332,0.086,-,-
2017/09/01,06:42,-0.327,0.084,-,-
2017/09/01,06:48,-0.321,0.084,-,-
2017/09/01,06:54,-0.316,0.078,-,-
2017/09/01,07:00,-0.309,0.077,-,-
2017/09/01,07:06,-0.303,0.071,-,-
2017/09/01,07:12,-0.296,0.066,-,-
2017/09/01,07:18,-0.29,0.066,-,-
2017/09/01,07:24,-0.283,0.067,-,-
2017/09/01,07:30,-0.275,0.064,-,-
2017/09/01,07:36,-0.268,0.064,-,-
2017/09/01,07:42,-0.26,0.064,-,-
2017/09/01,07:48,-0.253,0.062,-,-
2017/09/01,07:54,-0.245,0.062,-,-
2017/09/01,08:00,-0.237,0.06,-,-
2017/09/01,08:06,-0.228,0.059,-,-
2017/09/01,08:12,-0.22,0.062,-,-
2017/09/01,08:18,-0.211,0.059,-,-
2017/09/01,08:24,-0.203,0.06,-,-
2017/09/01,08:30,-0.194,0.062,-,-
2017/09/01,08:36,-0.185,0.06,-,-
2017/09/01,08:42,-0.176,0.064,-,-
2017/09/01,08:48,-0.167,0.063,-,-
2017/09/01,08:54,-0.158,0.064,-,-
2017/09/01,09:00,-0.149,0.064,-,-
2017/09/01,09:06,-0.14,0.067,-,-
2017/09/01,09:12,-0.131,0.07,-,-
2017/09/01,09:18,-0.121,0.071,-,-
2017/09/01,09:24,-0.112,0.075,-,-
2017/09/01,09:30,-0.103,0.079,-,-
2017/09/01,09:36,-0.094,0.079,-,-
2017/09/01,09:42,-0.085,0.083,-,-
2017/09/01,09:48,-0.076,0.09,-,-
2017/09/01,09:54,-0.067,0.088,-,-
2017/09/01,10:00,-0.058,0.091,-,-
2017/09/01,10:06,-0.05,0.096,-,-
2017/09/01,10:12,-0.042,0.094,-,-
2017/09/01,10:18,-0.033,0.098,-,-
2017/09/01,10:24,-0.026,0.103,-,-
2017/09/01,10:30,-0.018,0.104,-,-
2017/09/01,10:36,-0.01,0.108,-,-
2017/09/01,10:42,-0.003,0.114,-,-
2017/09/01,10:48,0.004,0.114,-,-
2017/09/01,10:54,0.01,0.122,-,-
2017/09/01,11:00,0.016,0.127,-,-
2017/09/01,11:06,0.022,0.127,-,-
2017/09/01,11:12,0.028,0.134,-,-
2017/09/01,11:18,0.033,0.139,-,-
2017/09/01,11:24,0.038,0.139,-,-
2017/09/01,11:30,0.043,0.146,-,-
2017/09/01,11:36,0.047,0.15,-,-
2017/09/01,11:42,0.051,0.153,-,-
2017/09/01,11:48,0.055,0.16,-,-
2017/09/01,11:54,0.058,0.161,-,-
2017/09/01,12:00,0.061,0.168,-,-
2017/09/01,12:06,0.063,0.17,-,-
2017/09/01,12:12,0.066,0.173,-,-
2017/09/01,12:18,0.068,0.181,-,-
2017/09/01,12:24,0.07,0.18,-,-
2017/09/01,12:30,0.071,0.185,-,-
2017/09/01,12:36,0.072,0.187,-,-
2017/09/01,12:42,0.074,0.187,-,-
2017/09/01,12:48,0.074,0.189,-,-
2017/09/01,12:54,0.075,0.192,-,-
2017/09/01,13:00,0.076,0.191,-,-
2017/09/01,13:06,0.076,0.195,-,-
2017/09/01,13:12,0.076,0.196,-,-
2017/09/01,13:18,0.076,0.198,-,-
2017/09/01,13:24,0.076,0.201,-,-
2017/09/01,13:30,0.076,0.2,-,-
2017/09/01,13:36,0.075,0.199,-,-
2017/09/01,13:42,0.075,0.202,-,-
2017/09/01,13:48,0.074,0.203,-,-
2017/09/01,13:54,0.074,0.2,-,-
2017/09/01,14:00,0.073,0.201,-,-
2017/09/01,14:06,0.072,0.199,-,-
2017/09/01,14:12,0.071,0.196,-,-
2017/09/01,14:18,0.07,0.196,-,-
2017/09/01,14:24,0.069,0.196,-,-
2017/09/01,14:30,0.068,0.192,-,-
2017/09/01,14:36,0.066,0.191,-,-
2017/09/01,14:42,0.065,0.187,-,-
2017/09/01,14:48,0.063,0.187,-,-
2017/09/01,14:54,0.062,0.186,-,-
2017/09/01,15:00,0.06,0.183,-,-
2017/09/01,15:06,0.059,0.182,-,-
2017/09/01,15:12,0.057,0.18,-,-
2017/09/01,15:18,0.055,0.178,-,-
2017/09/01,15:24,0.053,0.177,-,-
2017/09/01,15:30,0.051,0.176,-,-
2017/09/01,15:36,0.049,0.174,-,-
2017/09/01,15:42,0.047,0.173,-,-
2017/09/01,15:48,0.045,0.172,-,-
2017/09/01,15:54,0.042,0.17,-,-
2017/09/01,16:00,0.04,0.169,-,-
2017/09/01,16:06,0.038,0.167,-,-
2017/09/01,16:12,0.036,0.164,-,-
2017/09/01,16:18,0.033,0.161,-,-
2017/09/01,16:24,0.031,0.159,-,-
2017/09/01,16:30,0.028,0.158,-,-
2017/09/01,16:36,0.026,0.155,-,-
2017/09/01,16:42,0.024,0.152,-,-
2017/09/01,16:48,0.021,0.151,-,-
2017/09/01,16:54,0.019,0.149,-,-
2017/09/01,17:00,0.017,0.146,-,-
2017/09/01,17:06,0.014,0.145,-,-
2017/09/01,17:12,0.012,0.142,-,-
2017/09/01,17:18,0.01,0.139,-,-
2017/09/01,17:24,0.008,0.135,-,-
2017/09/01,17:30,0.006,0.133,-,-
2017/09/01,17:36,0.004,0.127,-,-
2017/09/01,17:42,0.002,0.126,-,-
2017/09/01,17:48,-,0.124,-,-
2017/09/01,17:54,-0.002,0.121,-,-
2017/09/01,18:00,-0.004,0.122,-,-
2017/09/01,18:06,-0.006,0.118,-,-
2017/09/01,18:12,-0.008,0.116,-,-
2017/09/01,18:18,-0.009,0.115,-,-
2017/09/01,18:24,-0.011,0.113,-,-
2017/09/01,18:30,-0.013,0.115,-,-
2017/09/01,18:36,-0.015,0.113,-,-
2017/09/01,18:42,-0.016,0.108,-,-
2017/09/01,18:48,-0.018,0.109,-,-
2017/09/01,18:54,-0.02,0.106,-,-
2017/09/01,19:00,-0.022,0.101,-,-
2017/09/01,19:06,-0.023,0.101,-,-
2017/09/01,19:12,-0.025,0.099,-,-
2017/09/01,19:18,-0.027,0.099,-,-
2017/09/01,19:24,-0.028,0.097,-,-
2017/09/01,19:30,-0.03,0.095,-,-
2017/09/01,19:36,-0.032,0.092,-,-
2017/09/01,19:42,-0.033,0.089,-,-
2017/09/01,19:48,-0.035,0.09,-,-
2017/09/01,19:54,-0.037,0.089,-,-
2017/09/01,20:00,-0.038,0.093,-,-
2017/09/01,20:06,-0.04,0.088,-,-
2017/09/01,20:12,-0.042,0.086,-,-
2017/09/01,20:18,-0.043,0.084,-,-
2017/09/01,20:24,-0.045,0.082,-,-
2017/09/01,20:30,-0.046,0.084,-,-
2017/09/01,20:36,-0.048,0.083,-,-
2017/09/01,20:42,-0.049,0.079,-,-
2017/09/01,20:48,-0.05,0.081,-,-
2017/09/01,20:54,-0.052,0.078,-,-
2017/09/01,21:00,-0.053,0.076,-,-
2017/09/01,21:06,-0.054,0.078,-,-
2017/09/01,21:12,-0.055,0.075,-,-
2017/09/01,21:18,-0.056,0.078,-,-
2017/09/01,21:24,-0.057,0.079,-,-
2017/09/01,21:30,-0.058,0.076,-,-
2017/09/01,21:36,-0.059,0.074,-,-
2017/09/01,21:42,-0.06,0.071,-,-
2017/09/01,21:48,-0.061,0.068,-,-
2017/09/01,21:54,-0.062,0.067,-,-
2017/09/01,22:00,-0.063,0.066,-,-
2017/09/01,22:06,-0.064,0.061,-,-
2017/09/01,22:12,-0.065,0.062,-,-
2017/09/01,22:18,-0.066,0.06,-,-
2017/09/01,22:24,-0.067,0.06,-,-
2017/09/01,22:30,-0.068,0.061,-,-
2017/09/01,22:36,-0.069,0.061,-,-
2017/09/01,22:42,-0.071,0.064,-,-
2017/09/01,22:48,-0.072,0.065,-,-
2017/09/01,22:54,-0.074,0.066,-,-
2017/09/01,23:00,-0.075,0.065,-,-
2017/09/01,23:06,-0.077,0.067,-,-
2017/09/01,23:12,-0.079,0.069,-,-
2017/09/01,23:18,-0.081,0.068,-,-
2017/09/01,23:24,-0.084,0.069,-,-
2017/09/01,23:30,-0.086,0.07,-,-
2017/09/01,23:36,-0.089,0.069,-,-
2017/09/01,23:42,-0.092,0.066,-,-
2017/09/01,23:48,-0.095,0.065,-,-
2017/09/01,23:54,-0.098,0.061,-,-
2017/09/02,00:00,-0.102,0.055,-,-
2017/09/02,00:06,-0.106,0.051,-,-
2017/09/02,00:12,-0.11,0.048,-,-
2017/09/02,00:18,-0.114,0.041,-,-
2017/09/02,00:24,-0.118,0.037,-,-
2017/09/02,00:30,-0.122,0.032,-,-
2017/09/02,00:36,-0.127,0.026,-,-
2017/09/02,00:42,-0.132,0.022,-,-
2017/09/02,00:48,-0.137,0.017,-,-
2017/09/02,00:54,-0.142,0.013,-,-
2017/09/02,01:00,-0.147,0.01,-,-
2017/09/02,01:06,-0.152,0.007,-,-
2017/09/02,01:12,-0.158,0.002,-,-
2017/09/02,01:18,-0.163,-0.001,-,-
2017/09/02,01:24,-0.169,-0.007,-,-
2017/09/02,01:30,-0.174,-0.01,-,-
2017/09/02,01:36,-0.18,-0.011,-,-
2017/09/02,01:42,-0.186,-0.014,-,-
2017/09/02,01:48,-0.192,-0.015,-,-
2017/09/02,01:54,-0.198,-0.017,-,-
2017/09/02,02:00,-0.204,-0.02,-,-
2017/09/02,02:06,-0.21,-0.023,-,-
2017/09/02,02:12,-0.216,-0.026,-,-
2017/09/02,02:18,-0.222,-0.029,-,-
2017/09/02,02:24,-0.228,-0.034,-,-
2017/09/02,02:30,-0.234,-0.038,-,-
2017/09/02,02:36,-0.24,-0.042,-,-
2017/09/02,02:42,-0.246,-0.045,-,-
2017/09/02,02:48,-0.252,-0.048,-,-
2017/09/02,02:54,-0.258,-0.052,-,-
2017/09/02,03:00,-0.265,-0.056,-,-
2017/09/02,03:06,-0.271,-0.058,-,-
2017/09/02,03:12,-0.277,-0.06,-,-
2017/09/02,03:18,-0.283,-0.065,-,-
2017/09/02,03:24,-0.289,-0.068,-,-
2017/09/02,03:30,-0.295,-0.073,-,-
2017/09/02,03:36,-0.3,-0.077,-,-
2017/09/02,03:42,-0.306,-0.081,-,-
2017/09/02,03:48,-0.312,-0.088,-,-
2017/09/02,03:54,-0.317,-0.092,-,-
2017/09/02,04:00,-0.323,-0.097,-,-
2017/09/02,04:06,-0.328,-0.101,-,-
2017/09/02,04:12,-0.333,-0.106,-,-
2017/09/02,04:18,-0.338,-0.109,-,-
2017/09/02,04:24,-0.343,-0.114,-,-
2017/09/02,04:30,-0.347,-0.117,-,-
2017/09/02,04:36,-0.352,-0.123,-,-
2017/09/02,04:42,-0.356,-0.125,-,-
2017/09/02,04:48,-0.36,-0.129,-,-
2017/09/02,04:54,-0.363,-0.132,-,-
2017/09/02,05:00,-0.366,-0.134,-,-
2017/09/02,05:06,-0.369,-0.137,-,-
2017/09/02,05:12,-0.372,-0.14,-,-
2017/09/02,05:18,-0.374,-0.141,-,-
2017/09/02,05:24,-0.376,-0.143,-,-
2017/09/02,05:30,-0.378,-0.145,-,-
2017/09/02,05:36,-0.379,-0.148,-,-
2017/09/02,05:42,-0.38,-0.149,-,-
2017/09/02,05:48,-0.381,-0.15,-,-
2017/09/02,05:54,-0.381,-0.152,-,-
2017/09/02,06:00,-0.381,-0.151,-,-
2017/09/02,06:06,-0.38,-0.153,-,-
2017/09/02,06:12,-0.379,-0.154,-,-
2017/09/02,06:18,-0.378,-0.153,-,-
2017/09/02,06:24,-0.376,-0.157,-,-
2017/09/02,06:30,-0.374,-0.158,-,-
2017/09/02,06:36,-0.372,-0.156,-,-
2017/09/02,06:42,-0.369,-0.16,-,-
2017/09/02,06:48,-0.366,-0.16,-,-
2017/09/02,06:54,-0.362,-0.16,-,-
2017/09/02,07:00,-0.358,-0.162,-,-
2017/09/02,07:06,-0.354,-0.163,-,-
2017/09/02,07:12,-0.349,-0.163,-,-
2017/09/02,07:18,-0.345,-0.166,-,-
2017/09/02,07:24,-0.339,-0.166,-,-
2017/09/02,07:30,-0.334,-0.166,-,-
2017/09/02,07:36,-0.328,-0.166,-,-
2017/09/02,07:42,-0.322,-0.164,-,-
2017/09/02,07:48,-0.315,-0.164,-,-
2017/09/02,07:54,-0.308,-0.162,-,-
2017/09/02,08:00,-0.301,-0.159,-,-
2017/09/02,08:06,-0.294,-0.155,-,-
2017/09/02,08:12,-0.287,-0.151,-,-
2017/09/02,08:18,-0.279,-0.147,-,-
2017/09/02,08:24,-0.271,-0.142,-,-
2017/09/02,08:30,-0.263,-0.137,-,-
2017/09/02,08:36,-0.254,-0.131,-,-
2017/09/02,08:42,-0.246,-0.127,-,-
2017/09/02,08:48,-0.237,-0.12,-,-
2017/09/02,08:54,-0.228,-0.11,-,-
2017/09/02,09:00,-0.219,-0.103,-,-
2017/09/02,09:06,-0.209,-0.095,-,-
2017/09/02,09:12,-0.2,-0.085,-,-
2017/09/02,09:18,-0.19,-0.077,-,-
2017/09/02,09:24,-0.181,-0.07,-,-
2017/09/02,09:30,-0.171,-0.061,-,-
2017/09/02,09:36,-0.161,-0.05,-,-
2017/09/02,09:42,-0.151,-0.042,-,-
2017/09/02,09:48,-0.142,-0.033,-,-
2017/09/02,09:54,-0.132,-0.026,-,-
2017/09/02,10:00,-0.122,-0.018,-,-
2017/09/02,10:06,-0.112,-0.011,-,-
2017/09/02,10:12,-0.103,-0.004,-,-
2017/09/02,10:18,-0.093,0.003,-,-
2017/09/02,10:24,-0.084,0.01,-,-
2017/09/02,10:30,-0.074,0.017,-,-
2017/09/02,10:36,-0.065,0.023,-,-
2017/09/02,10:42,-0.056,0.03,-,-
2017/09/02,10:48,-0.047,0.037,-,-
2017/09/02,10:54,-0.039,0.043,-,-
2017/09/02,11:00,-0.031,0.051,-,-
2017/09/02,11:06,-0.023,0.058,-,-
2017/09/02,11:12,-0.015,0.064,-,-
2017/09/02,11:18,-0.007,0.073,-,-
2017/09/02,11:24,-,0.079,-,-
2017/09/02,11:30,0.007,0.086,-,-
2017/09/02,11:36,0.013,0.096,-,-
2017/09/02,11:42,0.02,0.104,-,-
2017/09/02,11:48,0.026,0.113,-,-
2017/09/02,11:54,0.031,0.122,-,-
2017/09/02,12:00,0.036,0.13,-,-
2017/09/02,12:06,0.041,0.135,-,-
2017/09/02,12:12,0.046,0.142,-,-
2017/09/02,12:18,0.05,0.149,-,-
2017/09/02,12:24,0.054,0.155,-,-
2017/09/02,12:30,0.058,0.16,-,-
2017/09/02,12:36,0.061,0.164,-,-
2017/09/02,12:42,0.064,0.171,-,-
2017/09/02,12:48,0.067,0.172,-,-
2017/09/02,12:54,0.069,0.177,-,-
2017/09/02,13:00,0.071,0.175,-,-
2017/09/02,13:06,0.073,0.177,-,-
2017/09/02,13:12,0.075,0.177,-,-
2017/09/02,13:18,0.076,0.171,-,-
2017/09/02,13:24,0.077,0.167,-,-
2017/09/02,13:30,0.078,0.167,-,-
2017/09/02,13:36,0.079,0.163,-,-
2017/09/02,13:42,0.079,0.161,-,-
2017/09/02,13:48,0.08,0.161,-,-
2017/09/02,13:54,0.08,0.158,-,-
2017/09/02,14:00,0.08,0.15,-,-
2017/09/02,14:06,0.079,0.145,-,-
2017/09/02,14:12,0.079,0.142,-,-
2017/09/02,14:18,0.079,0.14,-,-
2017/09/02,14:24,0.078,0.137,-,-
2017/09/02,14:30,0.077,0.137,-,-
2017/09/02,14:36,0.076,0.136,-,-
2017/09/02,14:42,0.075,0.135,-,-
2017/09/02,14:48,0.074,0.132,-,-
2017/09/02,14:54,0.073,0.131,-,-
2017/09/02,15:00,0.072,0.13,-,-
2017/09/02,15:06,0.07,0.126,-,-
2017/09/02,15:12,0.069,0.127,-,-
2017/09/02,15:18,0.067,0.126,-,-
2017/09/02,15:24,0.066,0.121,-,-
2017/09/02,15:30,0.064,0.12,-,-
2017/09/02,15:36,0.062,0.116,-,-
2017/09/02,15:42,0.06,0.116,-,-
2017/09/02,15:48,0.058,0.116,-,-
2017/09/02,15:54,0.056,0.115,-,-
2017/09/02,16:00,0.054,0.113,-,-
2017/09/02,16:06,0.052,0.11,-,-
2017/09/02,16:12,0.05,0.107,-,-
2017/09/02,16:18,0.048,0.103,-,-
2017/09/02,16:24,0.045,0.102,-,-
2017/09/02,16:30,0.043,0.097,-,-
2017/09/02,16:36,0.041,0.09,-,-
2017/09/02,16:42,0.039,0.088,-,-
2017/09/02,16:48,0.036,0.084,-,-
2017/09/02,16:54,0.034,0.08,-,-
2017/09/02,17:00,0.032,0.074,-,-
2017/09/02,17:06,0.029,0.071,-,-
2017/09/02,17:12,0.027,0.065,-,-
2017/09/02,17:18,0.025,0.058,-,-
2017/09/02,17:24,0.023,0.054,-,-
2017/09/02,17:30,0.02,0.047,-,-
2017/09/02,17:36,0.018,0.044,-,-
2017/09/02,17:42,0.016,0.041,-,-
2017/09/02,17:48,0.014,0.033,-,-
2017/09/02,17:54,0.012,0.036,-,-
2017/09/02,18:00,0.01,0.036,-,-
2017/09/02,18:06,0.008,0.036,-,-
2017/09/02,18:12,0.006,0.034,-,-
2017/09/02,18:18,0.004,0.034,-,-
2017/09/02,18:24,0.002,0.03,-,-
2017/09/02,18:30,-,0.028,-,-
2017/09/02,18:36,-0.002,0.031,-,-
2017/09/02,18:42,-0.003,0.022,-,-
2017/09/02,18:48,-0.005,0.022,-,-
2017/09/02,18:54,-0.007,0.022,-,-
2017/09/02,19:00,-0.008,0.018,-,-
2017/09/02,19:06,-0.01,0.021,-,-
2017/09/02,19:12,-0.012,0.023,-,-
2017/09/02,19:18,-0.013,0.023,-,-
2017/09/02,19:24,-0.015,0.022,-,-
2017/09/02,19:30,-0.016,0.019,-,-
2017/09/02,19:36,-0.017,0.018,-,-
2017/09/02,19:42,-0.019,0.017,-,-
2017/09/02,19:48,-0.02,0.016,-,-
2017/09/02,19:54,-0.021,0.017,-,-
2017/09/02,20:00,-0.023,0.011,-,-
2017/09/02,20:06,-0.024,0.006,-,-
2017/09/02,20:12,-0.025,0.005,-,-
2017/09/02,20:18,-0.026,0.001,-,-
2017/09/02,20:24,-0.027,-0.001,-,-
2017/09/02,20:30,-0.028,-0.002,-,-
2017/09/02,20:36,-0.029,-0.007,-,-
2017/09/02,20:42,-0.03,-0.006,-,-
2017/09/02,20:48,-0.031,-0.007,-,-
2017/09/02,20:54,-0.032,-0.006,-,-
2017/09/02,21:00,-0.033,-0.006,-,-
2017/09/02,21:06,-0.033,-0.005,-,-
2017/09/02,21:12,-0.034,-0.001,-,-
2017/09/02,21:18,-0.035,0.002,-,-
2017/09/02,21:24,-0.035,-0.006,-,-
2017/09/02,21:30,-0.036,-0.004,-,-
2017/09/02,21:36,-0.037,-0.002,-,-
2017/09/02,21:42,-0.037,-0.004,-,-
2017/09/02,21:48,-0.038,-0.004,-,-
2017/09/02,21:54,-0.038,-0.003,-,-
2017/09/02,22:00,-0.039,-0.004,-,-
2017/09/02,22:06,-0.039,-0.003,-,-
2017/09/02,22:12,-0.04,-0.007,-,-
2017/09/02,22:18,-0.041,-0.01,-,-
2017/09/02,22:24,-0.041,-0.01,-,-
2017/09/02,22:30,-0.042,-0.012,-,-
2017/09/02,22:36,-0.043,-0.014,-,-
2017/09/02,22:42,-0.044,-0.012,-,-
2017/09/02,22:48,-0.045,-0.013,-,-
2017/09/02,22:54,-0.046,-0.014,-,-
2017/09/02,23:00,-0.047,-0.013,-,-
2017/09/02,23:06,-0.048,-0.015,-,-
2017/09/02,23:12,-0.049,-0.014,-,-
2017/09/02,23:18,-0.051,-0.013,-,-
2017/09/02,23:24,-0.053,-0.014,-,-
2017/09/02,23:30,-0.054,-0.017,-,-
2017/09/02,23:36,-0.056,-0.017,-,-
2017/09/02,23:42,-0.058,-0.019,-,-
2017/09/02,23:48,-0.061,-0.019,-,-
2017/09/02,23:54,-0.063,-0.019,-,-
2017/09/03,00:00,-0.066,-0.022,-,-
2017/09/03,00:06,-0.068,-0.02,-,-
2017/09/03,00:12,-0.071,-0.022,-,-
2017/09/03,00:18,-0.074,-0.023,-,-
2017/09/03,00:24,-0.078,-0.023,-,-
2017/09/03,00:30,-0.081,-0.024,-,-
2017/09/03,00:36,-0.085,-0.025,-,-
2017/09/03,00:42,-0.089,-0.027,-,-
2017/09/03,00:48,-0.093,-0.03,-,-
2017/09/03,00:54,-0.097,-0.032,-,-
2017/09/03,01:00,-0.102,-0.035,-,-
2017/09/03,01:06,-0.106,-0.044,-,-
2017/09/03,01:12,-0.111,-0.046,-,-
2017/09/03,01:18,-0.116,-0.051,-,-
2017/09/03,01:24,-0.121,-0.06,-,-
2017/09/03,01:30,-0.126,-0.063,-,-
2017/09/03,01:36,-0.131,-0.071,-,-
2017/09/03,01:42,-0.137,-0.08,-,-
2017/09/03,01:48,-0.142,-0.087,-,-
2017/09/03,01:54,-0.148,-0.093,-,-
2017/09/03,02:00,-0.154,-0.101,-,-
2017/09/03,02:06,-0.16,-0.109,-,-
2017/09/03,02:12,-0.166,-0.116,-,-
2017/09/03,02:18,-0.172,-0.125,-,-
2017/09/03,02:24,-0.178,-0.133,-,-
2017/09/03,02:30,-0.184,-0.139,-,-
2017/09/03,02:36,-0.191,-0.147,-,-
2017/09/03,02:42,-0.197,-0.151,-,-
2017/09/03,02:48,-0.204,-0.156,-,-
2017/09/03,02:54,-0.21,-0.162,-,-
2017/09/03,03:00,-0.217,-0.165,-,-
2017/09/03,03:06,-0.223,-0.169,-,-
2017/09/03,03:12,-0.23,-0.171,-,-
2017/09/03,03:18,-0.236,-0.173,-,-
2017/09/03,03:24,-0.243,-0.178,-,-
2017/09/03,03:30,-0.25,-0.18,-,-
2017/09/03,03:36,-0.256,-0.182,-,-
2017/09/03,03:42,-0.263,-0.185,-,-
2017/09/03,03:48,-0.269,-0.186,-,-
2017/09/03,03:54,-0.276,-0.188,-,-
2017/09/03,04:00,-0.282,-0.192,-,-
2017/09/03,04:06,-0.288,-0.195,-,-
2017/09/03,04:12,-0.294,-0.201,-,-
2017/09/03,04:18,-0.3,-0.205,-,-
2017/09/03,04:24,-0.306,-0.208,-,-
2017/09/03,04:30,-0.312,-0.213,-,-
2017/09/03,04:36,-0.318,-0.217,-,-
2017/09/03,04:42,-0.324,-0.221,-,-
2017/09/03,04:48,-0.329,-0.228,-,-
2017/09/03,04:54,-0.334,-0.234,-,-
2017/09/03,05:00,-0.339,-0.238,-,-
2017/09/03,05:06,-0.344,-0.242,-,-
2017/09/03,05:12,-0.349,-0.246,-,-
2017/09/03,05:18,-0.353,-0.251,-,-
2017/09/03,05:24,-0.357,-0.253,-,-
2017/09/03,05:30,-0.361,-0.257,-,-
2017/09/03,05:36,-0.365,-0.262,-,-
2017/09/03,05:42,-0.368,-0.265,-,-
2017/09/03,05:48,-0.371,-0.267,-,-
2017/09/03,05:54,-0.374,-0.269,-,-
2017/09/03,06:00,-0.377,-0.272,-,-
2017/09/03,06:06,-0.379,-0.274,-,-
2017/09/03,06:12,-0.38,-0.275,-,-
2017/09/03,06:18,-0.382,-0.277,-,-
2017/09/03,06:24,-0.383,-0.278,-,-
2017/09/03,06:30,-0.384,-0.279,-,-
2017/09/03,06:36,-0.384,-0.28,-,-
2017/09/03,06:42,-0.384,-0.281,-,-
2017/09/03,06:48,-0.384,-0.282,-,-
2017/09/03,06:54,-0.383,-0.281,-,-
2017/09/03,07:00,-0.382,-0.281,-,-
2017/09/03,07:06,-0.38,-0.28,-,-
2017/09/03,07:12,-0.378,-0.279,-,-
2017/09/03,07:18,-0.376,-0.278,-,-
2017/09/03,07:24,-0.373,-0.277,-,-
2017/09/03,07:30,-0.37,-0.276,-,-
2017/09/03,07:36,-0.367,-0.273,-,-
2017/09/03,07:42,-0.363,-0.271,-,-
2017/09/03,07:48,-0.358,-0.268,-,-
2017/09/03,07:54,-0.354,-0.266,-,-
2017/09/03,08:00,-0.349,-0.264,-,-
2017/09/03,08:06,-0.343,-0.26,-,-
2017/09/03,08:12,-0.337,-0.257,-,-
2017/09/03,08:18,-0.331,-0.253,-,-
2017/09/03,08:24,-0.325,-0.246,-,-
2017/09/03,08:30,-0.318,-0.24,-,-
2017/09/03,08:36,-0.311,-0.236,-,-
2017/09/03,08:42,-0.303,-0.229,-,-
2017/09/03,08:48,-0.295,-0.224,-,-
2017/09/03,08:54,-0.287,-0.216,-,-
2017/09/03,09:00,-0.279,-0.21,-,-
2017/09/03,09:06,-0.27,-0.203,-,-
2017/09/03,09:12,-0.262,-0.197,-,-
2017/09/03,09:18,-0.253,-0.191,-,-
2017/09/03,09:24,-0.243,-0.185,-,-
2017/09/03,09:30,-0.234,-0.178,-,-
2017/09/03,09:36,-0.224,-0.17,-,-
2017/09/03,09:42,-0.215,-0.16,-,-
2017/09/03,09:48,-0.205,-0.15,-,-
2017/09/03,09:54,-0.195,-0.141,-,-
2017/09/03,10:00,-0.185,-0.129,-,-
2017/09/03,10:06,-0.175,-0.119,-,-
2017/09/03,10:12,-0.165,-0.109,-,-
2017/09/03,10:18,-0.155,-0.098,-,-
2017/09/03,10:24,-0.144,-0.088,-,-
2017/09/03,10:30,-0.134,-0.078,-,-
2017/09/03,10:36,-0.124,-0.067,-,-
2017/09/03,10:42,-0.115,-0.055,-,-
2017/09/03,10:48,-0.105,-0.044,-,-
2017/09/03,10:54,-0.095,-0.033,-,-
2017/09/03,11:00,-0.086,-0.023,-,-
2017/09/03,11:06,-0.076,-0.012,-,-
2017/09/03,11:12,-0.067,-,-,-
2017/09/03,11:18,-0.058,0.011,-,-
2017/09/03,11:24,-0.049,0.019,-,-
2017/09/03,11:30,-0.041,0.031,-,-
2017/09/03,11:36,-0.033,0.041,-,-
2017/09/03,11:42,-0.024,0.051,-,-
2017/09/03,11:48,-0.017,0.06,-,-
