MOUNT KENYA PARTICLE SIZES PART A

REFERENCES:

Thompson, L.G. (1979) Ice core studies from Mt.Kenya, Africa and their relationship to other tropical ice cores studies.  In: Sea
Level, Ice and Climatic Change.  IAHS Publication no. 131, p. 55-62.

DATA DESCRIPTION:

# Please read the lewis_readme.html file for information on column headings.

DATA:

53178	1002	28	8.995	16	11605	8434	2697	614	184	75	40
53178	1002	29	9.15	12	11385	6959	1519	357	99	47	20
53178	1002	30	9.265	11	25505	30953	9329	2106	501	218	106
53178	1002	31	9.37	18	7938	12829	7667	3668	1068	302	114
53178	1002	32	9.55	16	4810	4051	2244	576	166	64	6
53178	1002	33	9.705	14	30962	14994	5037	916	209	56	12
53178	1002	34	9.845	14	18923	18302	7660	2092	230	84	30
53178	1002	35	9.985	13	8185	9653	4369	1682	709	406	92
53178	1002	36	10.115	17	53408	41149	16151	2874	512	115	33
53178	1002	37	10.28	16	15867	8207	1614	343	53	25	7
53178	1002	38	10.435	15	8073	3260	1297	322	81	25	8
53178	1002	39	10.58	18	15394	21360	6883	2095	1092	675	382
53178	1002	40	10.755	14	12320	5022	1726	534	141	48	23
53178	1002	41	10.895	11	11525	17734	8693	3340	2400	3263	3980
53178	1001	42	11.005	12	13447	11405	3127	627	169	66	34
53178	1001	43	11.12	14	4414	3933	2961	944	247	36	13
