QUELCCAYA SUMMIT CORE PARTICLE SIZES, CONDUCTIVITY, DELTA 18-O AND ACCUMULATION

REFERENCES:

Thompson, L.G., E. Mosley-Thompson, P. Grootes, and M. Pourchet. 1984. Tropical glaciers: potential for paleoclimatic reconstruction. Journal of Geophysical Research, 89 (D3), 4638-4646.

Thompson, L.G., E. Mosley-Thompson and Benjamin Morales Arnao. 1984. Major El Niño/Southern Oscillation events recorded in stratigraphy of the tropical Quelccaya Ice Cap. Science, 226 (4670), 50-52.

 Thompson, L. G., E. Mosley-Thompson, J. F. Bolzan and B. R. Koci. 1985. A 1500 year record of tropical precipitation recorded in ice cores from the Quelccaya Ice Cap, Peru. Science, 229(4717), 971-973

Thompson, L.G. and E. Mosley-Thompson. 1987. Evidence of abrupt climatic change during the last 1,500 years recorded in ice cores from the tropical Quelccaya ice cap, Peru. Abrupt Climatic Change - Evidence and Implications, NATO/NSF Workshop volume. D. Reidel Publishing Co., 99-110

Shimada, I., C.B. Schaaf, L.G. Thompson and E. Mosley-Thompson. 1991. Cultural impacts of severe droughts in the prehistoric Andes: Application of a 1,500-year ice core precipitation record. World Archaeology: Archaeology and Arid Environment, 22(3), 247-270. 

Brecher, H.H. and Thompson, L.G. 1993. Measurement of the retreat of Qori Kalis in the tropical Andes of Peru by Terrestrial Photogrammertry. Photogrammetric Engineering and Remote Sensing, 59(6), 1017-1022

Thompson, L.G., M.E. Davis and E. Mosley-Thompson. 1994. Glacial records of global climate: A 1500-year tropical ice core record of climate. Human Ecology, 22(1), 83-95.

DATA DESCRIPTION:


YEAR   0.63-0.80   >0.63     >1.59   COND     O18    ACCUM    ACCUM (STAND.
                                                      (M)     DEV FROM MEAN) 

DATA:

1326     37420.    97260.    17820.   2.18   -16.86   1.333   -0.318 
1325     37420.    97260.    17820.   2.18   -16.86   1.003   -1.291 
1324    300140.   480370.    21690.   1.82   -16.38   1.677    0.694 
1323     80820.   470940.     9920.   1.80   -17.21   1.346   -0.281 
1322    209680.   307160.     7960.   1.81   -16.56   1.687    0.725 
1321    209680.   307160.     7960.   1.81   -16.56   1.320   -0.357 
1320    207780.   280640.     3980.   1.90   -17.49   1.698    0.755 
1319    340740.   551960.    12940.   2.01   -17.44   1.022   -1.235 
1318    340740.   551960.    12940.   2.01   -17.44   1.708    0.786 
1317    160380.   417750.    25330.   2.05   -16.81   2.056    1.811 
1316   1042900.  1660900.    24800.   2.68   -16.36   1.031   -1.208 
1315    294220.   864200.    14860.   2.58   -16.17   1.379   -0.183 
1314    294220.   864200.    14860.   2.58   -16.17   0.692   -2.208 
1313    117570.   315050.    24960.   2.14   -18.85   1.734    0.863 
1312    273340.   470300.    12540.   1.96   -16.79   1.392   -0.146 
1311    273340.   470300.    12540.   1.96   -16.79   1.047   -1.161 
1310     91770.   196200.     8250.   1.78   -16.65   1.400   -0.121 
1309    222580.   524100.     7460.   1.94   -18.51   1.755    0.926 
1308    233200.   420980.     5580.   2.00   -18.44   1.408   -0.096 
1307    312860.   671420.     9540.   1.89   -18.20   1.413   -0.083 
1306     80660.   224940.    43480.   1.95   -16.68   1.771    0.972 
1305     21460.    44240.     4120.   2.25   -15.85   1.777    0.988 
1304     54540.   143300.     5210.   2.01   -18.03   1.425   -0.046 
1303    257340.   463880.     8820.   2.18   -17.29   1.430   -0.034 
1302    187640.   367980.    14700.   1.93   -17.41   1.434   -0.021 
1301    121600.   203920.     5920.   1.84   -17.40   1.438   -0.008 
1300    233500.   360880.    11260.   2.06   -18.10   1.443    0.004 
1299     70400.   387360.    19300.   1.90   -18.82   1.447    0.017 
1298    432320.   844100.     8480.   1.84   -19.08   1.451    0.029 
1297    372780.   615240.    20520.   2.00   -18.68   1.819    1.113 
1296    260780.   491360.     8960.   2.00   -19.50   1.460    0.054 
1295     41860.    85320.     6180.   3.21   -19.48   1.464    0.067 
1294    428100.   736780.     8100.   2.00   -18.75   1.101   -1.002 
1293    247360.   562700.     5780.   2.39   -18.30   1.472    0.092 
1292    111140.   904140.    14400.   2.24   -17.44   0.923   -1.526 
1291    111140.   904140.    14400.   2.24   -17.44   0.740   -2.064 
1290    738040.  1307180.    30640.   2.39   -17.36   0.743   -2.058 
1289    360320.   535260.    12000.   2.09   -17.76   1.303   -0.406 
1288    297340.   542970.    11610.   1.77   -17.59   1.681    0.705 
1287    227800.   372320.     6640.   1.74   -18.06   1.311   -0.384 
1286    117820.   267200.     8680.   1.96   -19.55   1.127   -0.926 
1285    241460.   571540.    19520.   2.06   -18.91   1.507    0.193 
1284    228080.   454760.     9300.   1.99   -17.93   1.511    0.205 
1283    258120.   433360.    13640.   2.09   -18.14   1.136   -0.898 
1282    258120.   433360.    13640.   2.09   -18.14   0.760   -2.007 
1281    310280.   657260.     6740.   2.00   -19.19   1.524    0.243 
1280    693380.   900560.     7580.   1.95   -20.74   1.146   -0.869 
1279    267500.   639060.     6660.   2.19   -18.21   1.532    0.269 
1278    145080.   408360.    30300.   3.70   -15.44   1.153   -0.850 
1277     26940.    66720.     4840.   2.15   -16.22   1.541    0.294 
1276     50310.   147380.     3790.   2.36   -16.17   1.932    1.444 
1275    289180.   938920.    11280.   2.82   -14.46   1.162   -0.822 
1274    372460.   680500.    18960.   2.81   -17.07   1.165   -0.812 
1273    289600.   799260.    46740.   2.52   -16.73   0.779   -1.950 
1272    289600.   799260.    46740.   2.52   -16.73   1.172   -0.794 
1271    260900.   809360.     8280.   2.45   -17.96   1.567    0.370 
1270    496580.   825900.     8400.   2.10   -18.38   1.571    0.382 
1269    212930.   456550.    15910.   3.54   -17.24   1.575    0.395 
1268      8040.    21600.     2880.   2.20   -18.32   1.579    0.407 
1267    624420.  1665980.   183420.   2.52   -18.87   1.584    0.420 
1266    178620.   452380.    22620.   2.44   -19.87   1.191   -0.737 
1265    431960.   841420.    36500.   2.33   -19.30   1.592    0.445 
1264    588400.  1259280.    45180.   2.21   -17.89   1.596    0.457 
1263    649460.   936500.     4800.   1.93   -18.97   1.200   -0.709 
1262    117900.   470500.     8960.   1.81   -20.02   1.605    0.482 
1261    177780.   489880.     7920.   1.82   -18.35   1.609    0.495 
1260    473340.   719060.    17200.   2.27   -18.37   2.017    1.695 
1259    261880.   352100.     8980.   2.19   -16.79   1.213   -0.671 
1258    117260.   240140.    13460.   2.22   -17.95   1.216   -0.662 
1257    267310.   405930.     3170.   2.14   -19.40   2.033    1.742 
1256    527300.   993060.    46460.   2.20   -19.17   1.630    0.557 
1255     55500.   403020.     5720.   2.12   -19.05   1.594    0.449 
1254    380640.   767100.    21420.   2.49   -18.23   1.598    0.461 
1253    664180.  1244500.    47560.   3.56   -14.74   1.232   -0.615 
1252     97320.   162700.     6140.   2.60   -16.25   1.235   -0.606 
1251    399380.   682220.    17900.   2.70   -17.31   2.064    1.835 
1250    367460.  1689500.   191660.   3.36   -17.32   1.655    0.631 
1249    207240.   437580.     3500.   2.79   -15.99   0.830   -1.801 
1248         0.        0.        0.   0.00   -16.60   1.248   -0.569 
1247    204760.   395020.     3580.   2.05   -17.19   2.085    1.896 
1246    115180.   219600.     4440.   1.92   -16.62   1.254   -0.551 
1245    293920.   646320.     9760.   2.41   -17.66   1.676    0.693 
1244    390520.   786000.     2240.   1.99   -18.32   1.680    0.705 
1243    317860.   474500.     5520.   2.32   -16.31   0.842   -1.764 
1242    424940.   573880.     3600.   1.88   -14.76   1.267   -0.514 
1241    441720.  1056540.    35060.   2.14   -17.56   2.116    1.988 
1240    441720.  1056540.    35060.   2.14   -17.56   1.273   -0.496 
1239    446160.   616400.     7840.   2.53   -18.44   2.126    2.018 
1238    318240.   434500.     8180.   2.15   -18.84   1.705    0.777 
1237    199700.   363480.     2580.   2.16   -20.38   1.709    0.790 
1236    252880.   781280.    19360.   2.04   -20.27   1.285   -0.460 
1235    277580.   574400.    38120.   2.41   -19.53   1.288   -0.451 
1234    132260.   333080.    13880.   2.05   -16.94   2.152    2.093 
1233    494360.   624520.     4980.   2.26   -18.42   1.726    0.838 
1232    339420.   610240.     3640.   3.02   -19.52   1.297   -0.424 
1231    682780.  1238080.     8620.   2.21   -17.76   1.517    0.223 
1230    682780.  1238080.     8620.   2.21   -17.76   1.520    0.233 
1229    872200.  1275510.     9320.   3.30   -16.96   2.177    2.168 
1228    396140.   560260.     2820.   1.70   -16.43   1.309   -0.389 
1227    283740.   563700.     5020.   1.99   -18.04   1.750    0.909 
1226    961240.  1441540.    54900.   2.12   -18.14   1.315   -0.371 
1225    961240.  1441540.    54900.   2.12   -18.14   0.879   -1.656 
1224    407780.   803500.     6620.   2.60   -18.46   1.321   -0.353 
1223    435810.   741610.    15550.   2.56   -16.16   1.766    0.956 
1222    503460.   679380.     4020.   2.52   -17.49   1.769    0.967 
1221     78800.   214760.    15240.   2.16   -18.57   1.330   -0.327 
1220     78800.   214760.    15240.   2.16   -18.57   0.889   -1.627 
1219    191910.   467700.     7320.   2.25   -18.82   2.227    2.313 
1218    160280.   385120.     8260.   2.02   -17.44   1.339   -0.301 
1217    237340.   366640.     4520.   1.93   -17.81   2.236    2.342 
1216    237340.   366640.     4520.   1.93   -17.81   0.896   -1.604 
1215    578980.   736360.     9800.   2.00   -16.35   1.348   -0.276 
1214    363980.   663180.    23680.   2.49   -13.85   1.351   -0.267 
1213    204760.   781720.    44320.   2.31   -14.51   1.353   -0.258 
1212    324940.   618460.    41300.   2.30   -17.47   1.356   -0.250 
1211   1007260.  1369020.    13980.   2.03   -18.34   0.906   -1.576 
1210   1185820.  1697400.     9720.   2.57   -17.65   0.908   -1.570 
1209    222440.   444980.    12880.   1.95   -18.54   1.365   -0.225 
1208    620360.   829480.     5860.   1.80   -19.41   1.824    1.126 
1207    620360.   829480.     5860.   1.80   -19.41   1.370   -0.208 
1206    485390.   689470.    11210.   1.76   -20.57   2.289    2.497 
1205    403000.   588720.    10780.   1.62   -17.61   1.835    1.160 
1204    375320.   503980.     4680.   1.50   -15.55   0.919   -1.537 
1203    375320.   503980.     4680.   1.50   -15.55   0.921   -1.531 
1202     35660.    53460.     1360.   1.95   -18.44   1.384   -0.167 
1201    330800.   545620.     6160.   2.15   -19.49   1.850    1.203 
1200    305020.   565340.    11460.   2.31   -19.10   1.853    1.214 
1199    417600.   716700.    15500.   1.90   -17.68   1.857    1.225 
1198    420120.   679560.     3400.   1.69   -16.24   0.930   -1.504 
1197    396440.   676720.    23060.   1.90   -19.55   1.864    1.247 
1196    170840.   381400.    14000.   1.55   -18.97   1.868    1.257 
1195    595940.   927340.     8540.   1.85   -17.85   1.872    1.268 
1194    242020.   450400.     8420.   1.74   -16.70   1.406   -0.102 
1193    598880.   741560.     3680.   1.65   -18.66   1.409   -0.094 
1192    451800.   761600.     5560.   1.52   -18.59   1.882    1.299 
1191    248460.   490300.    14580.   1.60   -18.23   1.414   -0.079 
1190    218660.   383780.     9720.   1.48   -17.35   1.370   -0.210 
1189    218660.   383780.     9720.   1.48   -17.35   0.947   -1.457 
1188    355500.   474220.     6320.   1.48   -17.41   1.422   -0.056 
1187    751140.   976940.     5120.   1.50   -18.93   1.900    1.351 
1186    610840.   773400.     3260.   1.73   -18.76   1.903    1.362 
1185    713540.  1142520.     2800.   1.86   -18.79   1.430   -0.032 
1184    383300.   708400.     7160.   1.71   -18.17   1.433   -0.025 
1183    383300.   708400.     7160.   1.71   -18.17   1.435   -0.017 
1182    458860.   588180.     6040.   1.71   -18.56   1.677    0.696 
1181    657400.  1329200.    13100.   1.70   -16.80   1.200   -0.709 
1180    225600.   402840.     8140.   1.55   -18.17   1.443    0.005 
1179    560020.   754500.     6200.   1.60   -18.40   1.927    1.432 
1178    298860.   508240.     5180.   1.68   -19.61   1.931    1.442 
1177    284580.   410700.     5200.   1.65   -19.70   1.934    1.452 
1176    479120.   896840.     8520.   0.00   -18.22   0.969   -1.392 
1175    343800.   620800.    41260.   1.85   -17.70   1.455    0.042 
1174     98600.   238840.    13820.   1.77   -17.56   1.458    0.049 
1173     98600.   238840.    13820.   1.77   -17.56   1.460    0.057 
1172    378900.   536820.     8140.   1.68   -17.13   1.463    0.064 
1171    528300.   755220.     6360.   1.68   -17.16   1.465    0.071 
1170    318960.   483260.     9620.   1.65   -18.32   0.979   -1.363 
1169    300480.   500680.     4900.   1.70   -17.15   1.960    1.529 
1168     54060.    93840.     1960.   1.78   -17.05   1.472    0.092 
1167    273220.   491640.     2480.   1.70   -16.96   1.475    0.099 
1166    271600.   382340.     5260.   1.55   -16.59   1.477    0.106 
1165    350140.   543500.     3300.   2.12   -17.07   2.466    3.019 
1164    210840.   292300.     4120.   1.61   -16.65   0.988   -1.335 
1163    539920.   657320.     3420.   1.85   -20.50   1.484    0.127 
1162     33100.    69700.     2720.   1.55   -20.37   2.478    3.053 
1161     82720.   197180.     6000.   1.60   -20.24   1.489    0.141 
1160    456340.   783440.     6380.   1.59   -19.04   1.491    0.147 
1159    385580.   858100.    11120.   1.85   -17.57   1.493    0.154 
1158    171400.   492580.     8620.   1.96   -15.97   1.496    0.161 
1157    171400.   492580.     8620.   1.96   -15.97   0.999   -1.303 
1156    881420.  1215340.     6400.   4.88   -16.83   2.000    1.647 
1155    360520.   556740.    13640.   3.29   -18.15   2.003    1.656 
1154    401540.  1195420.    24540.   2.01   -17.26   1.505    0.187 
1153    669400.   987740.     7740.   2.34   -17.95   1.507    0.194 
1152    669400.   987740.     7740.   2.34   -17.95   1.509    0.200 
1151    170680.   345940.     9180.   2.19   -17.67   1.007   -1.277 
1150    113780.   227320.    19920.   2.03   -17.35   2.018    1.699 
1149    113780.   227320.    19920.   2.03   -17.35   1.516    0.219 
1148    383280.   606840.     4200.   1.55   -18.47   1.012   -1.264 
1147    215520.   443720.     6060.   1.49   -18.48   1.520    0.232 
1146    372880.   570560.     3660.   1.52   -18.32   1.522    0.238 
1145    372880.   570560.     3660.   1.52   -18.32   1.016   -1.252 
1144    282320.   375520.     4080.   1.67   -18.53   2.035    1.749 
1143    665020.   926420.     6640.   2.05   -18.80   1.528    0.257 
1142    784080.  1143760.     5960.   2.38   -17.78   2.041    1.766 
1141    372100.   465520.     1620.   1.62   -16.90   1.533    0.269 
1140    372100.   465520.     1620.   1.62   -16.90   1.023   -1.232 
1139    356640.   589440.     4640.   1.56   -18.67   1.537    0.281 
1138    356640.   589440.     4640.   1.56   -18.67   1.026   -1.224 
1137    353760.   487620.     6220.   1.59   -18.78   2.054    1.805 
1136    353760.   487620.     6220.   1.59   -18.78   1.543    0.299 
1135    416940.   633160.     4180.   1.60   -18.57   1.545    0.305 
1134    416940.   633160.     4180.   1.60   -18.57   1.031   -1.208 
1133    478380.   652520.     3300.   1.50   -17.99   1.549    0.316 
1132    478380.   652520.     3300.   1.50   -17.99   1.550    0.322 
1131    216820.   505240.    11060.   2.49   -17.58   1.552    0.328 
1130    882260.  1251880.     5600.   2.34   -16.14   1.554    0.333 
1129    882260.  1251880.     5600.   2.34   -16.14   1.038   -1.189 
1128     35400.   108980.     7060.   1.70   -16.12   1.558    0.345 
1127     35400.   108980.     7060.   1.70   -16.12   2.080    1.882 
1126     85060.   186860.     9400.   1.85   -17.09   1.562    0.356 
1125    970040.  1277960.     2240.   2.15   -18.50   1.564    0.361 
1124    686280.   906300.     5640.   1.95   -15.41   2.035    1.750 
1123    146780.   254300.     9120.   1.70   -17.84   1.568    0.372 
1122    146780.   254300.     9120.   1.70   -17.84   1.569    0.377 
1121   1131240.  1756100.     6300.   2.89   -17.59   1.571    0.383 
1120    155840.   283720.     7040.   1.54   -17.04   1.573    0.388 
1119    155840.   283720.     7040.   1.54   -17.04   1.575    0.394 
1118    155840.   283720.     7040.   1.54   -17.04   1.577    0.399 
1117     39020.    84600.     2900.   1.57   -16.80   1.052   -1.146 
1116     39020.    84600.     2900.   1.57   -16.80   2.107    1.961 
1115    485780.   763200.     7260.   2.48   -17.43   1.582    0.415 
1114    775940.  1664780.     7500.   1.90   -17.72   1.584    0.420 
1113    775940.  1664780.     7500.   1.90   -17.72   1.585    0.425 
1112     32260.    97800.     2640.   1.90   -18.41   1.058   -1.128 
1111     32260.    97800.     2640.   1.90   -18.41   1.589    0.435 
1110    643680.  1370720.    32800.   1.90   -18.37   2.121    2.002 
1109    157260.   329220.     9160.   1.65   -16.74   1.061   -1.118 
1108    157260.   329220.     9160.   1.65   -16.74   1.594    0.450 
1107     82660.   263880.    40020.   1.84   -18.22   1.595    0.455 
1106     82660.   263880.    40020.   1.84   -18.22   1.597    0.460 
1105     21620.    71380.     8860.   1.73   -18.67   1.599    0.465 
1104     21620.    71380.     8860.   1.73   -18.67   1.601    0.469 
1103     21620.    71380.     8860.   1.73   -18.67   0.801   -1.885 
1102    412140.   605500.     2600.   1.95   -17.66   1.069   -1.096 
1101    412140.   605500.     2600.   1.95   -17.66   1.338   -0.304 
1100    771480.  2003020.    10760.   2.00   -18.20   1.607    0.489 
1099    771480.  2003020.    10760.   2.00   -18.20   1.609    0.493 
1098    103980.   206460.     9880.   1.91   -19.17   1.610    0.498 
1097    103980.   206460.     9880.   1.91   -19.17   1.612    0.502 
1096     60580.   144840.     4340.   1.50   -16.51   1.613    0.507 
1095     60580.   144840.     4340.   1.50   -16.51   1.077   -1.074 
1094    270660.   474940.    10080.   1.57   -18.22   2.155    2.103 
1093    270660.   474940.    10080.   1.57   -18.22   1.618    0.521 
1092    250740.   438540.     4660.   1.76   -16.87   1.080   -1.065 
1091    250740.   438540.     4660.   1.76   -16.87   1.621    0.530 
1090     37440.   253300.     3780.   1.58   -16.27   1.082   -1.059 
1089     37440.   253300.     3780.   1.58   -16.27   1.624    0.539 
1088    401500.   479380.     3060.   1.60   -18.54   1.626    0.543 
1087    401500.   479380.     3060.   1.60   -18.54   1.627    0.547 
1086    427740.   592680.     3320.   1.59   -18.22   1.628    0.552 
1085    427740.   592680.     3320.   1.59   -18.22   1.630    0.556 
1084    580620.   939680.     8460.   1.67   -16.69   1.632    0.561 
1083    257720.   605500.    12240.   2.14   -17.02   1.633    0.565 
1082    257720.   605500.    12240.   2.14   -17.02   1.634    0.569 
1081    787940.  1490260.    46880.   0.00   -17.20   1.636    0.574 
1080    787940.  1490260.    46880.   0.00   -17.20   1.092   -1.030 
1079    577180.   845060.     4320.   1.79   -16.63   1.092   -1.027 
1078    102420.   272760.     6260.   1.44   -15.80   2.187    2.197 
1077    102420.   272760.     6260.   1.44   -15.80   1.642    0.590 
1076    102420.   272760.     6260.   1.44   -15.80   0.548   -2.632 
1075    145420.   386420.     9140.   1.90   -15.13   1.096   -1.016 
1074    145420.   386420.     9140.   1.90   -15.13   1.646    0.603 
1073    631400.   878760.     7440.   1.81   -16.29   1.647    0.607 
1072    631400.   878760.     7440.   1.81   -16.29   1.099   -1.007 
1071    232480.   433200.     9280.   1.75   -15.92   1.650    0.615 
1070    232480.   433200.     9280.   1.75   -15.92   1.101   -1.002 
1069    523060.  1445980.    15980.   1.71   -17.05   1.653    0.623 
1068    383900.   522620.     3760.   1.71   -17.28   2.205    2.251 
1067    648360.   929660.    12220.   1.70   -15.62   1.656    0.631 
1066    648360.   929660.    12220.   1.70   -15.62   1.105   -0.991 
1065    443580.   626220.     2660.   1.64   -18.00   1.658    0.639 
1064    443580.   626220.     2660.   1.64   -18.00   1.106   -0.986 
1063    384860.   511420.     5100.   1.88   -15.54   2.491    3.093 
1062    279420.   454480.     2880.   1.55   -17.88   1.385   -0.164 
1061    279420.   454480.     2880.   1.55   -17.88   1.664    0.655 
1060    279420.   454480.     2880.   1.55   -17.88   1.110   -0.975 
1059    340140.   457700.     2900.   1.60   -20.46   1.611    0.500 
1058    235760.   510080.    11320.   0.00   -18.59   1.668    0.667 
1057    235760.   510080.    11320.   0.00   -18.59   1.113   -0.967 
1056    370820.   635820.     4240.   1.75   -18.64   1.670    0.675 
1055    370820.   635820.     4240.   1.75   -18.64   1.672    0.679 
1054    181620.   294650.     1050.   0.78   -18.22   2.231    2.325 
1053    331820.   531900.     3500.   1.50   -18.42   1.060   -1.121 
1052    331820.   531900.     3500.   1.50   -18.42   1.117   -0.954 
1051    331820.   531900.     3500.   1.50   -18.42   1.677    0.694 
1050    331820.   531900.     3500.   1.50   -18.42   1.119   -0.949 
1049    356920.   533920.     2320.   1.50   -18.55   1.120   -0.947 
1048    356920.   533920.     2320.   1.50   -18.55   1.121   -0.944 
1047    312780.   756340.    42300.   0.00   -19.20   1.682    0.710 
1046    312780.   756340.    42300.   0.00   -19.20   1.122   -0.939 
1045    385640.   589320.     4500.   1.60   -17.26   1.685    0.718 
1044    194800.   439260.     5380.   1.78   -17.65   1.686    0.721 
1043    194800.   439260.     5380.   1.78   -17.65   1.125   -0.931 
1042    573300.   804100.     3180.   1.81   -17.82   1.689    0.729 
1041    573300.   804100.     3180.   1.81   -17.82   1.127   -0.926 
1040    387600.   844100.     8400.   2.60   -18.58   1.128   -0.924 
1039    387600.   844100.     8400.   2.60   -18.58   1.693    0.741 
1038    159520.   267260.     4880.   1.90   -19.94   1.694    0.745 
1037   1181540.  1702520.    33920.   0.00   -19.80   1.695    0.749 
1036   1181540.  1702520.    33920.   0.00   -19.80   1.697    0.753 
1035    346560.   502200.     2400.   1.79   -19.56   1.698    0.757 
1034    346560.   502200.     2400.   1.79   -19.56   1.699    0.760 
1033    346560.   502200.     2400.   1.79   -19.56   1.134   -0.906 
1032    627900.   982840.     5060.   1.93   -17.75   1.702    0.768 
1031         0.        0.        0.   0.00   -17.60   1.703    0.772 
1030         0.        0.        0.   0.00   -17.60   1.136   -0.898 
1029         0.        0.        0.   0.00   -17.60   1.137   -0.895 
1028    527580.   902560.    11220.   2.00   -17.47   1.707    0.784 
1027    527580.   902560.    11220.   2.00   -17.47   1.139   -0.890 
1026    348840.   523900.     4140.   2.05   -17.54   1.710    0.792 
1025    348840.   523900.     4140.   2.05   -17.54   1.141   -0.884 
1024    356840.   757840.     6680.   1.99   -19.77   1.713    0.800 
1023    356840.   757840.     6680.   1.99   -19.77   1.714    0.804 
1022    483920.   794040.    23260.   2.10   -17.73   1.144   -0.876 
1021    483920.   794040.    23260.   2.10   -17.73   1.717    0.812 
1020    483920.   794040.    23260.   2.10   -17.73   1.145   -0.871 
1019    656400.   918660.     8040.   2.18   -15.10   1.719    0.820 
1018    245960.   862440.    27160.   2.03   -16.96   2.294    2.513 
1017    245960.   862440.    27160.   2.03   -16.96   1.148   -0.863 
1016    489140.   836420.     6800.   1.99   -17.08   1.149   -0.860 
1015    489140.   836420.     6800.   1.99   -17.08   1.725    0.836 
1014    528780.   868260.     6560.   1.91   -18.27   1.151   -0.855 
1013    528780.   868260.     6560.   1.91   -18.27   1.152   -0.852 
1012    528780.   868260.     6560.   1.91   -18.27   1.153   -0.849 
1011    467560.   879840.    10040.   2.19   -17.44   1.154   -0.847 
1010    683520.   961420.     6040.   2.06   -18.22   1.155   -0.844 
1009    683520.   961420.     6040.   2.06   -18.22   0.578   -2.543 
1008    683520.   961420.     6040.   2.06   -18.22   1.157   -0.838 
1007    263060.   392500.     8120.   2.06   -18.38   1.736    0.869 
1006    720300.  1052860.     8400.   2.05   -18.85   1.158   -0.833 
1005    720300.  1052860.     8400.   2.05   -18.85   1.739    0.878 
1004   1339940.  2199720.    16260.   2.45   -19.45   1.741    0.882 
1003    342280.   400880.    15800.   2.15   -19.10   1.742    0.887 
1002    342280.   400880.    15800.   2.15   -19.10   1.163   -0.821 
1001    384700.   655440.    21800.   2.04   -17.16   1.745    0.896 
1000    384700.   655440.    21800.   2.04   -17.16   0.582   -2.530
 999    384700.   655440.    21800.   2.04   -17.16   1.165   -0.812 
 998    883300.  1285440.    13380.   2.15   -15.65   2.333    2.627 
 997    149160.   357360.     7080.   1.99   -18.73   1.167   -0.806 
 996    149160.   357360.     7080.   1.99   -18.73   1.753    0.918 
 995    484360.   723680.     9440.   2.15   -16.56   1.754    0.923 
 994    484360.   723680.     9440.   2.15   -16.56   1.171   -0.797 
 993     56600.   126160.     7260.   2.20   -15.91   1.113   -0.966 
 992     56600.   126160.     7260.   2.20   -15.91   1.173   -0.791 
 991    784400.  1247460.    16080.   2.29   -16.09   1.174   -0.787 
 990    784400.  1247460.    16080.   2.29   -16.09   1.175   -0.784 
 989    443100.   742980.    11760.   2.06   -17.79   1.764    0.951 
 988    443100.   742980.    11760.   2.06   -17.79   1.177   -0.778 
 987    968260.  1533140.    11280.   2.10   -17.42   1.178   -0.775 
 986    968260.  1533140.    11280.   2.10   -17.42   1.769    0.965 
 985    209840.   406160.    12420.   2.00   -16.79   1.180   -0.768 
 984    209840.   406160.    12420.   2.00   -16.79   1.182   -0.765 
 983    209840.   406160.    12420.   2.00   -16.79   0.591   -2.503 
 982    182320.   380160.    36820.   2.11   -17.40   1.184   -0.758 
 981    401200.   683800.    15640.   2.01   -17.65   1.777    0.990 
 980    401200.   683800.    15640.   2.01   -17.65   1.779    0.995 
 979     25600.    55900.     4340.   1.69   -17.45   1.187   -0.748 
 978     25600.    55900.     4340.   1.69   -17.45   1.188   -0.744 
 977    648660.  1046500.     9960.   1.76   -18.60   1.784    1.011 
 976    648660.  1046500.     9960.   1.76   -18.60   1.191   -0.738 
 975     62020.   220220.     8460.   1.81   -18.09   1.192   -0.734 
 974     62020.   220220.     8460.   1.81   -18.09   1.193   -0.730 
 973     17400.    72500.    20620.   2.61   -16.11   1.792    1.032 
 972     17400.    72500.    20620.   2.61   -16.11   1.196   -0.723 
 971    539400.  1083500.    19900.   2.10   -16.16   1.795    1.043 
 970   1200580.  1955240.    22840.   2.80   -17.85   1.797    1.049 
 969   1200580.  1955240.    22840.   2.80   -17.85   2.099    1.937 
 968    386220.   671860.    10480.   1.71   -18.20   2.101    1.944 
 967    386220.   671860.    10480.   1.71   -18.20   1.202   -0.704 
 966    418360.   768520.     3380.   1.86   -16.77   1.203   -0.701 
 965    418360.   768520.     3380.   1.86   -16.77   1.205   -0.697 
 964    397140.   580400.     7680.   1.74   -17.67   1.206   -0.693 
 963    397140.   580400.     7680.   1.74   -17.67   1.811    1.089 
 962    407520.   706700.     8420.   1.95   -17.69   1.209   -0.685 
 961    407520.   706700.     8420.   1.95   -17.69   1.210   -0.681 
 960     76940.   129780.     7440.   2.01   -17.07   1.211   -0.677 
 959     76940.   129780.     7440.   2.01   -17.07   1.213   -0.673 
 958     87680.   179700.     5060.   2.03   -17.69   1.214   -0.669 
 957     87680.   179700.     5060.   2.03   -17.69   0.608   -2.455 
 956     87680.   179700.     5060.   2.03   -17.69   1.521    0.236 
 955    136280.   333080.     3580.   1.77   -18.12   1.523    0.241 
 954    136280.   333080.     3580.   1.77   -18.12   1.830    1.144 
 953    268320.   544300.     3660.   1.80   -17.72   1.221   -0.648 
 952    268320.   544300.     3660.   1.80   -17.72   1.223   -0.643 
 951    303240.   632280.     5300.   2.00   -20.13   1.224   -0.639 
 950    303240.   632280.     5300.   2.00   -20.13   1.226   -0.635 
 949    147100.   265400.    27880.   2.10   -19.60   1.227   -0.630 
 948    147100.   265400.    27880.   2.10   -19.60   0.614   -2.435 
 947    538800.  1402980.    42180.   2.25   -16.56   1.538    0.285 
 946    538800.  1402980.    42180.   2.25   -16.56   0.924   -1.524 
 945    452480.   784160.     5280.   2.26   -18.29   1.233   -0.612 
 944    452480.   784160.     5280.   2.26   -18.29   1.235   -0.607 
 943    494220.  1856540.    67400.   3.92   -17.36   1.236   -0.603 
 942    494220.  1856540.    67400.   3.92   -17.36   1.238   -0.598 
 941   1203060.  3954380.    86520.   5.00   -17.85   1.240   -0.593 
 940   1203060.  3954380.    86520.   5.00   -17.85   1.862    1.240 
 939   1163780.  2776880.    41000.   6.41   -18.61   1.243   -0.584 
 938   1163780.  2776880.    41000.   6.41   -18.61   1.245   -0.579 
 937   1163780.  2776880.    41000.   6.41   -18.61   0.623   -2.409 
