# Quelccaya Ice Cap, Peru 1200 Year Trace Element Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: http://ncdc.noaa.gov/paleo/study/17418
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/trop/quelccaya/quelccaya2015elem5yrmedflux.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
#--------------------
# Contribution_Date
#	Date: 2015-02-09
#--------------------
# Title
#	Study_Name: Quelccaya Ice Cap, Peru 1200 Year Trace Element Data
#--------------------
# Investigators
# 	Investigators: Uglietti, C; Gabrielli, P; Cooke, C.A.; Vallelonga, P; Thompson, L.G.  
#--------------------
# Description_and_Notes
#	Description: Trace element data from ice cores collected on the North Dome of the Quelccaya Ice Cap, Peru. 
#	5-year median/average concentration, enrichment factor and flux of trace elements for the Quelccaya 
#	North Dome (QND) ice core from 795 to 1990 AD. Concentrations, fluxes and enrichment factors of 
#	Ag, Al, As, Bi, Cd, Co, Cr, Cu, Fe, Mn, Mo, Pb, Rb, Sb, Ti, Tl, U and V are included. 
#
#	Raw concentration data are at annual or decadal resolution for the past 1200 years and are based on freshly 
#	cut ice samples. Included are 5 years average and median concentration, enrichment factor (EFc) and flux 
#	of trace elements for the Quelccaya North Dome core from  795 to 1990 AD; 5 years average/median concentrations 
#	and EFc are calculated as average/median of the individual sample values 5 years average/median fluxes 
#	are calculated as average/median of annual fluxes that are obtained by using reconstructed annual snow 
#	accumulation and average annual trace element concentration. Raw concentration data will be released after 
#	the planned successive publication of the detailed trace element records or within 5 years from the publication 
#	of the 2015 PNAS trace element paper.  Time scale is from Thompson et al. (2013) Science, vol. 340, 6135, 945-950. 
#	The North Dome core was dated by layer counting to 1395 AD, and was also constrained by the 1600 AD
#	Huaynaputina volcanic event. From 1395 AD to 1000 AD dating was accomplished by matching the 
#	isotopic record to that of the Quelccaya Summit Dome core.
#
#--------------------
# Publication 
# 	Authors: Chiara Uglietti, Paolo Gabrielli, Colin A. Cooke, Paul Vallelonga, and Lonnie G. Thompson
#	Published_Date_or_Year: 2015-02-09 
#	Published_Title: Widespread pollution of the South American atmosphere predates the industrial revolution by 240 y
#	Journal_Name: Proceedings of the National Academy of Sciences
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages: 
#	DOI: 10.1073/pnas.1421119112
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: In the Southern Hemisphere, evidence for preindustrial atmospheric pollution is restricted to a few geological archives of low temporal resolution that record trace element deposition originating from past mining and metallurgical operations in South America. Therefore, the timing and the spatial impact of these activities on the past atmosphere remain poorly constrained. Here we present an annually resolved ice core record (A.D. 793-1989) from the high-altitude drilling site of Quelccaya (Peru) that archives preindustrial and industrial variations in trace elements. During the precolonial period (i.e., pre-A.D. 1532), the deposition of trace elements was mainly dominated by the fallout of aeolian dust and of ash from occasional volcanic eruptions, indicating that metallurgic production during the Inca Empire (A.D. 1438-1532) had a negligible impact on the South American atmosphere. In contrast, a widespread anthropogenic signal is evident after around A.D. 1540, which corresponds with the beginning of colonial mining and metallurgy in Peru and Bolivia, ~240 y before the Industrial Revolution. This shift was due to a major technological transition for silver extraction in South America (A.D. 1572), from lead-based smelting to mercury amalgamation, which precipitated a massive increase in mining activities. However, deposition of toxic trace metals during the Colonial era was still several factors lower than 20th century pollution that was unprecedented over the entirety of human history.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation 
#	Grant: ATM-0318430, MRI-0820779
#------------------
# Site_Information 
#	Site_Name: Quelccaya North Dome Ice Core
#	Location: South America>Peru
#	Country: Peru
#	Northernmost_Latitude: -13.91379
#	Southernmost_Latitude: -13.91379
#	Easternmost_Longitude: -70.80607
#	Westernmost_Longitude: -70.80607
#	Elevation: 5600 m  
#------------------
# Data_Collection   
#	Collection_Name: Quelccaya2015elem5YrMedFlux
#	Earliest_Year: 795
#	Most_Recent_Year: 1990
#	Time_Unit: AD
#	Core_Length: 128.49 m 
#	Notes: 
#------------------
# Chronology: 
#
# The North Dome core was dated by layer counting to 1395 AD, and was also constrained by the 1600 AD
# Huaynaputina volcanic event. From 1395 AD to 1000 AD dating was accomplished by matching the 
# isotopic record to that of the Quelccaya Summit Dome core.
#
#
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , , year AD, , , First thermal year (AD) after the five-years period considered, ,N
##Ag.fluxM	Silver median flux, , , pg/cm2/yr, , , , ,N
##Al.fluxM	Aluminum median flux, , , pg/cm2/yr, , , , ,N
##As.fluxM	Arsenic median flux, , , pg/cm2/yr, , , , ,N
##Bi.fluxM	Bismuth median flux, , , pg/cm2/yr, , , , ,N
##Cd.fluxM	Cadmium median flux, , , pg/cm2/yr, , , , ,N
##Co.fluxM	Cobalt median flux, , , pg/cm2/yr, , , , ,N
##Cr.fluxM	Chromium median flux, , , pg/cm2/yr, , , , ,N
##Cu.fluxM	Copper median flux, , , pg/cm2/yr, , , , ,N
##Fe.fluxM	Iron median flux, , , pg/cm2/yr, , , , ,N
##Mn.fluxM	Manganese median flux, , , pg/cm2/yr, , , , ,N
##Mo.fluxM	Aluminum median flux, , , pg/cm2/yr, , , , ,N
##Pb.fluxM	Lead median flux, , , pg/cm2/yr, , , , ,N
##Rb.fluxM	Rubidium median flux, , , pg/cm2/yr, , , , ,N
##Sb.fluxM	Antimony median flux, , , pg/cm2/yr, , , , ,N
##Ti.fluxM	Titanium median flux, , , pg/cm2/yr, , , , ,N
##Tl.fluxM	Thallium median flux, , , pg/cm2/yr, , , , ,N
##U.fluxM	Uranium median flux, , , pg/cm2/yr, , , , ,N
##V.fluxM	Vanadium median flux, , , pg/cm2/yr, , , , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
# Quelccaya 2003 North Dome core 5-years median flux from 795 AD to 1990 AD 
#
age_AD	Ag.fluxM	Al.fluxM	As.fluxM	Bi.fluxM	Cd.fluxM	Co.fluxM	Cr.fluxM	Cu.fluxM	Fe.fluxM	Mn.fluxM	Mo.fluxM	Pb.fluxM	Rb.fluxM	Sb.fluxM	Ti.fluxM	Tl.fluxM	U.fluxM	V.fluxM
1015	128.49	5670705.71	3647.40	64.67	48.40	1192.39	3778.46	11072.41	4310384.22	62136.48	238.56	7076.37	17207.81	159.33	193974.07	152.47	1224.08	6275.02
1010	142.60	1772618.90	1022.22	31.63	12.91	345.91	1046.77	5703.44	1259958.08	18377.13	80.39	1765.97	9212.74	79.07	65685.74	67.21	348.00	1775.00
1005	119.91	2792238.53	1424.18	36.50	23.14	1155.08	2861.77	6356.53	2276797.91	35850.19	116.06	2748.45	9365.57	105.75	125452.85	79.89	449.14	3733.71
1000	243.84	5109521.02	2715.08	58.45	62.12	2041.61	20164.75	11451.58	4216713.71	66274.16	313.68	11511.20	12864.49	168.61	223956.32	113.05	830.50	6828.59
995	236.41	2441318.93	1483.91	35.29	54.82	573.55	28538.95	8981.91	1899244.04	29303.69	302.54	13794.08	5536.13	90.11	88570.28	52.08	404.30	2739.29
990	91.25	1609761.45	1000.62	22.92	19.97	352.39	1357.36	4513.61	1147201.44	18720.99	82.16	2348.78	4807.00	61.41	49249.98	44.34	416.98	1857.84
985	168.93	3264639.24	1924.45	45.53	45.69	704.45	2231.86	8974.94	2607179.30	40543.34	177.03	4466.54	8892.93	121.04	146339.61	80.32	709.26	3664.52
980	213.00	4235597.06	2473.04	55.04	48.60	1095.00	3367.19	10105.14	4118361.62	61012.49	218.00	5264.85	11809.81	265.17	202289.26	100.07	762.64	5533.59
975	131.76	3865597.21	3539.92	63.90	73.49	955.86	3056.26	8522.29	3761714.71	51640.58	239.64	4950.13	12506.62	247.06	181527.14	103.41	1043.07	5383.51
970	166.29	5872499.96	5998.32	105.65	149.18	1353.83	4628.84	13877.23	5572394.07	74060.01	401.06	8878.14	19577.69	312.53	283302.86	160.91	1643.38	8118.08
965	148.06	4805981.86	4120.12	79.83	70.99	1250.88	5072.33	11807.43	4374363.07	64427.50	291.88	8677.88	16036.56	208.44	203250.38	129.25	951.10	6291.02
960	173.24	5180391.37	3698.75	85.49	83.07	1426.40	7054.78	11950.45	4725956.92	66909.04	267.73	7355.51	18135.29	310.10	268323.11	152.99	961.44	6916.04
955	374.75	17454172.66	18036.96	342.81	261.90	5045.74	24535.16	31469.25	13745131.92	339523.28	1181.13	27558.71	57542.95	670.11	645997.10	471.17	3762.71	20548.58
950	220.94	11181878.66	10317.77	198.39	165.58	2814.87	13287.97	20787.79	8582195.07	187597.66	658.22	16342.24	35239.44	446.50	377636.98	290.15	2444.24	12721.51
945	216.05	8677184.39	5057.69	124.34	146.10	1899.35	6190.78	17383.29	7747542.02	109579.70	391.68	12927.11	30436.30	320.19	373823.14	242.47	1518.55	10172.89
940	326.70	15156491.98	10777.99	221.30	162.02	5172.16	16511.78	27103.61	14534344.34	293231.37	706.89	21469.98	54378.18	612.50	836378.15	420.04	3258.62	22386.64
935	213.12	8197370.95	7334.74	130.46	99.20	2930.05	6931.60	16753.83	7773272.59	184048.86	438.02	14213.34	25135.84	367.36	306457.37	207.23	1502.51	10820.13
930	151.68	5259495.43	4029.72	79.82	99.84	1692.68	4564.66	11173.09	4460478.12	104038.71	253.80	7788.11	15509.28	231.38	198291.11	129.60	922.06	6537.50
925	183.89	8780954.61	6561.63	133.95	152.80	2291.74	7128.60	17130.75	7411867.48	146406.55	392.43	12625.30	24900.61	620.15	335092.77	209.41	1655.86	10921.04
920	183.24	4914732.10	3800.52	81.87	133.32	1277.46	3231.97	12754.79	3918788.06	80683.57	265.12	7855.03	18337.82	357.71	183542.35	146.20	1647.23	5300.58
915	189.63	6442822.33	4182.24	99.86	104.57	1769.02	4799.98	13237.59	5424495.61	97915.86	325.24	8825.06	21282.35	222.10	265020.80	177.61	1280.45	7563.01
910	224.33	7530333.85	4996.23	134.56	201.16	1783.46	6912.96	18570.47	5863360.18	95930.84	396.54	13103.96	22550.17	301.05	278644.04	179.69	1439.48	8380.98
905	217.72	9441570.70	6199.80	162.45	167.86	2134.57	6097.88	20764.90	7484118.76	132101.56	463.60	16053.17	27905.17	443.16	320659.96	219.37	2255.02	11085.04
900	217.90	12132336.57	7573.15	178.89	271.96	3738.15	8804.23	26575.41	10038026.85	171703.29	603.00	17288.28	27932.71	458.38	441167.60	267.50	2575.00	16072.81
895	218.07	8450140.87	4860.05	125.81	192.91	2208.83	6006.79	23011.31	7097337.43	118103.72	401.26	14488.57	21789.38	448.83	320385.05	185.20	2097.21	10574.29
890	145.67	4855060.14	3967.24	72.58	77.63	1153.98	3860.52	13751.18	4439285.97	68280.22	262.00	8456.72	14407.21	743.02	197728.60	120.38	1244.52	6393.82
885	105.39	2530758.35	1933.46	35.60	52.16	738.34	2308.46	8397.50	2311658.92	39972.80	147.72	3994.39	7712.04	257.25	106540.67	66.23	543.46	3533.57
880	163.79	4232989.14	2619.96	59.59	96.37	1238.13	3670.47	13458.03	3674345.31	63831.50	242.45	6799.16	13312.63	167.54	179999.21	109.99	770.26	5748.66
875	101.88	3936965.47	3963.83	80.22	131.60	1023.82	3559.81	11253.69	3282789.23	56671.33	204.06	6999.87	11182.26	177.13	174541.54	93.98	814.34	5122.62
870	189.67	7635360.36	9301.30	190.03	338.41	2088.21	8511.51	25679.98	6281140.54	119573.78	413.62	16677.36	20160.08	363.37	341140.40	169.92	1645.66	9633.00
865	198.94	3777941.94	2620.86	71.34	138.57	1111.66	5668.08	15641.83	3675992.05	63971.22	262.40	12375.44	14561.72	163.95	176500.25	110.10	691.49	4915.53
860	279.54	11154894.27	6669.77	151.08	145.27	2470.48	8413.79	24386.61	10956737.78	146159.77	499.59	18098.01	46906.41	357.09	573026.64	362.24	2300.51	15123.29
855	171.53	8119159.90	5975.55	125.14	88.03	1865.54	5243.27	17432.68	7566244.35	102478.84	425.31	11691.54	26788.64	286.15	324838.89	205.34	1808.02	10076.07
850	132.16	4109659.15	2769.83	72.49	59.67	920.87	4387.23	10696.60	3769692.49	49590.53	243.70	8699.34	14667.43	182.89	177582.97	119.10	756.99	5316.24
845	92.00	2728618.15	1790.82	48.40	115.68	613.42	2939.39	8540.13	2380712.24	31965.68	168.54	18831.27	8710.39	148.98	110169.38	75.52	532.06	3287.46
840	99.30	1848468.70	1154.34	34.52	156.15	421.46	2260.35	7628.52	1505343.65	21301.53	123.98	20468.16	5216.57	117.96	69468.42	48.18	360.49	2060.57
835	161.91	1770039.73	1079.92	35.91	166.54	409.96	2730.45	8578.20	1441111.83	21150.78	125.18	9421.65	5405.49	96.65	69021.56	46.37	305.49	2044.08
830	128.92	2430959.49	1724.09	49.11	74.69	561.74	2874.95	8772.92	2153560.76	27456.55	166.78	7399.78	8162.07	112.42	96959.46	65.48	511.60	2830.17
825	119.98	2640670.71	3103.32	54.42	73.01	571.76	2663.03	10543.41	2453479.49	33936.02	182.65	7036.40	10991.16	109.26	103072.17	90.47	854.65	3479.56
820	108.83	2533696.03	2813.81	50.86	63.57	539.57	2302.21	9967.58	2322594.64	31609.94	172.14	5842.99	10531.82	94.84	101078.64	99.56	965.42	3283.96
815	103.25	3073999.07	5901.79	45.86	65.27	622.44	2387.45	7803.18	2664324.68	31104.86	338.84	4863.85	9359.53	182.45	129157.06	103.15	1009.28	3614.44
810	239.40	4132779.74	10201.48	108.48	274.22	999.94	5228.88	31033.46	3598147.56	42973.21	517.34	9656.21	20126.37	363.61	165091.99	105.54	819.92	4532.78
805	191.29	2429365.36	2556.24	72.85	216.90	655.28	3427.17	25612.26	2137247.62	39669.57	231.54	5614.14	12698.68	179.97	87702.79	60.30	773.38	2559.84
800	133.16	3169523.96	1948.98	53.31	92.75	834.09	2337.19	10938.43	2811724.90	67247.93	170.23	4767.72	9853.31	121.57	116834.11	81.65	1237.96	3370.64
795	134.61	5075078.84	2686.63	83.36	148.79	1190.92	2720.06	13654.28	4479188.75	61327.61	244.47	7513.53	18208.22	168.89	222067.99	141.20	1829.15	5548.19
