# Alto dell'Ortles Glacier Ice Core Age Models
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 2.0
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/20367 
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/icecore/trop/ortles/ortles2016age.txt
#
# Original_Source_URL: 
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Ice Cores
#
# Parameter_Keywords: age control 
#--------------------
# Contribution_Date
#	Date: 2016-11-17
#--------------------
# Title
#	Study_Name: Alto dell'Ortles Glacier Ice Core Age Models
#--------------------
# Investigators
# 	Investigators: Gabrielli, P. 
#--------------------
# Description_and_Notes
#	Description: Age Models and supporting information for the Alto dell'Ortles ice cores in the Tyrolean Alps, Italy. 
# 
#--------------------
# Publication 
#	Authors: Paolo Gabrielli, Carlo Barbante, Giuliano Bertagna, Michele Bertó, Daniel Binder, Alberto Carton, Luca Carturan, Federico Cazorzi, Giulio Cozzi, Giancarlo Dalla Fontana, Mary Davis, Fabrizio De Blasi, Roberto Dinale, Gianfranco Dragà, Giuliano Dreossi, Daniela Festi, Massimo Frezzotti, Jacopo Gabrieli, Stephan P. Galos, Patrick Ginot, Petra Heidenwolf, Theo M. Jenk, Natalie Kehrwald, Donald Kenny, Olivier Magand, Volkmar Mair, Vladimir Mikhalenko, Ping Nan Lin, Klaus Oeggl, Gianni Piffer, Mirko Rinaldi, Ulrich Schotterer, Margit Schwikowski, Roberto Seppi, Andrea Spolaor, Barbara Stenni, David Tonidandel, Chiara Uglietti, Victor Zagorodnov, Thomas Zanoner, and Piero Zennaro 
#	Published_Date_or_Year: 2016-11-17
#	Published_Title: Age of the Mt. Ortles ice cores, the Tyrolean Iceman and glaciation of the highest summit of South Tyrol since the Northern Hemisphere Climatic Optimum 
#	Journal_Name: The Cryosphere 
#	Volume: 10
#	Edition: 
#	Issue: 6
#	Pages: 2779-2797
#	Report_Number: 
#	DOI: 10.5194/tc-10-2779-2016
#	Online_Resource: http://www.the-cryosphere.net/10/2779/2016/
#	Full_Citation:  
#	Abstract: In 2011 four ice cores were extracted from the summit of Alto dell'Ortles (3859 m), the highest glacier of South Tyrol in the Italian Alps. This drilling site is located only 37 km southwest from where the Tyrolean Iceman, ~5.3 kyrs old, was discovered emerging from the ablating ice field of Tisenjoch (3210 m, near the Italian-Austrian border) in 1991. The excellent preservation of this mummy suggested that the Tyrolean Iceman was continuously embedded in prehistoric ice and that additional ancient ice was likely preserved elsewhere in South Tyrol. Dating of the ice cores from Alto dell'Ortles based on 210Pb, tritium, beta activity and 14C determinations, combined with an empirical model (COPRA), provides evidence for a chronologically ordered ice stratigraphy from the modern glacier surface down to the bottom ice layers with an age of ~7 kyrs, which confirms the hypothesis. Our results indicate that the drilling site has continuously been glaciated on frozen bedrock since ~7 kyrs BP. Absence of older ice on the highest glacier of South Tyrol is consistent with the removal of basal ice from bedrock during the Northern Hemisphere Climatic Optimum (6-9 kyrs BP), the warmest interval in the European Alps during the Holocene. Borehole inclinometric measurements of the current glacier flow combined with surface ground penetration radar (GPR) measurements indicate that, due to the sustained atmospheric warming since the 1980s, an acceleration of the glacier Alto dell'Ortles flow has just recently begun. Given the stratigraphic-chronological continuity of the Mt. Ortles cores over millennia, it can be argued that this behaviour has been unprecedented at this location since the Northern Hemisphere Climatic Optimum.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation
#	Grant: 1060115, 1461422
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Ripartizione Protezione antincendi e civile of the autonomous province of Bolzano
#	Grant: 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Ripartizione Opere idrauliche e Ripartizione Foreste of the autonomous province of Bolzano and the Stelvio National Park
#	Grant: 
#------------------
# Site_Information 
#	Site_Name: Alto dell'Ortles
#	Location: Europe>Southern Europe>Italy
#	Country: Italy
#	Northernmost_Latitude: 46.5089
#	Southernmost_Latitude: 46.5089
#	Easternmost_Longitude: 10.545
#	Westernmost_Longitude: 10.545
#	Elevation: 3859 m  
#------------------
# Data_Collection   
#	Collection_Name: Ortles2016ageCore1
#	Earliest_Year: 3157
#	Most_Recent_Year: 0
#	Time_Unit: Cal. Year BP
#	Core_Length: m
#	Notes: 
#------------------
# Chronology_Information
#	Chronology: 
# 	 	
# Tie Points:
# Ortles core #1	Ortles core #2
# Depth (m)	Depth (m)
# 0.40	0.80
# 2.74	3.13
# 6.73	7.24
# 11.89	12.61
# 14.55	15.37
# 25.70	25.17
# 30.77	31.45
# 37.90	38.70
# 46.94	47.53
# 51.02	51.92
# 53.42	54.24
# 55.23	55.98
# 58.36	59.12
# 64.26	64.32
# 67.78	67.42
# 72.03	71.70
# 73.53	73.53
# 	
# Ortles core #3	Ortles Core #2
# Depth (m)	Depth (m)
# 0.80	0.80
# 3.13	3.13
# 7.08	7.26
# 9.72	10.71
# 11.68	12.60
# 14.15	15.40
# 17.80	19.21
# 25.84	25.16
# 35.63	35.95
# 42.20	41.14
# 52.79	53.87
# 57.80	58.80
# 63.59	64.32
# 74.83	74.87
#
#----------------
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
## depth_m	depth, , , m, , , , ,N
## depth_mwe	depth water equivalent, , , m, , , , ,N
## depth_mcore2	depth in reference core #2, , , m, , , , ,N
## age_calBP2012	age, , , calendar years before 2012AD, , , , ,N
## age_calBP2012-5	age 5% Quantile, , , calendar years before 2012AD, , , , ,N
## age_calBP2012+95	age 95% Quantile, , , calendar years before 2012AD, , , , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
# Figure 11 Ortles Core 1
#
depth_m	depth_mwe	depth_mcore2	age_calBP2012	age_calBP2012-5	age_calBP2012+95
19.03	11.68	19.31	21.52	19.03	24.13
19.11	11.74	19.38	21.62	19.10	24.22
19.16	11.78	19.42	21.68	19.14	24.29
19.21	11.81	19.47	21.75	19.20	24.37
19.26	11.85	19.51	21.80	19.25	24.42
19.31	11.89	19.55	21.86	19.29	24.48
19.36	11.93	19.60	21.92	19.33	24.55
19.41	11.96	19.64	21.97	19.37	24.61
19.46	12.00	19.69	22.05	19.43	24.69
19.51	12.04	19.73	22.10	19.46	24.76
19.56	12.08	19.77	22.15	19.49	24.81
19.61	12.11	19.82	22.22	19.56	24.89
19.66	12.15	19.86	22.29	19.64	24.96
19.71	12.19	19.91	22.36	19.69	25.03
19.77	12.23	19.96	22.42	19.75	25.10
19.82	12.27	20.00	22.48	19.81	25.17
19.87	12.31	20.05	22.55	19.86	25.27
19.92	12.34	20.09	22.60	19.89	25.32
19.97	12.38	20.13	22.66	19.94	25.39
20.02	12.42	20.18	22.72	20.00	25.46
20.07	12.45	20.22	22.77	20.04	25.52
20.13	12.50	20.27	22.84	20.08	25.60
20.18	12.54	20.32	22.92	20.14	25.69
20.23	12.57	20.36	22.97	20.19	25.75
20.28	12.61	20.41	23.02	20.25	25.82
20.33	12.65	20.45	23.08	20.31	25.88
20.38	12.68	20.49	23.14	20.36	25.94
20.43	12.72	20.54	23.22	20.42	26.02
20.49	12.76	20.59	23.27	20.46	26.09
20.54	12.80	20.63	23.32	20.51	26.15
20.59	12.84	20.68	23.40	20.57	26.23
20.64	12.87	20.72	23.45	20.60	26.29
20.69	12.91	20.77	23.52	20.63	26.38
20.74	12.95	20.81	23.58	20.68	26.46
20.79	12.98	20.85	23.62	20.71	26.52
20.84	13.02	20.90	23.69	20.75	26.60
20.89	13.06	20.94	23.74	20.79	26.67
20.94	13.09	20.99	23.80	20.83	26.76
20.99	13.13	21.03	23.85	20.86	26.82
21.04	13.16	21.07	23.91	20.90	26.89
21.09	13.20	21.12	23.98	20.94	27.00
21.14	13.24	21.16	24.03	20.96	27.06
21.19	13.27	21.21	24.09	20.99	27.13
21.24	13.31	21.25	24.14	21.04	27.20
21.29	13.35	21.29	24.20	21.08	27.28
21.34	13.39	21.34	24.26	21.12	27.35
21.39	13.43	21.38	24.30	21.15	27.41
21.44	13.47	21.43	24.37	21.19	27.48
21.49	13.50	21.47	24.41	21.21	27.54
21.54	13.54	21.51	24.48	21.26	27.63
21.59	13.58	21.56	24.54	21.31	27.71
21.64	13.62	21.60	24.59	21.33	27.77
21.70	13.67	21.65	24.66	21.37	27.87
21.75	13.70	21.70	24.72	21.40	27.95
21.80	13.74	21.74	24.77	21.44	28.02
21.85	13.78	21.79	24.84	21.49	28.10
21.90	13.82	21.83	24.89	21.52	28.16
21.95	13.86	21.87	24.95	21.56	28.22
22.00	13.90	21.92	25.01	21.59	28.30
22.05	13.94	21.96	25.07	21.64	28.36
22.10	13.98	22.01	25.13	21.70	28.44
22.15	14.02	22.05	25.18	21.73	28.49
22.20	14.05	22.09	25.24	21.78	28.55
22.25	14.09	22.14	25.31	21.82	28.63
22.30	14.13	22.18	25.36	21.86	28.69
22.35	14.17	22.23	25.43	21.92	28.77
22.40	14.21	22.27	25.48	21.97	28.83
22.45	14.25	22.31	25.54	22.01	28.89
22.50	14.29	22.36	25.62	22.07	28.99
22.55	14.33	22.40	25.67	22.11	29.04
22.60	14.37	22.45	25.74	22.16	29.13
22.65	14.41	22.49	25.80	22.21	29.21
22.69	14.44	22.52	25.84	22.24	29.25
22.73	14.47	22.56	25.89	22.27	29.31
22.77	14.50	22.59	25.94	22.32	29.38
22.81	14.53	22.63	25.99	22.35	29.44
22.85	14.57	22.67	26.04	22.40	29.49
22.89	14.60	22.70	26.09	22.44	29.54
22.93	14.63	22.74	26.16	22.50	29.63
22.97	14.66	22.77	26.20	22.53	29.67
23.01	14.69	22.81	26.24	22.58	29.72
23.05	14.72	22.84	26.29	22.62	29.79
23.09	14.76	22.88	26.36	22.67	29.88
23.13	14.79	22.91	26.40	22.70	29.94
23.17	14.82	22.95	26.46	22.76	30.01
23.21	14.85	22.98	26.49	22.80	30.05
23.25	14.88	23.02	26.55	22.86	30.12
23.32	14.94	23.08	26.64	22.94	30.23
23.36	14.97	23.11	26.70	22.99	30.28
23.40	15.00	23.15	26.75	23.05	30.33
23.44	15.04	23.18	26.79	23.08	30.37
23.48	15.07	23.22	26.86	23.13	30.44
23.52	15.10	23.25	26.90	23.17	30.49
23.56	15.13	23.29	26.95	23.21	30.54
23.61	15.18	23.33	27.02	23.24	30.62
23.65	15.21	23.37	27.08	23.29	30.69
23.69	15.24	23.40	27.13	23.34	30.75
23.73	15.27	23.44	27.20	23.40	30.81
23.77	15.31	23.47	27.24	23.43	30.85
23.81	15.34	23.51	27.30	23.49	30.91
23.85	15.37	23.54	27.34	23.54	30.96
23.89	15.40	23.58	27.40	23.60	31.03
23.93	15.43	23.61	27.44	23.64	31.08
23.97	15.47	23.65	27.50	23.70	31.15
24.03	15.52	23.70	27.58	23.78	31.23
24.08	15.56	23.75	27.67	23.88	31.33
24.12	15.59	23.78	27.72	23.92	31.38
24.16	15.63	23.82	27.78	23.99	31.44
24.20	15.66	23.85	27.82	24.04	31.48
24.24	15.69	23.89	27.88	24.10	31.54
24.28	15.73	23.92	27.94	24.15	31.58
24.33	15.77	23.97	28.00	24.20	31.63
24.37	15.81	24.00	28.05	24.25	31.68
24.41	15.84	24.04	28.13	24.33	31.74
24.45	15.87	24.07	28.18	24.38	31.78
24.49	15.91	24.11	28.23	24.45	31.83
24.53	15.94	24.14	28.28	24.50	31.88
24.57	15.98	24.18	28.34	24.56	31.93
24.62	16.02	24.22	28.41	24.63	32.00
24.66	16.05	24.26	28.47	24.68	32.06
24.71	16.10	24.30	28.54	24.73	32.12
24.76	16.14	24.34	28.60	24.81	32.18
24.80	16.17	24.38	28.67	24.87	32.24
24.84	16.20	24.41	28.72	24.91	32.29
24.88	16.23	24.45	28.77	24.96	32.35
24.92	16.27	24.48	28.82	25.01	32.39
24.97	16.31	24.53	28.91	25.10	32.50
25.01	16.34	24.56	28.95	25.15	32.55
25.05	16.37	24.60	29.01	25.21	32.62
25.09	16.41	24.63	29.06	25.25	32.67
25.13	16.44	24.67	29.14	25.33	32.75
25.17	16.47	24.70	29.18	25.38	32.78
25.22	16.51	24.75	29.25	25.46	32.83
25.26	16.55	24.78	29.31	25.54	32.90
25.30	16.58	24.82	29.38	25.62	32.95
25.34	16.61	24.85	29.42	25.67	32.98
25.38	16.64	24.89	29.48	25.74	33.02
25.42	16.68	24.92	29.52	25.80	33.06
25.47	16.72	24.97	29.62	25.92	33.15
25.51	16.75	25.00	29.67	25.97	33.22
25.55	16.79	25.04	29.73	26.04	33.29
25.59	16.82	25.07	29.77	26.10	33.34
25.63	16.86	25.11	29.82	26.18	33.40
25.67	16.89	25.14	29.88	26.25	33.47
25.71	16.92	25.18	29.94	26.32	33.51
25.75	16.96	25.23	30.03	26.42	33.58
25.79	16.99	25.28	30.10	26.52	33.65
25.83	17.03	25.33	30.18	26.61	33.73
25.87	17.06	25.38	30.25	26.68	33.79
25.91	17.10	25.43	30.34	26.77	33.88
25.95	17.13	25.48	30.42	26.84	33.95
25.99	17.17	25.53	30.50	26.92	34.04
26.03	17.20	25.58	30.57	27.00	34.11
26.07	17.23	25.63	30.65	27.09	34.16
26.13	17.29	25.70	30.76	27.23	34.27
26.17	17.32	25.75	30.84	27.34	34.36
26.21	17.35	25.80	30.92	27.43	34.44
26.25	17.38	25.85	30.99	27.49	34.54
26.29	17.42	25.90	31.07	27.56	34.61
26.33	17.45	25.95	31.14	27.65	34.69
26.37	17.48	26.00	31.22	27.73	34.78
26.41	17.51	26.05	31.30	27.80	34.86
26.45	17.55	26.10	31.38	27.88	34.94
26.49	17.58	26.15	31.46	27.96	35.02
26.53	17.61	26.20	31.54	28.04	35.10
26.57	17.65	26.25	31.61	28.13	35.17
26.61	17.68	26.30	31.68	28.20	35.24
26.65	17.71	26.35	31.75	28.27	35.30
26.69	17.74	26.40	31.83	28.34	35.39
26.73	17.78	26.45	31.91	28.42	35.48
26.77	17.81	26.50	31.99	28.47	35.56
26.84	17.87	26.58	32.11	28.62	35.72
26.89	17.91	26.64	32.20	28.71	35.81
26.93	17.94	26.69	32.28	28.78	35.88
26.97	17.98	26.74	32.36	28.85	35.96
27.01	18.01	26.79	32.43	28.91	36.07
27.05	18.05	26.84	32.50	28.97	36.16
27.09	18.08	26.89	32.57	29.02	36.25
27.13	18.12	26.94	32.65	29.07	36.34
27.17	18.15	26.99	32.73	29.13	36.43
27.21	18.19	27.04	32.81	29.18	36.52
27.25	18.22	27.09	32.88	29.23	36.61
27.29	18.26	27.14	32.96	29.29	36.70
27.33	18.29	27.19	33.03	29.35	36.80
27.37	18.33	27.24	33.12	29.42	36.90
27.41	18.36	27.29	33.18	29.46	36.98
27.45	18.40	27.34	33.25	29.52	37.07
27.49	18.43	27.39	33.33	29.58	37.18
27.54	18.47	27.45	33.42	29.64	37.26
27.58	18.51	27.50	33.50	29.68	37.33
27.62	18.54	27.55	33.58	29.73	37.42
27.66	18.58	27.60	33.64	29.78	37.49
27.70	18.61	27.65	33.72	29.83	37.58
27.74	18.65	27.70	33.80	29.88	37.69
27.78	18.68	27.75	33.88	29.94	37.80
27.82	18.71	27.80	33.95	30.01	37.90
27.86	18.75	27.85	34.02	30.05	37.98
27.90	18.78	27.90	34.09	30.09	38.06
27.94	18.82	27.94	34.15	30.14	38.15
27.98	18.85	27.99	34.22	30.20	38.23
28.02	18.89	28.04	34.29	30.26	38.33
28.06	18.92	28.09	34.37	30.31	38.41
28.10	18.95	28.14	34.44	30.38	38.51
28.14	18.99	28.19	34.51	30.42	38.58
28.18	19.02	28.24	34.58	30.47	38.67
28.24	19.07	28.32	34.70	30.56	38.79
28.28	19.11	28.37	34.78	30.62	38.90
28.32	19.14	28.42	34.85	30.66	38.96
28.36	19.18	28.46	34.90	30.69	39.04
28.40	19.21	28.51	34.97	30.73	39.15
28.44	19.24	28.56	35.04	30.77	39.24
28.48	19.28	28.61	35.11	30.83	39.35
28.52	19.31	28.66	35.19	30.86	39.45
28.56	19.34	28.71	35.26	30.91	39.52
28.60	19.38	28.76	35.33	30.95	39.62
28.64	19.41	28.81	35.40	31.00	39.72
28.69	19.45	28.87	35.49	31.05	39.82
28.73	19.49	28.92	35.56	31.11	39.93
28.77	19.52	28.97	35.62	31.14	39.99
28.81	19.56	29.02	35.69	31.19	40.09
28.85	19.59	29.07	35.76	31.24	40.18
28.89	19.62	29.12	35.83	31.28	40.26
28.95	19.67	29.20	35.94	31.35	40.42
28.98	19.70	29.23	35.98	31.37	40.46
29.02	19.73	29.28	36.05	31.41	40.54
29.06	19.77	29.33	36.12	31.46	40.66
29.10	19.80	29.38	36.19	31.50	40.73
29.14	19.84	29.43	36.25	31.55	40.80
29.18	19.87	29.48	36.31	31.60	40.85
29.22	19.91	29.53	36.36	31.64	40.91
29.26	19.94	29.58	36.43	31.68	40.98
29.30	19.97	29.63	36.49	31.71	41.06
29.34	20.01	29.68	36.56	31.77	41.18
29.38	20.04	29.73	36.62	31.81	41.26
29.41	20.07	29.77	36.67	31.83	41.32
29.45	20.10	29.81	36.72	31.86	41.38
29.49	20.14	29.86	36.78	31.91	41.44
29.53	20.17	29.91	36.85	31.96	41.51
29.57	20.21	29.96	36.91	32.01	41.60
29.65	20.27	30.06	37.02	32.09	41.75
29.68	20.30	30.10	37.07	32.12	41.80
29.72	20.34	30.15	37.14	32.16	41.87
29.76	20.37	30.20	37.20	32.19	41.94
29.80	20.41	30.25	37.25	32.23	42.01
29.84	20.44	30.30	37.30	32.26	42.06
29.92	20.51	30.40	37.43	32.38	42.25
29.96	20.54	30.45	37.48	32.42	42.32
30.00	20.58	30.50	37.54	32.46	42.37
30.04	20.61	30.55	37.60	32.51	42.44
30.08	20.65	30.60	37.66	32.56	42.50
30.12	20.68	30.64	37.71	32.60	42.55
30.16	20.72	30.69	37.77	32.66	42.61
30.20	20.75	30.74	37.82	32.70	42.68
30.24	20.79	30.79	37.88	32.76	42.77
30.28	20.82	30.84	37.93	32.82	42.83
30.39	20.92	30.98	38.09	32.97	43.00
30.43	20.95	31.03	38.15	33.01	43.06
30.47	20.99	31.08	38.20	33.04	43.13
30.51	21.02	31.13	38.25	33.10	43.20
30.55	21.06	31.18	38.31	33.16	43.28
30.59	21.09	31.23	38.37	33.22	43.35
30.63	21.13	31.28	38.42	33.27	43.42
30.67	21.16	31.33	38.48	33.31	43.49
30.71	21.20	31.38	38.53	33.37	43.55
30.75	21.23	31.43	38.58	33.41	43.60
30.79	21.27	31.47	38.62	33.44	43.64
30.83	21.30	31.51	38.66	33.48	43.68
30.87	21.34	31.55	38.71	33.51	43.73
30.91	21.37	31.59	38.74	33.54	43.78
30.95	21.41	31.63	38.78	33.57	43.82
30.99	21.44	31.67	38.83	33.62	43.88
31.02	21.47	31.70	38.86	33.65	43.91
31.06	21.51	31.74	38.90	33.69	43.95
31.10	21.54	31.79	38.95	33.73	43.99
31.14	21.58	31.83	38.99	33.77	44.02
31.18	21.61	31.87	39.03	33.81	44.06
31.22	21.65	31.91	39.07	33.84	44.10
31.26	21.68	31.95	39.12	33.90	44.14
31.30	21.72	31.99	39.16	33.95	44.17
31.34	21.75	32.03	39.19	33.99	44.20
31.38	21.79	32.07	39.24	34.05	44.23
31.42	21.82	32.11	39.28	34.09	44.27
31.45	21.85	32.14	39.31	34.13	44.30
31.49	21.88	32.18	39.35	34.18	44.35
31.53	21.92	32.22	39.39	34.22	44.39
31.57	21.95	32.26	39.43	34.27	44.42
31.61	21.99	32.30	39.47	34.31	44.46
31.65	22.02	32.34	39.50	34.35	44.50
31.69	22.06	32.39	39.55	34.41	44.55
31.75	22.11	32.45	39.61	34.48	44.61
31.79	22.14	32.49	39.65	34.53	44.64
31.83	22.18	32.53	39.69	34.59	44.68
31.87	22.21	32.57	39.73	34.63	44.72
31.91	22.25	32.61	39.76	34.67	44.75
31.95	22.28	32.65	39.80	34.71	44.79
31.99	22.32	32.69	39.84	34.76	44.83
32.03	22.35	32.73	39.88	34.80	44.87
32.07	22.38	32.77	39.92	34.85	44.91
32.11	22.42	32.81	39.96	34.90	44.94
32.15	22.45	32.85	40.00	34.95	44.97
32.19	22.49	32.89	40.04	35.01	45.01
32.24	22.53	32.94	40.08	35.06	45.04
32.28	22.56	32.99	40.13	35.13	45.08
32.32	22.60	33.03	40.18	35.19	45.12
32.36	22.63	33.07	40.21	35.23	45.14
32.40	22.67	33.11	40.25	35.28	45.18
32.45	22.71	33.16	40.30	35.35	45.24
32.49	22.75	33.20	40.34	35.39	45.27
32.53	22.78	33.24	40.37	35.43	45.30
32.57	22.82	33.28	40.40	35.48	45.33
32.61	22.85	33.32	40.45	35.53	45.37
32.65	22.89	33.36	40.48	35.59	45.40
32.69	22.92	33.40	40.53	35.64	45.44
32.73	22.96	33.44	40.56	35.70	45.47
32.77	22.99	33.48	40.61	35.77	45.50
32.81	23.03	33.52	40.64	35.82	45.52
32.85	23.06	33.57	40.68	35.89	45.55
32.89	23.10	33.61	40.73	35.95	45.59
32.93	23.13	33.65	40.77	36.02	45.61
32.97	23.17	33.69	40.81	36.07	45.64
33.01	23.20	33.73	40.85	36.13	45.68
33.05	23.24	33.77	40.89	36.18	45.71
33.09	23.27	33.81	40.93	36.23	45.74
33.16	23.33	33.88	41.00	36.32	45.79
33.20	23.37	33.92	41.04	36.36	45.81
33.24	23.40	33.96	41.08	36.42	45.82
33.28	23.44	34.00	41.12	36.48	45.84
33.36	23.51	34.08	41.20	36.59	45.87
33.40	23.54	34.12	41.23	36.65	45.89
33.44	23.58	34.16	41.28	36.72	45.93
33.48	23.61	34.21	41.33	36.80	45.96
33.52	23.65	34.25	41.37	36.85	45.97
33.56	23.68	34.29	41.41	36.91	45.99
33.60	23.72	34.33	41.45	36.97	46.02
33.64	23.75	34.37	41.48	37.01	46.04
33.68	23.78	34.41	41.53	37.07	46.07
33.73	23.83	34.46	41.58	37.14	46.11
33.77	23.86	34.50	41.62	37.20	46.14
33.81	23.90	34.54	41.66	37.25	46.16
33.86	23.94	34.59	41.71	37.31	46.18
33.90	23.98	34.63	41.75	37.37	46.19
33.94	24.01	34.67	41.78	37.42	46.21
33.98	24.05	34.71	41.83	37.46	46.24
34.02	24.09	34.75	41.87	37.52	46.25
34.07	24.14	34.81	41.92	37.60	46.27
34.11	24.17	34.85	41.97	37.66	46.29
34.15	24.21	34.89	42.01	37.72	46.31
34.19	24.25	34.93	42.04	37.76	46.34
34.23	24.28	34.97	42.09	37.82	46.37
34.27	24.32	35.01	42.13	37.88	46.39
34.31	24.36	35.05	42.16	37.94	46.40
34.35	24.40	35.09	42.20	37.99	46.42
34.40	24.44	35.14	42.25	38.06	46.45
34.44	24.48	35.18	42.29	38.13	46.46
34.48	24.52	35.22	42.32	38.17	46.46
34.52	24.55	35.26	42.37	38.23	46.48
34.56	24.59	35.30	42.40	38.28	46.49
34.60	24.63	35.34	42.45	38.36	46.51
34.64	24.66	35.39	42.49	38.43	46.53
34.68	24.70	35.43	42.54	38.49	46.53
34.72	24.73	35.47	42.57	38.54	46.54
34.76	24.77	35.51	42.61	38.60	46.56
34.80	24.81	35.55	42.66	38.67	46.58
34.84	24.84	35.59	42.70	38.72	46.61
34.89	24.89	35.64	42.74	38.78	46.64
34.93	24.92	35.68	42.79	38.85	46.66
34.97	24.96	35.72	42.82	38.89	46.68
35.01	25.00	35.76	42.86	38.95	46.71
35.05	25.03	35.80	42.90	39.01	46.74
35.09	25.07	35.84	42.94	39.05	46.76
35.13	25.11	35.88	42.98	39.11	46.78
35.17	25.14	35.92	43.01	39.15	46.80
35.21	25.18	35.96	43.06	39.21	46.84
35.24	25.20	36.00	43.11	39.27	46.87
35.28	25.24	36.04	43.14	39.32	46.88
35.32	25.28	36.08	43.19	39.40	46.89
35.36	25.32	36.12	43.22	39.46	46.91
35.40	25.35	36.16	43.26	39.52	46.95
35.44	25.39	36.20	43.31	39.58	46.98
35.48	25.43	36.24	43.34	39.62	46.99
35.52	25.46	36.28	43.38	39.65	47.00
35.57	25.51	36.33	43.44	39.74	47.03
35.61	25.55	36.37	43.48	39.80	47.06
35.65	25.58	36.41	43.52	39.86	47.09
35.69	25.62	36.45	43.55	39.92	47.11
35.73	25.66	36.49	43.60	39.98	47.14
35.77	25.69	36.53	43.64	40.03	47.17
35.81	25.73	36.57	43.68	40.09	47.21
35.85	25.77	36.62	43.73	40.17	47.24
35.90	25.81	36.67	43.77	40.23	47.27
35.95	25.86	36.72	43.83	40.32	47.31
35.99	25.90	36.76	43.87	40.37	47.33
36.03	25.93	36.80	43.92	40.42	47.36
36.07	25.97	36.84	43.95	40.46	47.38
36.11	26.01	36.88	44.00	40.52	47.41
36.16	26.05	36.93	44.06	40.61	47.44
36.20	26.09	36.97	44.10	40.67	47.46
36.24	26.13	37.01	44.13	40.74	47.49
36.28	26.16	37.05	44.18	40.81	47.51
36.32	26.20	37.09	44.22	40.87	47.53
36.36	26.24	37.13	44.26	40.94	47.55
36.40	26.27	37.17	44.31	41.00	47.57
36.44	26.31	37.22	44.35	41.07	47.59
36.48	26.35	37.26	44.39	41.13	47.60
36.52	26.38	37.30	44.44	41.21	47.63
36.57	26.43	37.35	44.49	41.29	47.67
36.61	26.47	37.39	44.53	41.35	47.70
36.67	26.52	37.45	44.60	41.45	47.74
36.71	26.56	37.49	44.65	41.51	47.77
36.75	26.59	37.53	44.69	41.56	47.79
36.79	26.63	37.57	44.73	41.62	47.82
36.83	26.67	37.61	44.78	41.69	47.85
36.87	26.70	37.65	44.82	41.74	47.88
36.91	26.74	37.69	44.86	41.80	47.91
36.94	26.77	37.72	44.90	41.85	47.93
36.98	26.81	37.76	44.94	41.91	47.94
37.02	26.84	37.81	45.00	41.98	47.98
37.06	26.88	37.85	45.05	42.05	48.01
37.10	26.92	37.89	45.08	42.12	48.04
37.14	26.95	37.93	45.13	42.18	48.08
37.18	26.99	37.97	45.17	42.24	48.11
37.22	27.03	38.01	45.22	42.30	48.12
37.26	27.06	38.05	45.27	42.36	48.15
37.30	27.10	38.09	45.30	42.42	48.18
37.38	27.17	38.17	45.40	42.56	48.23
37.42	27.21	38.21	45.44	42.62	48.25
37.46	27.25	38.25	45.49	42.67	48.28
37.50	27.28	38.29	45.54	42.73	48.32
37.54	27.32	38.33	45.60	42.80	48.36
37.58	27.36	38.37	45.64	42.87	48.38
37.62	27.39	38.42	45.69	42.95	48.42
37.67	27.44	38.47	45.75	43.03	48.45
37.71	27.47	38.51	45.80	43.09	48.48
37.75	27.51	38.55	45.85	43.18	48.52
37.79	27.55	38.59	45.89	43.25	48.54
37.83	27.58	38.63	45.94	43.32	48.56
37.87	27.62	38.67	45.99	43.40	48.59
37.92	27.67	38.72	46.06	43.50	48.63
37.96	27.70	38.76	46.10	43.57	48.66
38.00	27.74	38.80	46.15	43.62	48.70
38.04	27.77	38.84	46.20	43.68	48.74
38.09	27.82	38.89	46.26	43.76	48.78
38.13	27.86	38.92	46.29	43.81	48.80
38.17	27.89	38.96	46.34	43.87	48.83
38.21	27.93	39.00	46.39	43.93	48.85
38.26	27.98	39.05	46.45	44.02	48.90
38.30	28.01	39.09	46.50	44.09	48.93
38.34	28.05	39.13	46.56	44.16	48.96
38.38	28.09	39.17	46.61	44.23	48.99
38.42	28.12	39.21	46.66	44.30	49.02
38.46	28.16	39.25	46.71	44.36	49.07
38.50	28.20	39.29	46.76	44.42	49.12
38.55	28.24	39.33	46.81	44.48	49.15
