"Year";"PAGES2013method_NB_infilled_posr_Plateau Recon";"2SE";"PAGES2013method_NB_infilled_posr_Plateau Recon decadal";"2SE_decadal";"REs_fullcal";"REs_verif1";"REs_verfi2";"Mean_RE"
434;0.228388973047786;1.6936737948719;0.0185713430408749;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
435;-0.0695250978855604;1.6936737948719;0.0495263259480816;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
436;-0.14814071921238;1.6936737948719;0.0726579958207801;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
437;0.0150706056522622;1.6936737948719;0.102932512487399;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
438;0.150699631699361;1.6936737948719;0.154648538318488;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
439;0.0403613431832284;1.6936737948719;0.237589204369004;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
440;-0.0105742121987576;1.6936737948719;0.363650556632772;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
441;0.110973562088816;1.6936737948719;0.492050926744661;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
442;0.416079724123947;1.6936737948719;0.592462541450348;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
443;0.813151572686178;1.6936737948719;0.660086306736701;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
444;1.05779563355295;1.6936737948719;0.711030211916596;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
445;1.19108842475212;1.6936737948719;0.751989878604236;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
446;1.13586298190651;1.6936737948719;0.774394885975147;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
447;1.01918675270913;1.6936737948719;0.767192652271812;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
448;0.826937284562887;1.6936737948719;0.726527939050365;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
449;0.549800394982178;1.6936737948719;0.666117124256013;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
450;0.39902245467765;1.6936737948719;0.578841452979864;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
451;0.335023635797928;1.6936737948719;0.481512042164852;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
452;0.344057387090595;1.6936737948719;0.387634852116411;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
453;0.406504440471701;1.6936737948719;0.327285846874018;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
454;0.453687485609426;1.6936737948719;0.303223275136954;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
455;0.318331711990639;1.6936737948719;0.2880532402363;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
456;0.162568873756389;1.6936737948719;0.27212592033978;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
457;0.0804148522247209;1.6936737948719;0.257990408082501;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
458;0.223447232138959;1.6936737948719;0.232087204767312;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
459;0.30917467761153;1.6936737948719;0.208291202511275;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
460;0.24732210567111;1.6936737948719;0.200933205583015;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
461;0.17575043683273;1.6936737948719;0.220075314208029;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
462;0.202702264517807;1.6936737948719;0.237896146769455;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
463;0.147472407319812;1.6936737948719;0.22961372737136;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
464;0.215727463049056;1.6936737948719;0.205773621372287;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
465;0.244751742708042;1.6936737948719;0.182426612226175;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
466;0.353989960006525;1.6936737948719;0.167899836585926;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
467;0.258623177838978;1.6936737948719;0.154347746308593;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
468;0.140623038158014;1.6936737948719;0.153068715714918;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
469;0.0707736176207937;1.6936737948719;0.138305540303391;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
470;0.0138520142099944;1.6936737948719;0.104560713578221;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
471;0.0304826804302372;1.6936737948719;0.0643302462908388;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
472;0.0671813617444784;1.6936737948719;0.0460912822415779;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
473;0.134682101383062;1.6936737948719;0.0476116950067703;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
474;0.0680957089337802;1.6936737948719;0.0612311058121252;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
475;-0.0926965245436528;1.6936737948719;0.0850027017501597;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
476;-0.0483147128672973;1.6936737948719;0.0856984768015994;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
477;0.0762335373463687;1.6936737948719;0.0648611045402165;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
478;0.155827165809939;1.6936737948719;0.028656904891505;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
479;0.206967725674342;1.6936737948719;0.00445564116956639;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
480;0.251567973590339;1.6936737948719;0.0080738911663278;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
481;0.0374404309446342;1.6936737948719;0.018686943098254;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
482;-0.14119236086935;1.6936737948719;0.0140750622285306;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
483;-0.227359895104053;1.6936737948719;-0.0228180125683404;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
484;-0.173916928285606;1.6936737948719;-0.0752327480233142;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
485;-0.0565140245760388;1.6936737948719;-0.13478790882972;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
486;0.0578158064519647;1.6936737948719;-0.168466116376833;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
487;0.0301147286491345;1.6936737948719;-0.167475526923909;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
488;-0.213103582158771;1.6936737948719;-0.14244577390201;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
489;-0.317179628875397;1.6936737948719;-0.125132776629206;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
490;-0.343983634473721;1.6936737948719;-0.134851157648135;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
491;-0.299341644526492;1.6936737948719;-0.17401922303963;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
492;-0.131286466340106;1.6936737948719;-0.218004268156427;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
493;0.0229376351149303;1.6936737948719;-0.223533198162474;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
494;-0.000786955557567481;1.6936737948719;-0.20277537400601;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
495;-0.153697834765323;1.6936737948719;-0.156814619795817;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
496;-0.333864847462983;1.6936737948719;-0.112349300965805;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
497;-0.409735722518835;1.6936737948719;-0.0807059384938101;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
498;-0.268392882219247;1.6936737948719;-0.0612532800561151;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
499;-0.109601387310755;1.6936737948719;-0.0263466866143202;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
500;0.115623907628211;1.6936737948719;0.0393913960657108;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
501;0.145311543773621;1.6936737948719;0.114537662142252;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
502;0.185147158379848;1.6936737948719;0.172682528504129;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
503;0.21746421949188;1.6936737948719;0.201117163274166;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
504;0.348278978860381;1.6936737948719;0.207404335064446;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
505;0.503682992034987;1.6936737948719;0.212760908417333;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
506;0.417597813302433;1.6936737948719;0.228353285284428;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
507;0.171712941099933;1.6936737948719;0.238886610879512;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
508;0.015953465481125;1.6936737948719;0.235872886149361;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
509;-0.0467296694079601;1.6936737948719;0.202984387804787;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
510;0.169189641157082;1.6936737948719;0.14012188396161;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
511;0.301235312444572;1.6936737948719;0.10647270126652;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
512;0.29048041433069;1.6936737948719;0.130962859540071;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
513;0.187326972190362;1.6936737948719;0.188156446146652;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
514;0.0193939954146495;1.6936737948719;0.24781886234423;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
515;-0.124942046396784;1.6936737948719;0.26943468671464;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
516;0.0811059863515326;1.6936737948719;0.254301963004626;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
517;0.416614523835444;1.6936737948719;0.223949616947445;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
518;0.587889331546933;1.6936737948719;0.195521840969429;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
519;0.549894492567821;1.6936737948719;0.196074364605998;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
520;0.385347884861184;1.6936737948719;0.223505467594982;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
521;0.14990807534443;1.6936737948719;0.234329088795429;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
522;-0.0130430462411268;1.6936737948719;0.203707398084659;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
523;-0.0969507875897963;1.6936737948719;0.153945933603231;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
524;0.0249192317803416;1.6936737948719;0.10400042152124;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
525;0.149368983493062;1.6936737948719;0.0696856723043826;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
526;0.189342198355995;1.6936737948719;0.0519014186491494;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
527;0.11039761672775;1.6936737948719;0.0549419546355143;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
528;0.090274686732646;1.6936737948719;0.0661636203265364;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
529;0.0504393717479105;1.6936737948719;0.0674829369574072;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
530;0.0422003926926138;1.6936737948719;0.0583367087854428;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
531;-0.0279344612079025;1.6936737948719;0.0498151081841984;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
532;0.0173623136225225;1.6936737948719;0.0614930606589677;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
533;0.0152658693204244;1.6936737948719;0.0756757408959256;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
534;0.0381123980890503;1.6936737948719;0.0994950700987156;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
535;0.0579067017734169;1.6936737948719;0.129722932819635;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
536;0.104126192343551;1.6936737948719;0.160786925099438;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
537;0.227177141475444;1.6936737948719;0.166468774809882;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
538;0.232101489102226;1.6936737948719;0.164764629254567;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
539;0.28863266377581;1.6936737948719;0.156715593996043;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
540;0.344479019901812;1.6936737948719;0.143888241348895;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
541;0.282705461590124;1.6936737948719;0.129886629583741;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
542;0.0741808107269574;1.6936737948719;0.103943252156779;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
543;-0.00177558623271796;1.6936737948719;0.065977675087266;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
544;-0.0423779544961963;1.6936737948719;0.0143486703427821;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
545;-0.0703668246980596;1.6936737948719;-0.0287382368272279;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
546;-0.0358899253079935;1.6936737948719;-0.0436598405927503;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
547;-0.0322566327941762;1.6936737948719;-0.0286779590448398;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
548;-0.147554281592901;1.6936737948719;-0.00733579427567815;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
549;-0.227657383669028;1.6936737948719;0.00690598919098833;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
550;-0.0863900517982884;1.6936737948719;0.0159505616787425;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
551;0.1334894239349;1.6936737948719;0.0589473845352209;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
552;0.223999626206063;1.6936737948719;0.096047278656776;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
553;0.211646061458899;1.6936737948719;0.14129320016281;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
554;0.100039880170469;1.6936737948719;0.19115044940827;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
555;0.0200789001794825;1.6936737948719;0.224840837837507;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
556;0.39407830325679;1.6936737948719;0.231597602587312;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
557;0.338742308421375;1.6936737948719;0.210177938125925;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
558;0.304904933467441;1.6936737948719;0.173213801061068;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
559;0.270915108785568;1.6936737948719;0.130780118262169;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
560;0.250513832494083;1.6936737948719;0.098343113360782;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
561;0.201057071432954;1.6936737948719;0.0446593378076086;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
562;0.0098029815921846;1.6936737948719;-0.00571770193878527;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
563;-0.157995309189666;1.6936737948719;-0.0440462032805653;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
564;-0.324296947818518;1.6936737948719;-0.0771047711275852;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
565;-0.304291148834391;1.6936737948719;-0.102206047609018;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
566;-0.142759452274944;1.6936737948719;-0.109556610351804;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
567;-0.165028089042563;1.6936737948719;-0.0909063779453278;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
568;-0.0783800799503597;1.6936737948719;-0.0573999838444225;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
569;-0.0596705696846312;1.6936737948719;-0.0248605192809096;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
570;-0.000498932320242878;1.6936737948719;-0.0134851241728886;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
571;0.127551444005093;1.6936737948719;-0.0159255144683756;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
572;0.196305305656946;1.6936737948719;-0.00387793548147306;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
573;0.177068631819386;1.6936737948719;0.0199214250200356;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
574;0.00109769781661049;1.6936737948719;0.0550301249987074;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
575;-0.190537197754181;1.6936737948719;0.0865672714839515;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
576;-0.167163355229814;1.6936737948719;0.0951874555686984;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
577;-0.0445522991735381;1.6936737948719;0.0812416873516671;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
578;0.159613525064727;1.6936737948719;0.0523582269097303;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
579;0.291416430102086;1.6936737948719;0.0350241367423763;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
580;0.314872532532199;1.6936737948719;0.0471384096160037;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
581;0.213753284852561;1.6936737948719;0.0671073280070897;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
582;0.0568476234866338;1.6936737948719;0.0868322465398499;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
583;-0.111765972599982;1.6936737948719;0.100852242996644;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
584;-0.17224320385693;1.6936737948719;0.116304103607926;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
585;-0.0693944690179071;1.6936737948719;0.137720315943063;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
586;0.0325258286810466;1.6936737948719;0.168478421324538;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
587;0.152696886154064;1.6936737948719;0.213009337227562;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
588;0.299813489632667;1.6936737948719;0.260067195704041;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
589;0.445935036214907;1.6936737948719;0.306696426756173;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
590;0.529034655883567;1.6936737948719;0.332456604824151;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
591;0.521334338667315;1.6936737948719;0.349735952085554;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
592;0.502156782516875;1.6936737948719;0.361898400001474;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
593;0.358812612164801;1.6936737948719;0.347821282133455;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
594;0.294049106664395;1.6936737948719;0.298737504231287;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
595;0.188207311661872;1.6936737948719;0.215170874153363;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
596;0.205319301295078;1.6936737948719;0.126889635922961;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
597;0.274321365313258;1.6936737948719;0.0477990689598452;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
598;0.159042310952481;1.6936737948719;0.00191061987231083;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
599;-0.0449027428067705;1.6936737948719;-0.0189861546866037;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
600;-0.30663164489568;1.6936737948719;-0.0306274425805852;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
601;-0.361478043636699;1.6936737948719;-0.0466327077624273;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
602;-0.288748887114285;1.6936737948719;-0.0765482143899561;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
603;-0.100071878710542;1.6936737948719;-0.119179079419503;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
604;0.0850813610752493;1.6936737948719;-0.15722262450961;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
605;0.0717944327220579;1.6936737948719;-0.148199415579955;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
606;0.0452666494766572;1.6936737948719;-0.108679637154571;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
607;-0.0248337009620309;1.6936737948719;-0.0860421253936183;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
608;-0.267266339342989;1.6936737948719;-0.0845494894213059;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
609;-0.425338193707837;1.6936737948719;-0.0821995840898056;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
610;-0.216399555599135;1.6936737948719;-0.0633168668494263;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
611;0.0337197406171413;1.6936737948719;-0.0321817089371855;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
612;-0.0623737695047553;1.6936737948719;0.0202058855247263;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
613;-0.0851455189874181;1.6936737948719;0.0988712090096447;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
614;0.108580414390252;1.6936737948719;0.193111194461226;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
615;0.260621605125851;1.6936737948719;0.263185501983016;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
616;0.356618228599065;1.6936737948719;0.300441125375891;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
617;0.499042243657086;1.6936737948719;0.313016022960072;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
618;0.519386895506196;1.6936737948719;0.300361940146693;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
619;0.517061660807974;1.6936737948719;0.250488327130622;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
620;0.484343519618767;1.6936737948719;0.182194900758384;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
621;0.406275974545888;1.6936737948719;0.116504290847377;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
622;0.0633752063370614;1.6936737948719;0.0447998842980585;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
623;-0.211686347121208;1.6936737948719;-0.0218571085664539;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
624;-0.390155715770466;1.6936737948719;-0.0995764448041284;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
625;-0.42231265859652;1.6936737948719;-0.165847140876663;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
626;-0.30028787051101;1.6936737948719;-0.242990023252649;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
627;-0.218001821836096;1.6936737948719;-0.286359455081464;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
628;-0.147183033138929;1.6936737948719;-0.308824722669814;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
629;-0.260131701568771;1.6936737948719;-0.320332778384852;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
630;-0.178363441106581;1.6936737948719;-0.331721826137131;0.408091800886801;-0.52444911691114;-2.29219072477119;0.567648583981678;-0.862271070394754
