"Year";"PAGES2013method_NB_infilled_posr_WAIS Recon";"2SE";"PAGES2013method_NB_infilled_posr_WAIS Recon decadal";"2SE_decadal";"REs_fullcal";"REs_verif1";"REs_verfi2";"Mean_RE"
516;0.385402729600875;1.89338133860228;0.800986810921754;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
517;0.061971109091685;1.89338133860228;0.742276297851476;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
518;0.509525355624372;1.89338133860228;0.670947410931629;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
519;0.446510991065812;1.89338133860228;0.634362790724491;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
520;0.743828639370297;1.89338133860228;0.683946523033998;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
521;0.585334273493979;1.89338133860228;0.790406486398819;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
522;0.743607201220228;1.89338133860228;0.887639422979408;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
523;0.52389046804837;1.89338133860228;0.913711200254365;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
524;1.14995875507013;1.89338133860228;0.932476425146669;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
525;1.68943570775424;1.89338133860228;0.955087263179451;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
526;1.45000236324908;1.89338133860228;1.02098827775587;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
527;1.03430047489757;1.89338133860228;1.10789109495957;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
528;0.770243128373948;1.89338133860228;1.19780259241914;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
529;0.634163239988845;1.89338133860228;1.22595768976204;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
530;0.96993701969812;1.89338133860228;1.24045840124343;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
531;1.24434441925817;1.89338133860228;1.20559549132586;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
532;1.61263537325725;1.89338133860228;1.16945836850482;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
533;1.423005442644;1.89338133860228;1.20437202548497;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
534;1.43150972849916;1.89338133860228;1.32750903850669;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
535;1.83444282256815;1.89338133860228;1.36732335515125;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
536;1.10137326407338;1.89338133860228;1.36752006508976;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
537;0.672929246687185;1.89338133860228;1.29870705659422;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
538;1.11937969817538;1.89338133860228;1.25923304393091;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
539;1.8655333702061;1.89338133860228;1.21258577714011;0.788869392675407;-0.103340616210491;-0.324794887275638;0.0689719773002482;-0.127911454987695
