"Year";"PAGES2013method_NB_infilled_posr_East-Antarctica Recon";"2SE";"PAGES2013method_NB_infilled_posr_East-Antarctica Recon decadal";"2SE_decadal";"REs_fullcal";"REs_verif1";"REs_verfi2";"Mean_RE"
510;0.308747746893822;1.1256146814985;0.166247360111497;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
511;0.299333540099133;1.1256146814985;0.210862442267016;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
512;0.259428456149276;1.1256146814985;0.209063773768327;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
513;-0.120519003881127;1.1256146814985;0.24297209219351;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
514;-0.227739408508411;1.1256146814985;0.256807629752763;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
515;0.1529831092115;1.1256146814985;0.270971348876706;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
516;0.60256455591233;1.1256146814985;0.286254630695485;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
517;0.307296380483202;1.1256146814985;0.257497725861615;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
518;0.366674096977178;1.1256146814985;0.282624648123728;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
519;0.619306824190729;1.1256146814985;0.217304024337884;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
520;0.450384938133247;1.1256146814985;0.25525240261616;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
521;0.452166358286924;1.1256146814985;0.254986258776159;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
522;-0.0281405921894278;1.1256146814985;0.153183466707633;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
523;0.130750218740011;1.1256146814985;0.0538713959893496;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
524;-0.880945646366852;1.1256146814985;0.0391789830149296;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
525;0.532466891994254;1.1256146814985;0.0371326825132266;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
526;0.599903117512325;1.1256146814985;0.00537963395493121;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
527;-0.710731540202062;1.1256146814985;-0.0164465952193092;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
528;-0.626446610205653;1.1256146814985;-0.0376212809097081;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
529;0.472382694446529;1.1256146814985;0.0149276233906518;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
530;0.429921933116217;1.1256146814985;-0.00247069808240318;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
531;0.13463587270397;1.1256146814985;-0.0367868449724028;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
532;-0.246402883931832;1.1256146814985;0.0943954893375684;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
533;-0.0809966381639783;1.1256146814985;0.20462714040054;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
534;-0.355456603363252;1.1256146814985;0.170840519444954;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
535;0.358483677263704;1.1256146814985;0.231928524942536;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
536;0.256741648612329;1.1256146814985;0.293169795567763;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
537;0.60109180289765;1.1256146814985;0.29639310384366;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
538;0.475869900424067;1.1256146814985;0.347331468925472;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
539;0.134516484890666;1.1256146814985;0.419653606983684;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
540;1.04080198809204;1.1256146814985;0.455540061175199;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
541;0.747048578956238;1.1256146814985;0.433719468955106;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
542;-0.214169801172858;1.1256146814985;0.390972062482596;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
543;0.428387012654135;1.1256146814985;0.379443415485149;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
544;0.367764777218869;1.1256146814985;0.363649203596948;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
545;0.717348219178856;1.1256146814985;0.275619216263275;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
546;0.038535726411398;1.1256146814985;0.2628692175071;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
547;0.173617738172555;1.1256146814985;0.334554283975002;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
548;0.360583430449596;1.1256146814985;0.432195949117832;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
549;-0.0234256339913416;1.1256146814985;0.379723253833698;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
550;0.160502114755306;1.1256146814985;0.293635866012988;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
551;0.619548591394488;1.1256146814985;0.427948192908292;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
552;0.502680863506163;1.1256146814985;0.43622468797626;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
553;1.40480366408243;1.1256146814985;0.465586465068399;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
554;-0.156962175622475;1.1256146814985;0.559228259220954;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
555;-0.143525659028241;1.1256146814985;0.611837534933286;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
556;1.38165899536443;1.1256146814985;0.498056155585217;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
557;0.256382688852242;1.1256146814985;0.469737342507251;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
558;0.654201201370977;1.1256146814985;0.384800579754933;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
559;0.912992307534215;1.1256146814985;0.357174454507386;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
560;0.686594871878621;1.1256146814985;0.34068710595611;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
561;-0.518265202086197;1.1256146814985;0.12303420731412;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
562;0.219492732726498;1.1256146814985;0.0289135486639101;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
563;0.555436036559251;1.1256146814985;-0.117167359211342;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
564;-0.433223428097945;1.1256146814985;-0.257834404286406;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
565;-0.308399144541001;1.1256146814985;-0.291006315703823;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
566;-0.794869991055457;1.1256146814985;-0.168892383029844;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
567;-0.684823897649861;1.1256146814985;-0.149831195003888;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
568;-0.806607877381542;1.1256146814985;-0.125539187041478;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
569;-0.493678143216425;1.1256146814985;-0.0730131784016846;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
570;0.35487575770445;1.1256146814985;-0.0345681691693521;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
571;0.702874124653597;1.1256146814985;0.0970796334982387;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
572;0.410104612986052;1.1256146814985;0.15661794349697;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
573;0.798356116183355;1.1256146814985;0.254895584037296;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
574;0.0920366582999868;1.1256146814985;0.327705045808441;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
575;0.0760509477823237;1.1256146814985;0.305871570231484;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
576;0.521608035620451;1.1256146814985;0.286092699913961;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
577;-0.0894407976625448;1.1256146814985;0.198667785369929;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
578;0.176168528021719;1.1256146814985;0.038506801056456;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
579;0.234416474495025;1.1256146814985;0.0795896030370554;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
580;0.136541001934874;1.1256146814985;0.145018371150931;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
581;0.505085421478365;1.1256146814985;0.0893537466796631;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
582;-0.464144532454262;1.1256146814985;0.117213885893878;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
583;-0.803253726951379;1.1256146814985;0.159753588462644;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
584;0.502864678105981;1.1256146814985;0.217139581140901;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
585;0.730338628921081;1.1256146814985;0.331839044899038;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
586;-0.0350382090922294;1.1256146814985;0.303206600282613;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
587;0.189160594479604;1.1256146814985;0.435740576438962;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
588;0.601565553709376;1.1256146814985;0.509573570186199;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
589;0.808276401277602;1.1256146814985;0.497393676664536;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
590;1.28353563951624;1.1256146814985;0.512350563029358;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
591;0.218760975314113;1.1256146814985;0.580184664987681;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
592;0.861195229109229;1.1256146814985;0.617030072198929;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
593;-0.0649237894790132;1.1256146814985;0.541393621669577;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
594;0.381065742889351;1.1256146814985;0.397883693863207;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
595;0.879907492569306;1.1256146814985;0.270232579831638;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
596;0.643302810490996;1.1256146814985;0.308704406361489;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
597;0.557614666592087;1.1256146814985;0.173855246681788;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
598;-0.154798951584141;1.1256146814985;0.140128132324737;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
599;-0.626822876786106;1.1256146814985;0.0967099958622306;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
600;0.00702449920055425;1.1256146814985;0.0924539469270196;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
601;0.603479240612626;1.1256146814985;0.0293855821172222;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
602;-0.487296367687786;1.1256146814985;-0.00696881048025251;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
603;-0.402194933049514;1.1256146814985;0.0530565708831374;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
604;-0.0531156217357167;1.1256146814985;0.0979580232245727;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
605;0.837347003217196;1.1256146814985;0.0689255930240961;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
606;0.0126191623930222;1.1256146814985;-0.0067557636860384;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
607;0.19407074061734;1.1256146814985;-0.0046952273155009;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
608;0.445454862049758;1.1256146814985;0.0043513746605475;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
609;-0.177808353371753;1.1256146814985;0.0566424722207171;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
610;-0.283299802804212;1.1256146814985;-0.042054107271698;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
611;-0.153334326488719;1.1256146814985;-0.0076036054572424;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
612;-0.466691003982411;1.1256146814985;0.0873350960002659;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
613;-0.31172891328903;1.1256146814985;0.149588204664607;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
614;0.46979535386598;1.1256146814985;0.160456744627827;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
615;-0.149618791706956;1.1256146814985;0.171005636574098;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
616;0.357124180537579;1.1256146814985;0.24693740142365;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
617;1.14345775519242;1.1256146814985;0.229588138233272;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
618;1.06798594869317;1.1256146814985;0.253378971600204;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
619;-0.0691229537395607;1.1256146814985;0.179498223060815;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
620;-0.1778108833415;1.1256146814985;0.205604252542262;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
621;0.605983322006803;1.1256146814985;0.155808593221282;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
622;-0.640183635886189;1.1256146814985;0.0700196384218094;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
623;-0.0738205796197135;1.1256146814985;0.000186651287064284;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
624;-0.269012131527904;1.1256146814985;0.0319988466025844;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
625;0.111441503107513;1.1256146814985;0.0359662670075883;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
626;-0.140832412672221;1.1256146814985;-0.0611135939466708;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
627;0.285568207197694;1.1256146814985;0.00545330853904824;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
628;0.36965607734572;1.1256146814985;-0.0114083119093056;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
629;0.24899899941564;1.1256146814985;-0.0872788418793735;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
630;-0.138136679291461;1.1256146814985;-0.172146332113853;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
631;-0.364815287535788;1.1256146814985;-0.104672546763117;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
632;0.0254853889710017;1.1256146814985;-0.134384941939594;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
633;-0.242436784103252;1.1256146814985;-0.165994670424029;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
634;-1.02771743122858;1.1256146814985;-0.238598102094778;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
635;-0.73723339923728;1.1256146814985;-0.203835578246569;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
636;0.533905440835135;1.1256146814985;-0.162262385548033;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
637;-0.0115557445670706;1.1256146814985;-0.147209047599517;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
638;0.0535587925013716;1.1256146814985;0.000211413800830037;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
639;-0.477035317291857;1.1256146814985;0.159373279834241;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
640;0.209488559190633;1.1256146814985;0.220968142296789;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
641;0.0509166394495746;1.1256146814985;0.215848051928062;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
642;0.176018768456156;1.1256146814985;0.277499047170287;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
643;1.23176782990022;1.1256146814985;0.266060068872713;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
644;0.563901229105523;1.1256146814985;0.221212907256103;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
645;-0.1212847746118;1.1256146814985;0.128813603941513;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
646;0.48270453714787;1.1256146814985;0.0319377887688884;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
647;0.604954207855178;1.1256146814985;-0.00545445060798297;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
648;-0.0608309904743691;1.1256146814985;-0.115884568580465;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
649;-0.925506933457959;1.1256146814985;-0.140450138485812;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
650;-0.71450447395526;1.1256146814985;-0.106092620445235;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
651;-0.917841512276676;1.1256146814985;-0.186326939383116;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
652;-0.197903625312558;1.1256146814985;-0.280522948430258;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
653;0.127466650175402;1.1256146814985;-0.332237690091087;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
654;0.318245530052051;1.1256146814985;-0.269312173445916;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
655;0.222290405793973;1.1256146814985;-0.146725322728978;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
656;-0.31963865223094;1.1256146814985;-0.00445844299308084;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
657;-0.337005882616247;1.1256146814985;0.102351344184285;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
658;-0.577978407082654;1.1256146814985;0.154857304525743;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
659;-0.296251767006249;1.1256146814985;0.177118162091327;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
660;0.511364033214122;1.1256146814985;0.195635703683784;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
661;0.504827285082291;1.1256146814985;0.234121603389458;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
662;0.870194246461097;1.1256146814985;0.286312045032783;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
663;0.652526253589982;1.1256146814985;0.295783241263902;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
664;0.540854105707891;1.1256146814985;0.326003854496156;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
665;0.407465821718548;1.1256146814985;0.26538145696347;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
666;0.0652203448257958;1.1256146814985;0.203741441973319;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
667;0.184898533817007;1.1256146814985;0.132107984059217;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
668;-0.48326644477147;1.1256146814985;0.10737458614554;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
669;0.00595436531629274;1.1256146814985;0.0869375244721213;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
670;-0.0948599421127369;1.1256146814985;0.0493616198750438;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
671;-0.111572864819215;1.1256146814985;0.0386099491952739;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
672;0.153859667320076;1.1256146814985;0.0759668096606413;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
673;0.40519227445321;1.1256146814985;0.0676379844932448;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
674;0.336483488973706;1.1256146814985;0.139558987535115;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
675;0.0317067757477721;1.1256146814985;0.190704312045475;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
676;-0.0422963619719029;1.1256146814985;0.31295545234494;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
677;0.558467138470682;1.1256146814985;0.394663352831845;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
678;-0.566554696445435;1.1256146814985;0.276525508750541;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
679;0.725164395734999;1.1256146814985;0.209449910281713;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
680;0.416593302990854;1.1256146814985;0.198096798693169;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
681;1.11093853817544;1.1256146814985;0.212043611975423;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
682;0.970938672189123;1.1256146814985;0.187037058327876;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
683;-0.776186166359824;1.1256146814985;0.353273828978778;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
684;-0.334272495714575;1.1256146814985;0.344372749350217;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
685;-0.0818243401376706;1.1256146814985;0.37128464840956;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
686;0.0971717708506324;1.1256146814985;0.306802416028153;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
687;0.308401601995212;1.1256146814985;0.240462546419243;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
688;1.09581301006359;1.1256146814985;0.256015202696166;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
689;0.636153599449387;1.1256146814985;0.263434917189359;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
690;0.685712293584292;1.1256146814985;0.268929493364647;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
691;0.466116214361371;1.1256146814985;0.272334429432338;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
692;0.307539976100017;1.1256146814985;0.271553953569636;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
693;-0.620659603590588;1.1256146814985;0.195754760164393;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
694;-0.260075350782644;1.1256146814985;0.131767321862979;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
695;-0.0268785783847898;1.1256146814985;0.130168957671944;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
696;0.131221131527534;1.1256146814985;0.165320970234133;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
697;0.300596843368195;1.1256146814985;0.228416490372608;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
698;0.337821076011153;1.1256146814985;0.3296460875598;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
699;-0.00372078356475279;1.1256146814985;0.436234318201308;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
700;0.669728651673942;1.1256146814985;0.539332199191893;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
701;0.817636339983264;1.1256146814985;0.557051065270494;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
702;0.938495177484768;1.1256146814985;0.535801820515326;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
703;0.391636368281328;1.1256146814985;0.608509154812216;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
704;0.805806955632443;1.1256146814985;0.740388593279345;0.368676524487181;-0.20614293937458;0.180786864803856;-0.190531576632754;-0.0048723559144489
