"Year";"PAGES2013method_NB_infilled_posr_Victoria-Land-Ross-Sea Recon";"2SE";"PAGES2013method_NB_infilled_posr_Victoria-Land-Ross-Sea Recon decadal";"2SE_decadal";"REs_fullcal";"REs_verif1";"REs_verfi2";"Mean_RE"
1807;-0.804975281424713;2.10113547393943;-0.456933816726107;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1808;-0.0203356252782462;2.10113547393943;-0.352581009408098;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1809;0.108666530871671;2.10113547393943;-0.239536329128034;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1810;0.265590561156781;2.10113547393943;-0.208408925386308;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1811;0.326074940354639;2.10113547393943;-0.236049281475225;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1812;0.0845036497102166;2.10113547393943;-0.296378157017777;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1813;0.119573260887319;2.10113547393943;-0.356414810452534;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1814;-0.0476341385636267;2.10113547393943;-0.393495877239181;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1815;-0.887773746739597;2.10113547393943;-0.448196883786154;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1816;-1.5041829657267;2.10113547393943;-0.504914676009802;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1817;-1.40826403685023;2.10113547393943;-0.5557705332509;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1818;-0.620702159625818;2.10113547393943;-0.598853433516729;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1819;-0.262144136994795;2.10113547393943;-0.633281410166707;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1820;-0.281419504312948;2.10113547393943;-0.593839608875115;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1821;-0.241102981881849;2.10113547393943;-0.444742882943201;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1822;-0.424054922700757;2.10113547393943;-0.269721734847234;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1823;-0.31125574177097;2.10113547393943;-0.197156845938663;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1824;-0.391913905063413;2.10113547393943;-0.174726229153509;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1825;-0.493355733823673;2.10113547393943;-0.180313094167212;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1826;-0.0132157064075549;2.10113547393943;-0.227746257806236;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1827;0.341947444109433;2.10113547393943;-0.204530973062634;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
1828;0.104946729459898;2.10113547393943;-0.14063103227527;0.788291927791792;-0.168476741703516;0.18420534051594;-0.340143935168464;-0.0779692973262618
