Fedchenko Glacier, Tajikistan Trace Element Data 
----------------------------------------------------------------------- 
               World Data Center for Paleoclimatology, Boulder 
                                  and 
                     NOAA Paleoclimatology Program 
----------------------------------------------------------------------- 
NOTE: PLEASE CITE ORIGINAL REFERENCE WHEN USING THIS DATA!!!!! 


NAME OF DATA SET: Fedchenko Glacier, Tajikistan Trace Element Data 
LAST UPDATE: 7/2011 (Original receipt by WDC Paleo) 
CONTRIBUTORS: Aizen, V.B., P.A. Mayewski, E.M. Aizen, D.R. Joswiak, 
A.B. Surazakov, S. Kaspari, B. Grigholm, M. Krachler, M. Handley, 
and A. Finaev. 
IGBP PAGES/WDCA CONTRIBUTION SERIES NUMBER: 2011-098 


WDC PALEO CONTRIBUTION SERIES CITATION: 
Aizen, V.B., et al. 2011. 
Fedchenko Glacier, Tajikistan Trace Element Data. 
IGBP PAGES/World Data Center for Paleoclimatology 
Data Contribution Series # 2011-098. 
NOAA/NCDC Paleoclimatology Program, Boulder CO, USA. 


ORIGINAL REFERENCE: 
Aizen, V.B., P.A. Mayewski, E.M. Aizen, D.R. Joswiak, A.B. Surazakov, 
S. Kaspari, B. Grigholm, M. Krachler, M. Handley, and A. Finaev. 2009. 
Stable-isotope and trace element time series from Fedchenko 
glacier (Pamirs) snow/firn cores. 
Journal of Glaciology, Vol. 55, No. 190, pp. 275-291, April 2009. 
DOI: 10.3189/002214309788608787 

ABSTRACT: 
In summer 2005, two pilot snow/firn cores were obtained at 5365 
and 5206 m a.s.l. on Fedchenko glacier, Pamirs, Tajikistan, 
the world's longest and deepest alpine glacier. The well-defined 
seasonal layering appearing in stable-isotope and trace element 
distribution identified the physical links controlling the climate 
and aerosol concentration signals. Air temperature and humidity/
precipitation were the primary determinants of stable-isotope ratios. 
Most precipitation over the Pamirs originated in the Atlantic. 
In summer, water vapor was re-evaporated from semi-arid regions 
in central Eurasia. The semi-arid regions contribute to non-soluble 
aerosol loading in snow accumulated on Fedchenko glacier. In the 
Pamir core, concentrations of rare earth elements, major and other 
elements were less than those in the Tien Shan but greater than 
those in Antarctica, Greenland, the Alps and the Altai. 
The content of heavy metals in the Fedchenko cores is 2-14 times 
lower than in the Altai glaciers. Loess from Afghan-Tajik deposits 
is the predominant lithogenic material transported to the Pamirs. 
Trace elements generally showed that aerosol concentration tended 
to increase on the windward slopes during dust storms but tended 
to decrease with altitude under clear conditions. The trace element 
profile documented one of the most severe droughts in the 20th century. 




GEOGRAPHIC REGION: Pamir, Tajikistan, Central Asia 
PERIOD OF RECORD: 

FUNDING SOURCES: 
US National Science Foundation (ATM-0754644 and ATM-0754479), 
US National Oceanic and Atmospheric Administration (NA04OAR4600179) 
(to UI and UM). 



DESCRIPTION: 
High-resolution Major and Trace Element data from two shallow 2005 
Fedchenko Glacier ice cores from upper accumulation zone of the Pamir.  

Fedchenko Glacier ice cores: 
Core 1: 38.55°N, 72.26°E, 5365m elev., 12.58m core length
Core 2: 38.55°N, 72.26°E, 5206m elev., 9.14m core length 




DATA: 
1a. Fedchenko Glacier core 1 elements data, part 1 of 2 

Core 1 Sample#   Depth(m)    Sr(ppt)    Cd(ppt)    Sb(ppt)    Cs(ppt)    Ba(ppt)    La(ppt)    Ce(ppt)    Pr(ppt)    Nd(ppt)    Sm(ppq)    Eu(ppq)    Gd(ppq)    Tb(ppq)    Dy(ppq)    Ho(ppq)    Er(ppq)    Tm(ppq)
Ice Core 85         10.7    1552.69     209.50      96.80       0.80    5604.67      59.01       1.28      17.58      46.99     115.98     609.39      63.78      56.53    1013.05      15.53      20.94
Ice Core 86        10.79     982.82     131.36      66.64       0.62    2076.68      30.75       0.83       9.21      19.38      49.59     245.40      28.23      81.42     396.46       8.61      11.59
Ice Core 87         10.9     279.81      36.63      59.33       0.73     845.11      56.99       0.79       2.74      26.68      58.44     121.46      23.43      29.27     258.11       3.71      12.77
Ice Core 88        11.01     535.75      73.71      70.08       0.80    1843.21      48.80       1.24       5.24      36.31      79.28     223.93      32.19      27.38     379.36       8.07       8.93
Ice Core 89        11.12     414.91      58.83      42.06       0.36    1325.19      20.84       0.57       2.28      16.78      38.51      94.84      14.75      33.71     150.77       3.94       5.34
Ice Core 90        11.23    1380.48     175.36     102.74       1.25    5236.90      68.92       1.12       8.99      32.43     108.63     417.95      38.50      38.08     819.81      12.81      15.69
Ice Core 91        11.33     960.73     123.01     128.09       1.76    2956.22     116.53       1.35       6.24      59.43     191.58     259.22      34.25      39.00    1027.68       9.71      14.53
Ice Core 92        11.43    1805.47     245.15     162.04       1.35    3445.37      73.92       1.44      12.79      56.39     113.14     550.97      52.61      32.86    1698.74      14.57      31.32
Ice Core 93        11.53     565.66      73.60     111.51       0.79     874.01      22.60       0.82       5.06      14.43      28.63     229.34      18.60      12.65     172.31       4.81       7.31
Ice Core 94        11.63    5217.26     687.80     393.25       1.72    8358.09      87.11       2.31      33.42      42.93     175.74    1138.80     131.85      91.43    3213.96      40.10      48.35
Ice Core 95        11.71   10486.15    1382.22     623.06       3.02   15810.05     148.85       2.93      52.32      24.08     163.17    2758.06     229.65     309.45    5825.69      82.28      74.35
Ice Core 96        11.78   11266.86    1505.01     669.46       5.46   13465.48     170.55       3.12      66.55      13.84     138.95    2817.45     227.54     153.56    7279.78      88.39     107.07
Ice Core 97        11.86   72554.05    9426.89    4542.60      24.62   56599.22    1044.83      14.51     394.16      59.57    1322.80   11889.10    1274.79    1016.32   55964.81     478.03     671.86
Ice Core 98        11.98   24209.99    3202.25    1942.11      13.75   17992.72     241.23       5.25     149.38      18.91     286.91    2788.05     388.95     321.58   22540.63     141.66     217.99
Ice Core 99         12.1    6559.34     808.23     533.10       3.89    6391.32     122.48       2.10      48.41      59.59     195.13     964.01     149.30     190.61    2619.12      35.69      50.41
Ice Core 100        12.2    1986.77     248.51     188.41       0.84    3109.94      41.79       1.44      16.35     113.96     211.10     354.37      83.60      41.74    1367.77      12.45      19.96
Ice Core 101        12.3    1118.64     142.67     123.22       0.70    1676.42      24.25       0.97      10.04      32.31      69.10     259.52      34.89      24.55     583.90       9.15      12.10
Ice Core 102        12.4    1975.75     245.96     108.92       1.03    2921.22     104.15       1.10      16.53      42.29     137.86     480.31      58.66      37.75    1244.56      15.19      18.03
Ice Core 103       12.49    9268.57    1176.78     394.27       3.20   11082.11     116.61       2.63      78.58      64.58     364.78    1628.26     210.09     166.42    5091.30      63.60      79.89
Ice Core 104       12.58    1064.04     133.91      70.90       0.48    1824.81      21.12       0.98      10.32      36.07      70.63     265.43      45.79      43.05     727.98       7.88      11.30





2a. Fedchenko Glacier core 2 elements data, part 1 of 2 

Core 2 Sample#   Depth(m)    Sr(ppt)    Cd(ppt)    Sb(ppt)    Cs(ppt)    Ba(ppt)    La(ppt)    Ce(ppt)    Pr(ppt)    Nd(ppt)    Sm(ppq)    Eu(ppq)    Gd(ppq)    Tb(ppq)    Dy(ppq)    Ho(ppq)    Er(ppq)    Tm(ppq)
Ice Core 1             0     649.19     253.76      39.98      48.55       5014     385.41     777.34      92.54     374.95   79391.77   18920.17   21689.62   12240.42   63833.52   12359.78   30311.43    4265.66
Ice Core 2           0.1     973.74     158.67      27.45      19.01    1717.32     151.18     307.89      35.92     149.35   33169.12    7645.67    8603.12    4658.01   25127.09    4853.77   12240.23    1556.97
Ice Core 3          0.18    1175.92      57.33      12.95       20.4    1344.57     115.26     236.03      28.71     118.42   25873.86    6205.99    6987.04    3877.89   19985.25    3871.47    9638.01    1302.83
Ice Core 4          0.28     314.62     107.96      15.81       7.63    1626.83      48.43     103.49      11.98      47.59   10547.29    2573.12    2889.39    1519.65    8178.25    1563.28    3797.89     505.18
Ice Core 5          0.38     814.81     160.93      22.03       7.66    1232.74      53.55      112.1      13.19      52.48    11759.9    2837.95    3184.91    1611.94    8690.09    1594.16    3904.37     553.08
Ice Core 6          0.48    1192.99     111.92      18.69       1.06    1331.73       9.04      18.57       2.17       8.74    1725.08     524.55     588.14     247.47    1282.74     240.49     597.04      89.09
Ice Core 7          0.57     140.43      27.45       5.59       0.58     374.63       3.44       7.16       0.89       3.19     692.17     222.65      390.1     108.89     487.91      98.37      264.7      37.47
Ice Core 8          0.66     709.49     358.76      37.09          5    1507.81      27.31      56.02       6.79      25.74    6021.93     1533.9    1678.83      848.3    4370.76     831.46    2061.92     312.29
Ice Core 9          0.75      757.9     711.51      85.15       6.39    3580.02       60.6     110.48      14.01      53.14   11903.44    2845.38    3254.68    1719.76    9245.08     1749.8    4394.88     579.92
Ice Core 10         0.85     515.75     131.31       19.6       2.95    1021.94      19.51      37.34       4.48      17.79    3854.32     931.89    1203.22        524    2747.84     494.11    1201.34     188.35
Ice Core 11         0.95    1046.23      32.07      14.02       4.15     678.67      31.01      68.49       7.84      31.31    6227.09    1534.15    1861.47     903.83    4841.97     864.85    2206.63     294.82
Ice Core 12         1.04      313.4      13.81       5.09       6.46    1482.94      59.64     123.76      14.85      63.16   13078.02    2798.47    3158.55    1634.07     7967.9    1513.35    3640.96     521.34
Ice Core 13         1.16      70.53       3.61       1.87       1.72      97.23       7.85      18.08       1.96        7.7    1612.43     390.77     635.21     235.69    1244.36     234.22     562.72      85.77
Ice Core 14         1.29    1235.64      24.83       7.99       1.96     489.07       9.81       27.2       2.41       9.56    2024.27     550.58     799.65     318.64    1650.06     322.79     783.47     119.67
Ice Core 15          1.4     294.66      36.49       5.99       3.71     303.47      14.95      31.05       3.86      15.19    3712.47     880.58    1203.77     511.06    2755.83     516.22    1308.97     176.52
Ice Core 16          1.5     218.89      59.71      11.19       5.77      416.7      28.33      56.59       7.02      27.93    6327.64    1527.86    1907.97     927.64    4639.64     928.39    2195.99     322.38
Ice Core 17         1.61     111.23      15.73       4.59       2.05     143.28       9.62      20.38       2.45       9.59    2178.36      519.2     786.17     314.63    1628.81     284.56     785.84     109.29
Ice Core 18         1.72      89.55       5.23       2.74       2.55     114.76      12.16       25.1       3.05      12.34    2612.92     604.67     928.18      371.7    1998.77     371.04     900.18     120.39
Ice Core 19         1.83     535.63      33.76       8.21       3.82     697.21      15.59      38.47       3.88       15.6    3640.31    1021.55    1231.32     560.11    3034.29     612.72    1580.98     224.85
Ice Core 20         1.93      117.4      23.08       6.34        1.3     397.65       7.22      14.98       1.62       6.23    1297.82      367.1     584.81     208.27    1004.29     174.02     461.43      72.36
Ice Core 21         2.04     770.96      101.9       18.7        1.8     1775.8      12.28      24.11       2.87      11.38    2541.61     766.79      906.1     385.41    1872.06     381.49     918.31     137.13
Ice Core 22         2.12     831.87      240.9      26.51      13.58    1351.97      88.74     177.33      21.22      85.61   20419.09    4503.76    5802.71    3097.15   16241.43    3205.37    8221.49    1166.61
Ice Core 23         2.19     724.02      91.91      29.96      61.98    3220.34     378.12     883.39      91.47     364.73   84455.36   19870.17   23920.66   13046.89   71460.29   13330.24   31878.22    4516.64
Ice Core 24         2.26     666.82     123.39      38.91      51.06    3105.92     344.13     722.14      83.63     341.66   76178.85   17799.47   21020.51   11505.74   62977.73   11835.82   29879.17     4353.2
Ice Core 26         2.33      516.2      51.72       30.4      31.53    1852.59      251.4      538.3      62.58     247.83   55729.29   12382.54   13991.18    8258.07    45182.1    8396.84   21086.95    2920.62
Ice Core 27          2.4     521.19      59.93      19.05       25.4    1797.26     218.47     460.78      54.28     211.61    45838.2   10866.79   12475.23    6812.62   37624.12     6827.5   16873.17    2370.24
Ice Core 28         2.46     627.41      63.62      13.79         42    2266.35     250.34     539.62      65.07     260.62   63854.58   14499.07   16468.25     8747.7    47464.9    8971.62   21783.46     2993.1
Ice Core 29         2.58    1324.18      54.27      12.93      12.17    1329.98      85.42     184.49      21.02      85.09   19918.49    4608.79    5351.37    2812.67   14887.99    2885.21    7009.04     977.57
Ice Core 30          2.7     704.44       10.4       8.61       6.34     390.31      31.36      65.91       7.29      30.14    6643.07    1536.22    1854.24     909.66    5091.15     937.98       2360     328.29
Ice Core 31         2.78    1019.79      31.07      23.15      51.34    2920.27     314.57      660.7      79.36     329.27   76650.71   18343.79   21346.39   11510.89   60291.78    10871.5    26780.5    3646.51
Ice Core 32         2.88     617.83       21.8       8.25      29.77       1293     162.49      344.6      40.67     167.58   39429.57     9292.1    10691.6    5687.95   30917.93    5523.44   13606.26    1862.34
Ice Core 33         2.98     513.02      11.43       8.36       9.82     500.53      48.14     103.86      12.06      48.37   10800.32    2535.49    2678.68     1577.9    8154.31    1560.92    3959.55     555.97
Ice Core 34         3.08     174.76      23.86       6.18       5.88     349.98      34.78      74.56       9.14      36.14    7921.94    1817.04    2119.93     1155.3    5716.86    1141.86    2968.72     411.26
Ice Core 35          3.2     473.73      25.75       6.78       3.59      367.6      22.87      49.64       5.79      23.08    5145.26    1218.26    1435.83      746.2    4046.48     803.37    2030.77     297.71
Ice Core 36         3.29     590.12       7.63       4.56        5.5     331.13      11.07      23.49       2.88      11.45    2493.78     603.05     812.34     376.88    1840.67     325.29     839.44     119.82
Ice Core 37         3.41     129.13       3.55       2.38       1.73      79.86       6.51      13.87       1.63       6.43    1458.37      350.6     528.76     204.38     1134.2     203.22     460.24      70.05
Ice Core 38         3.54     109.69      10.59          4       3.05     135.29      13.24      27.66       3.26      12.85    2882.19     687.58     912.17     475.49    2406.59     473.67    1176.11     162.67
Ice Core 39         3.66       89.9       5.81       4.43       3.04     115.29      13.55      28.68       3.23      13.28     2834.3     644.16     819.58     398.62    2203.77     371.61    1013.31      129.2
Ice Core 40         3.78     100.13       6.79       4.68       3.48     143.59      17.51      35.78       4.28      16.64    3454.61     849.22    1082.27     528.15    2732.41     514.13    1238.41     179.98
Ice Core 41         3.89     205.88      40.07       8.55       4.86    1753.53      21.04      42.38       5.21      20.97    4781.99    1298.86    1385.04     763.41    4102.37     731.89    2271.85     286.46
Ice Core 42            4     375.33      61.38      11.26      13.91     760.04      76.97     154.98      19.34       80.4   18455.66    4475.65    5215.14    2913.92   16196.59    2986.35    7201.92    1055.78
Ice Core 44         4.12     258.83      10.94      13.56      11.16     528.32         70     144.59      17.71      68.67   15574.79    3507.26    4229.16    2244.95   11582.87    2174.47    5220.99     735.89
Ice Core 45         4.24    1465.86      35.13      26.37      32.53    2135.31     218.56     439.43      54.73      220.6   52188.13   12122.02   14057.72    8213.49   45436.31    8474.16   22152.59    3141.64
Ice Core 46         4.36    2285.79      58.91         28      63.99    5293.02      449.7     893.81     116.37     489.31  121186.44   28562.46   33777.07   19097.48  102210.02   18937.04   45973.93    6669.92
Ice Core 47         4.48    1415.36      65.98      25.67      50.59    2935.49     367.36     744.63      90.16     367.58   85432.77   19366.44   22518.37   12780.91   67636.11    12579.6   30839.75    4150.14
Ice Core 48         4.61     581.76     154.49      24.75      10.92    1277.95       83.8     184.18      20.66      82.26   18633.36    4276.53    5075.78    2728.38   14339.21    2697.25    6376.47     910.04
Ice Core 49         4.78     559.36      19.42       10.6       12.7    1060.39     188.43     392.18      46.96     181.24   36677.82    7751.67    9415.34    4788.32   25859.59    4725.55   11624.33    1571.67
Ice Core 50         4.87    1115.95      55.64      10.87       18.6    2309.17     379.96     819.86     105.75     404.39   80671.66   16917.19   31297.56    9866.16   46724.49    9327.16   23745.54    3128.37
Ice Core 51         4.96     388.89       5.95       5.24       8.92     747.48     108.22     223.38      29.43     115.22   22632.57    5129.36    9401.16    3063.03   14647.27    2872.87    7109.55     964.61
Ice Core 52         5.07     320.51       5.93       5.64       8.17     464.04      71.18     151.07      19.68      76.94   16783.22    3714.64    6934.08    2255.28   11480.35    2099.38     5774.7      727.9
Ice Core 53         5.19     224.48       4.12       3.77       9.17     461.89      79.21     171.39      22.32      86.05   17997.41    3927.49    6753.66    2199.04   10905.19    2045.16    5463.73     738.48
Ice Core 54         5.27    1092.37     150.77      17.71       15.2    1205.14     127.21     304.77      36.12     143.01   30336.25    7003.53      12377    4172.25   21184.12     4152.4   10103.07    1389.44
Ice Core 55         5.34     362.45      13.48       4.98       7.02     323.35      33.57      76.38       9.57      38.24    8421.99    1888.57    3166.24    1166.42    5548.83    1130.24    2882.58     400.14
Ice Core 56         5.44     181.82       8.43       3.43       9.36     415.38      50.97     113.99       14.3      54.45   12071.87    2783.47    4934.46     1731.1    8573.88    1572.42    4176.46     558.09
Ice Core 57         5.53     454.39      23.09       5.21        7.3     530.77      49.54     109.48      14.46      55.67   11917.05    2609.98    4633.77    1604.36    8134.54    1611.05    4129.82     549.31
Ice Core 58         5.62     220.29       9.34       2.94       6.87     317.15      40.25      88.92       11.2      44.84   10130.36    2213.32     3958.7    1363.91    7226.86    1333.88    3438.04      494.8
Ice Core 59         5.75     1173.4       12.6       5.91       3.96     651.48      24.64      54.52       7.22      28.89    6550.78    1490.76    2648.83     886.84       4743     881.86    2259.61     324.03
Ice Core 60         5.84    1442.85       9.07       8.02       7.42     551.34      22.18      50.23       6.75      27.64    6005.02    1330.09    2512.15     868.14       4375     852.56    2109.87     315.52
Ice Core 61         5.94     198.28       2.79       2.76      10.75     292.93      28.06      59.48       7.42      30.19    6264.07    1431.42    2540.94     915.52    4904.55     915.02    2344.55     332.53
Ice Core 62         6.04     227.34       5.24       3.14       2.93     121.16       9.37       19.8        2.6      10.66    2540.87     542.96    1082.57     428.52    2276.98     436.29    1140.51     155.36
Ice Core 63         6.14     479.72       6.29       7.18       2.66     184.98       8.23      17.07       2.29       9.24    2115.72      457.1      814.6     299.81    1545.15     287.55     770.03     113.54
Ice Core 64         6.24      413.8       2.72       3.66       2.77     177.59       8.87      19.05       2.53       9.96    2299.83     472.53     943.99     326.46    1711.66     331.62     889.72     143.93
Ice Core 65         6.33      215.2       2.44       3.01        7.2     232.53      23.16       46.2        6.1      24.04    5470.67    1176.42    2176.41      754.7    4143.65      816.6    2060.89     289.32
Ice Core 66         6.43     134.31       3.08       6.03      11.27     160.87      16.22      33.67       4.38      17.67    3927.17     870.06     1524.9     596.28    3041.29     562.66    1503.94     204.71
Ice Core 67         6.53     316.29       4.48       6.56       5.59     284.39      25.76      56.74        7.2      28.86    6597.21     1358.8    2750.42     903.26    4716.07     893.97    2350.84     321.53
Ice Core 68         6.65    1167.36      17.32      32.77      25.06    1964.97     120.83     268.51      33.78     136.51   30661.51     7514.6   13190.02    4523.25   22836.01    4629.55   11917.11    1611.57
Ice Core 69         6.77    2127.43      81.21      38.23     119.52    9725.02     874.57    1972.58     245.65    1001.42  230920.16    54556.3   97868.45   34223.86  177340.73   33659.77   87941.06   11582.83
Ice Core 70         6.87     1175.4      10.06       7.04       8.14     585.11      46.61      99.46      13.56      52.37   12009.95    2795.53    4621.76     1689.4    8416.81    1540.31    4144.81     565.89
Ice Core 71         6.98    1188.26       28.6        8.7      13.65     803.89      57.45     128.53      17.04      68.69   15696.15    3875.12    7106.29    2360.42   11525.72    2158.79    5521.02     745.45
Ice Core 72          7.1    2146.28       60.5      10.43       7.89      910.1      40.78       92.5      11.74      47.21   10975.18     2618.9    4372.66    1505.93    7384.93    1431.24    3624.13     518.22
Ice Core 73         7.22     849.73      18.03       6.76      13.27     780.55       59.8     130.72      16.66      65.83   15114.28    3606.31    6511.77     2085.3    10601.4    1985.35    5001.03     685.37
Ice Core 74         7.34    1220.04      32.78      12.86       7.71     702.66       51.6     108.79      14.21      54.86   11684.87    2876.59    5124.68    1667.03    8476.13    1618.91    4276.01     549.72
Ice Core 75         7.46    1237.91      69.19      10.99       7.06    1005.19      43.63      94.84      12.51      49.79   11037.93    2647.62    4748.04    1614.73    8480.13    1552.98    4157.87     556.14
Ice Core 76         7.59     192.53       1.93       3.28       4.74     143.15      14.67      33.18       4.32      16.83    3991.49     930.86    1726.14     593.76    2820.91     515.52    1344.36     168.05
Ice Core 77         7.68     586.83       3.82       5.29       3.05     210.63      10.37      21.86       2.86      11.44    2983.97     699.27    1255.96      459.6    2190.75     419.91    1132.26     144.35
Ice Core 78         7.77      37.94       7.18       0.95       1.29      57.18       3.03       6.08       0.82       3.24     745.09     126.15     312.19     127.15     649.83      127.5      355.7      58.77
Ice Core 79         7.86     280.52      11.33       2.83       1.85     174.35       9.07      19.33       2.52       9.74    2109.25     491.82     947.17     297.16    1548.13     302.46     734.87     105.88
Ice Core 80         7.97     414.59       8.78       3.53       0.95     158.37       4.16        9.3        1.2       4.73    1099.33     209.84     409.63     155.56     806.84      153.6     393.61      59.33
Ice Core 81         8.05     167.63      27.78       2.33       1.29     113.73       3.92       7.45          1       3.99     828.91     142.31     285.62     115.14     591.48     112.58     309.89      51.11
Ice Core 82         8.14      56.77        3.4       0.93       0.82      36.91          3       6.04       0.78       3.07     636.75      73.33     222.34      88.74     459.89      87.82     249.44       33.7
Ice Core 83         8.25     273.54       2.54       7.29       2.54     172.84      12.72      27.98       3.48      13.41    2922.87     607.84    1093.64     412.49     2104.5     399.13    1041.39     140.17
Ice Core 84         8.39     330.28       5.86       5.15      26.29      977.9     101.23     199.58      27.28     112.33   25742.16    6168.49   11255.06    3772.59   19759.14     3830.8    9339.38    1309.84
Ice Core 85         8.51     278.36       7.95       4.76       6.72     265.26      24.67      50.85       6.62      26.78    6409.07     1599.8     2682.7     991.96    4963.88    1023.83    2740.38     374.77
Ice Core 86         8.62     135.31       2.27        4.3       5.45     197.74      25.45      55.32          7      27.72    6131.26    1305.48    2389.98     877.11    4473.24     823.14    2087.79     288.62
Ice Core 87         8.73     985.64       9.95      15.29      17.51     957.63      90.64     189.49      25.35      97.91   23497.27    5494.79    9806.22    3302.58   17067.29    3291.38    8435.06    1124.54
Ice Core 88         8.84     499.84      19.52      23.81      16.25     528.68      60.96     133.54      17.02      67.75   14826.71    3478.65    6121.47    2051.56   10661.78    1990.68    5131.41     671.84
Ice Core 89         8.96    2102.79      59.18      22.38      86.09    6389.93     664.12    1461.91      184.1     729.33  174252.36   42383.99   75264.14   24943.85  128534.09   24540.58    62414.4    8107.81
Ice Core 90         9.05     901.37      31.92      18.62       6.42     486.76      28.88       63.6       7.77      31.51     6920.6    1610.17     2905.8    1000.67    5044.18     966.83    2496.63     324.74
Ice Core 91         9.14     870.15       9.56      12.74      17.84    1131.52      92.21      191.2      24.87      99.42    22007.3     5289.9   10070.95    3425.07   17755.93    3501.26    9283.63     1242.9




2b. Fedchenko Glacier core 2 elements data, part 2 of 2 

Core 2 Sample#   Depth(m)    Yb(ppq)    Lu(ppq)    Pb(ppt)    Bi(ppt)    U(ppq)     As(ppt)    Tl(ppt)    Al(ppb)    S(ppb)     Ca(ppb)    Ti(ppt)    V(ppt)     Cr(ppt)    Mn(ppt)    Fe(ppb)    Co(ppt)
Ice Core 1             0   26754.91    3387.11    2044.34      15.39      25396     398.32       5.12     185.35      24.46     120.06    4885.94        431     696.23    6797.89      214.1     212.51
Ice Core 2           0.1    9696.93    1278.37     740.66       6.35   11559.91     130.98       2.44      74.53      42.99     162.38    1743.33     194.42     307.42    4087.58      69.32     115.38
Ice Core 3          0.18    8069.26    1058.79     453.04       3.06   11166.39     135.51       2.17      66.83      36.84     146.57    1490.79     173.07     203.88    4584.34      54.21      90.79
Ice Core 4          0.28    3047.28      427.6     385.03        2.8     4389.3     125.78       1.48      32.75      25.11      54.82     751.88      73.78     187.27    2874.47      32.93      63.51
Ice Core 5          0.38    3714.67     467.84     357.34        3.4    4876.84     142.61          2      35.37      54.35     172.83     796.33      90.04     203.72    3966.73      37.69      71.34
Ice Core 6          0.48     507.84      72.07     203.57       1.58    2218.35     227.46          1      17.02     118.25     240.73     277.79      48.54     234.07    1285.56      12.15      34.88
Ice Core 7          0.57     260.96      34.81     101.13       0.67     498.47       54.2        0.5       5.29      18.61      35.17     165.75      13.93     136.61     284.34       10.3      10.63
Ice Core 8          0.66    1900.97     229.66     445.56       3.09    4172.26     107.22       1.88      23.47       75.4     198.18     537.05      68.58     191.42    5739.16      21.99      80.11
Ice Core 9          0.75    3691.26     506.26     897.02      10.31    8894.24     180.06        1.8      69.72      67.24      188.7    1295.34     117.01     636.97    2582.72      76.13      79.28
Ice Core 10         0.85    1119.28     136.97      176.4       1.82     2001.9      62.09        1.2      20.52      65.84     133.77     350.37      44.95     114.93    1651.46      14.89      42.81
Ice Core 11         0.95    1765.17     244.13     137.15       1.09    3111.74     134.01        1.6      19.16     145.19     255.41     452.01      88.69      51.53    2310.31       12.6      34.53
Ice Core 12         1.04    3036.88     393.58     147.08       1.21    3284.62      38.93       1.11      30.22      25.85      51.22     593.52      64.07      62.89    1032.75      19.31      28.73
Ice Core 13         1.16     565.04      71.56      59.02       0.58     836.89      18.16        0.6        5.9       11.7      17.17     178.49      16.22       26.3     267.58       6.71       8.66
Ice Core 14         1.29     642.98      94.69      75.65        0.7    1776.67      79.78       1.26       6.24      83.91     268.86     181.32      42.95      36.55    1527.66       6.18      20.24
Ice Core 15          1.4    1126.43     141.35     116.62       0.93    1664.44      34.97        0.9       9.92      29.41      73.57     284.12       31.4      44.06     814.56       9.96      17.42
Ice Core 16          1.5     1863.3        237     313.64       2.19    2229.37      75.73       1.05      22.45      19.62      54.85     671.68      51.16     187.76     838.64      24.92      23.19
Ice Core 17         1.61      704.7      86.64     101.21       1.08    1347.02      28.78       0.63       7.41      21.86      30.64     227.94      21.93         39     305.84       8.22       9.16
Ice Core 18         1.72     729.41      89.59      86.41       0.72     946.85      22.95       0.62       8.26      11.02      16.78     201.39      22.51      27.62     295.22       7.49        9.7
Ice Core 19         1.83    1416.25     187.18     119.94       1.67     1813.3     100.68       1.44      13.33      83.63     162.04     848.87      89.46      64.33    1269.46      19.45      26.56
Ice Core 20         1.93     397.38      54.96     145.15       1.72     753.13      52.98       0.64       7.69      22.16      26.37     178.77      19.89     105.44     274.97       7.24         13
Ice Core 21         2.04     844.41     103.95     222.07       1.21     1493.8     217.72       1.63      10.44       79.3     191.61     276.76      55.62     171.19     1298.1      11.58      40.15
Ice Core 22         2.12     7053.3     923.88     714.16       3.55    6796.76     150.18       2.81      44.08      98.75     265.53    1579.64     163.41     214.67    4072.87      60.45      96.71
Ice Core 23         2.19   28757.52       3666    2336.72      16.42   25014.45      458.2       6.97     194.65      11.38      186.5   10233.44     592.04      559.2   12234.49     263.48     275.41
Ice Core 24         2.26   26814.68    3394.96    2379.64      14.94    19483.8     449.52       6.56     150.79      17.86     145.51    5364.75     457.12        469   11755.28     197.35     227.31
Ice Core 26         2.33   17897.71    2289.71    1750.22      10.81   11667.13     268.36       4.65      97.81      18.95     107.56    2414.95     303.68     231.74    8326.09     106.89      152.7
Ice Core 27          2.4   14788.79    1876.19    1383.52       8.96   10754.73     197.92       4.17      85.51      15.66     128.47    1837.79     242.01     481.87   11982.32      92.88     147.89
Ice Core 28         2.46   17815.76    2410.29     878.29       4.98   12732.56     187.51       4.14     123.93      11.58     114.83    2727.04     268.14     259.01   11532.28     106.07     177.63
Ice Core 29         2.58    6346.15     828.62     478.06       3.35    6217.21     137.99       3.31      39.38      47.21     346.48      768.4     134.17     109.54   17234.93      36.51      87.93
Ice Core 30          2.7    2019.25     246.88     201.72       1.96    4368.76      70.78       1.32      19.11       52.6      178.7     420.65      65.36      44.08    1687.95      14.43      27.84
Ice Core 31         2.78   22121.94    2771.79     704.89       4.33   18528.01     205.46       4.07     148.84      17.99     196.94    3696.41     352.98     340.32   12288.21     132.81     192.79
Ice Core 32         2.88   11120.58    1459.15     580.14       3.52   14617.93     102.26       2.46       81.5      20.85     117.82    1503.99     177.88      181.7    6232.36       65.4        110
Ice Core 33         2.98    3289.02      416.7     263.47       2.21    5404.49      59.12       1.35      27.82      34.62     115.07      526.8      74.71      66.57    1647.33      22.61      35.83
Ice Core 34         3.08    2505.33     323.38     231.42        2.1    3245.75      36.94       1.07       19.7      13.79      41.97     395.19      50.05      67.61    1011.99      19.41      24.63
Ice Core 35          3.2    1848.34     258.19     170.43        2.6    2041.49      48.64       1.25      12.79      18.05     136.48     457.14      46.98      73.57    1994.97      17.09      20.31
